timestamp,pursuit_control_rate,stanley_control_rate,sta_lat_rate,heading_error_deg,angular_error_deg,lat_error,pursuit_control_deg,stanley_control_deg,steer_angle_deg, feedback_steer_deg,preview_dist,preview_idx,closest_idx,target_east,target_north,target_yaw_deg,closest_east,closest_north,closest_yaw_deg,closest_curvature,cur_east,cur_north,cur_yaw_deg,curvature_feedforward,zero_point_draft,target_spd,cur_spd,error,acceleration,cmd_spd,integral
17:43:57.339,0.4,0.6,0.4,2.7081,5.5606,-0.0887711,-14.4049,-6.22863,-12.0569,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3262,17.0734,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:57.439,0.4,0.6,0.4,2.7081,5.55982,-0.0887443,-14.403,-6.22741,-12.0554,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32615,17.0735,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:57.539,0.4,0.6,0.4,2.7081,5.55677,-0.0886482,-14.3954,-6.22303,-12.0499,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32602,17.0736,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:57.639,0.4,0.6,0.4,2.7071,5.55412,-0.0885971,-14.3888,-6.21989,-12.0456,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32595,17.0736,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:57.739,0.4,0.6,0.4,2.7071,5.55035,-0.0884852,-14.3795,-6.21479,-12.039,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32583,17.0736,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:57.839,0.4,0.6,0.4,2.7081,5.55102,-0.0884788,-14.3812,-6.2153,-12.0399,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32584,17.0736,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:57.939,0.4,0.6,0.4,2.7071,5.5471,-0.088394,-14.3715,-6.21063,-12.0335,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32575,17.0736,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.039,0.4,0.6,0.4,2.7061,5.54435,-0.0883454,-14.3784,-6.20761,-12.0331,0,1.5,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32572,17.0735,13.986,0.2,-3,0,0,0,0,0,0
17:43:58.139,0.4,0.6,0.4,2.7071,5.54013,-0.0881939,-14.3542,-6.20151,-12.0216,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32557,17.0735,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.239,0.4,0.6,0.4,2.7081,5.53886,-0.0881246,-14.3511,-6.19915,-12.0188,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32548,17.0735,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.339,0.4,0.6,0.4,2.7071,5.53282,-0.0879709,-14.3361,-6.19134,-12.0086,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32529,17.0736,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.439,0.4,0.6,0.4,2.7071,5.5314,-0.0879286,-14.3326,-6.18941,-12.0061,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32524,17.0737,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.539,0.4,0.6,0.4,2.7091,5.53069,-0.0878471,-14.3308,-6.18729,-12.0039,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32515,17.0737,13.983,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.639,0.4,0.6,0.4,2.7091,5.53497,-0.0879713,-14.3414,-6.19296,-12.0113,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32527,17.0737,13.983,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.739,0.4,0.6,0.4,2.7081,5.53668,-0.0880446,-14.3457,-6.1955,-12.0145,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32532,17.0738,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.839,0.4,0.6,0.4,2.7081,5.54316,-0.0882297,-14.3617,-6.20394,-12.0256,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32549,17.0739,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:58.939,0.4,0.6,0.4,2.7091,5.54778,-0.0883328,-14.3869,-6.20944,-12.0369,0,1.5,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32558,17.0739,13.983,0.2,-3,0,0,0,0,0,0
17:43:59.039,0.4,0.6,0.4,2.7081,5.55225,-0.0884904,-14.398,-6.21583,-12.045,0,1.5,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32574,17.074,13.984,0.2,-3,0,0,0,0,0,0
17:43:59.139,0.4,0.6,0.4,2.7081,5.55514,-0.0885697,-14.3914,-6.21944,-12.046,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32579,17.0741,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:43:59.239,0.4,0.6,0.4,2.7071,5.55895,-0.0887062,-14.4146,-6.22487,-12.0567,0,1.5,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32592,17.0741,13.985,0.2,-3,0,0,0,0,0,0
17:43:59.339,0.4,0.6,0.4,2.7071,5.56031,-0.0887456,-14.418,-6.22667,-12.059,0,1.5,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32595,17.0741,13.985,0.2,-3,0,0,0,0,0,0
17:43:59.439,0.4,0.6,0.4,2.7071,5.56349,-0.0888366,-14.412,-6.23082,-12.0606,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32604,17.0742,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:59.539,0.4,0.6,0.4,2.7061,5.56326,-0.0888552,-14.4115,-6.23087,-12.0605,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32604,17.0742,13.986,0.2,-3,0,0.001,-0.001,0,0,0
17:43:59.639,0.4,0.6,0.4,2.7071,5.56512,-0.088874,-14.4161,-6.23252,-12.0631,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32603,17.0743,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:43:59.739,0.4,0.6,0.4,2.7071,5.56351,-0.0888175,-14.3983,-6.22995,-12.0561,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32593,17.0745,13.985,0.2,-3,0,0.002,-0.002,0,0,0
17:43:59.839,0.4,0.6,0.4,2.7061,5.56032,-0.0887484,-14.4042,-6.22599,-12.0546,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32583,17.0746,13.986,0.2,-3,0,0.001,-0.001,0,0,0
17:43:59.939,0.4,0.6,0.4,2.7081,5.55764,-0.0886066,-14.3976,-6.22113,-12.049,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32566,17.0747,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:44:00.039,0.4,0.6,0.4,2.7081,5.55607,-0.0885557,-14.3799,-6.21881,-12.0422,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32558,17.0747,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.139,0.4,0.6,0.4,2.7081,5.5532,-0.0884655,-14.3728,-6.2147,-12.037,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32546,17.0748,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.239,0.4,0.6,0.4,2.7081,5.55216,-0.0884325,-14.3702,-6.21319,-12.0352,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32541,17.0749,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.339,0.4,0.6,0.4,2.7091,5.55078,-0.0883575,-14.3668,-6.21057,-12.0322,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32531,17.075,13.983,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.439,0.4,0.6,0.4,2.7091,5.55099,-0.0883608,-14.3673,-6.21072,-12.0324,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3253,17.075,13.983,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.539,0.4,0.6,0.4,2.7081,5.54836,-0.0883069,-14.3608,-6.20746,-12.0281,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32522,17.0751,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.639,0.4,0.6,0.4,2.7071,5.54426,-0.0882162,-14.3644,-6.20252,-12.0252,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32512,17.0751,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:44:00.739,0.4,0.6,0.4,2.7061,5.53763,-0.0880499,-14.3343,-6.19414,-12.0102,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32494,17.0751,13.986,0.2,-3,0,0.002,-0.002,0,0,0
17:44:00.839,0.4,0.6,0.4,2.7051,5.53265,-0.0879348,-14.3357,-6.18809,-12.0059,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32483,17.0751,13.987,0.2,-3,0,0.001,-0.001,0,0,0
17:44:00.939,0.4,0.6,0.4,2.7041,5.52834,-0.0878324,-14.3113,-6.18262,-11.9948,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3247,17.0752,13.988,0.2,-3,0,0.002,-0.002,0,0,0
17:44:01.039,0.4,0.6,0.4,2.7041,5.52733,-0.087805,-14.3088,-6.18137,-11.9931,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32468,17.0752,13.988,0.2,-3,0,0.002,-0.002,0,0,0
17:44:01.139,0.4,0.6,0.4,2.7041,5.52673,-0.0877842,-14.3041,-6.18042,-11.9911,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32464,17.0752,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:01.239,0.4,0.6,0.4,2.7041,5.52583,-0.0877543,-14.3018,-6.17905,-11.9894,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32459,17.0753,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:01.339,0.4,0.6,0.4,2.7031,5.52216,-0.0876674,-14.2801,-6.17429,-11.9796,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32446,17.0754,13.989,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:01.439,0.4,0.6,0.4,2.7041,5.52117,-0.0876099,-14.2903,-6.17247,-11.981,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3244,17.0754,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:01.539,0.4,0.6,0.4,2.7041,5.51767,-0.0875016,-14.269,-6.16753,-11.9712,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32426,17.0755,13.988,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:01.639,0.4,0.6,0.4,2.7041,5.51791,-0.0875104,-14.2823,-6.16793,-11.9752,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32428,17.0755,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:01.739,0.4,0.6,0.4,2.7041,5.51721,-0.0874838,-14.2679,-6.16672,-11.9702,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32422,17.0756,13.988,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:01.839,0.4,0.6,0.4,2.7041,5.52135,-0.0876076,-14.2908,-6.17236,-11.9811,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32437,17.0755,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:01.939,0.4,0.6,0.4,2.7041,5.52491,-0.0877079,-14.2996,-6.17694,-11.9871,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32445,17.0756,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:02.039,0.4,0.6,0.4,2.7041,5.52753,-0.0877918,-14.3093,-6.18077,-11.9928,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32457,17.0755,13.988,0.2,-3,0,0.002,-0.002,0,0,0
17:44:02.139,0.4,0.6,0.4,2.7041,5.52672,-0.0877677,-14.2914,-6.17967,-11.9869,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32454,17.0755,13.988,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:02.239,0.4,0.6,0.4,2.7041,5.52644,-0.0877642,-14.3034,-6.17951,-11.9902,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32456,17.0754,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:02.339,0.4,0.6,0.4,2.7041,5.5238,-0.0876829,-14.2968,-6.1758,-11.9854,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32446,17.0755,13.988,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:02.439,0.4,0.6,0.4,2.7041,5.52469,-0.0877155,-14.3023,-6.17729,-11.9881,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32453,17.0754,13.988,0.2,-3,0,0.002,-0.002,0,0,0
17:44:02.539,0.4,0.6,0.4,2.7051,5.52478,-0.0876856,-14.2993,-6.17672,-11.9868,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32448,17.0754,13.987,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:02.639,0.4,0.6,0.4,2.7051,5.52643,-0.0877367,-14.3034,-6.17905,-11.9898,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32454,17.0754,13.987,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:02.739,0.4,0.6,0.4,2.7041,5.52479,-0.087713,-14.2866,-6.17717,-11.9836,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3245,17.0755,13.988,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:02.839,0.4,0.6,0.4,2.7051,5.52581,-0.0877186,-14.3018,-6.17823,-11.9887,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32453,17.0754,13.987,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:02.939,0.4,0.6,0.4,2.7071,5.52528,-0.0876431,-14.3005,-6.17638,-11.9869,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32444,17.0754,13.985,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.040,0.4,0.6,0.4,2.7071,5.52423,-0.087621,-14.2979,-6.17538,-11.9854,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32446,17.0753,13.985,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.139,0.4,0.6,0.4,2.7071,5.52151,-0.0875395,-14.2785,-6.17166,-11.9771,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32437,17.0753,13.985,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:03.239,0.4,0.6,0.4,2.7071,5.51978,-0.0874964,-14.2869,-6.16969,-11.9779,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32436,17.0752,13.985,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.339,0.4,0.6,0.4,2.7081,5.51724,-0.0873934,-14.2806,-6.1658,-11.9731,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32425,17.0752,13.984,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.439,0.4,0.6,0.4,2.7081,5.51748,-0.0874105,-14.2812,-6.16658,-11.9739,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32432,17.075,13.984,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.539,0.4,0.6,0.4,2.7091,5.51649,-0.087353,-14.2661,-6.16475,-11.9682,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32426,17.075,13.983,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:03.639,0.4,0.6,0.4,2.7091,5.51897,-0.0874338,-14.2849,-6.16844,-11.9764,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32438,17.0748,13.983,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.739,0.4,0.6,0.4,2.7091,5.52016,-0.0874673,-14.2752,-6.16996,-11.9748,0,1.50474,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32441,17.0749,13.983,0.2,-3,0,0.00316228,-0.00316228,0,0,0
17:44:03.839,0.4,0.6,0.4,2.7091,5.52206,-0.0875355,-14.2925,-6.17308,-11.9821,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32454,17.0747,13.983,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:03.939,0.4,0.6,0.4,2.7091,5.52149,-0.0875203,-14.2911,-6.17238,-11.9812,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32454,17.0746,13.983,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:04.039,0.4,0.6,0.4,2.7091,5.52248,-0.0875586,-14.2936,-6.17413,-11.9832,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32462,17.0745,13.983,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:04.139,0.4,0.6,0.4,2.7081,5.52023,-0.0875223,-14.288,-6.17167,-11.9798,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32458,17.0745,13.984,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:04.239,0.4,0.6,0.4,2.7081,5.52171,-0.0875757,-14.2949,-6.17411,-11.9836,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32469,17.0743,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:04.339,0.4,0.6,0.4,2.7081,5.52138,-0.0875693,-14.2908,-6.17382,-11.9822,0,1.50335,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3247,17.0743,13.984,0.2,-3,0,0.00223607,-0.00223607,0,0,0
17:44:04.439,0.4,0.6,0.4,2.7081,5.52379,-0.08765,-14.3,-6.1775,-11.9877,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32483,17.0741,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:04.539,0.4,0.6,0.4,2.7081,5.52446,-0.087671,-14.3017,-6.17846,-11.9889,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32486,17.0741,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:04.639,0.4,0.6,0.4,2.7081,5.52247,-0.0876217,-14.3105,-6.17621,-11.9896,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32485,17.0739,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:44:04.739,0.4,0.6,0.4,2.7081,5.517,-0.0874641,-14.2832,-6.16902,-11.9763,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3247,17.0739,13.984,0.2,-3,0,0.002,-0.002,0,0,0
17:44:04.839,0.4,0.6,0.4,2.7071,5.50862,-0.0872573,-14.2762,-6.15879,-11.9664,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32453,17.0737,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:44:04.939,0.4,0.6,0.4,2.7061,5.49935,-0.087018,-14.2395,-6.14707,-11.947,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32429,17.0737,13.986,0.2,-3,0,0.002,-0.002,0,0,0
17:44:05.039,0.4,0.6,0.4,2.7061,5.49231,-0.0868177,-14.2357,-6.13793,-11.9388,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32411,17.0736,13.986,0.2,-3,0,0.001,-0.001,0,0,0
17:44:05.139,0.4,0.6,0.4,2.7061,5.48399,-0.0865755,-14.2015,-6.12688,-11.9206,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32386,17.0736,13.986,0.2,-3,0,0.002,-0.002,0,0,0
17:44:05.239,0.4,0.6,0.4,2.7071,5.48166,-0.0864841,-14.2093,-6.12352,-11.9202,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.3238,17.0735,13.985,0.2,-3,0,0.001,-0.001,0,0,0
17:44:05.339,0.4,0.6,0.4,2.7081,5.47868,-0.086369,-14.2019,-6.11906,-11.9146,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32368,17.0734,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:44:05.439,0.4,0.6,0.4,2.7081,5.4766,-0.0863139,-14.1968,-6.11655,-11.9112,0,1.5015,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32366,17.0733,13.984,0.2,-3,0,0.001,-0.001,0,0,0
17:44:05.539,0.4,0.6,0.4,2.7081,5.47226,-0.0861868,-14.1724,-6.11075,-11.8999,0,1.503,67,51,-3.77487,18.6265,16.6921,-4.22829,17.0922,16.1898,-0.00724506,-4.32352,17.0733,13.984,0.2,-3,0,0.002,-0.002,0,0,0
