east,north,yaw
119.31717550,11.17990395,-13.76851665
119.41424432,11.15622275,-13.82634941
119.51118799,11.13237855,-13.88620306
119.60802153,11.10837070,-13.95393648
119.70475998,11.08419856,-14.03756921
119.80141838,11.05986148,-14.15334056
119.89802388,11.03535583,-14.27713369
119.99457342,11.01068540,-14.37582474
120.09108187,10.98584959,-14.47284140
120.18756201,10.96084827,-14.56818310
120.28401969,10.93568299,-14.66184887
120.38044313,10.91035974,-14.75383811
120.47682212,10.88488415,-14.84414988
120.57316408,10.85925737,-14.93278326
120.66946983,10.83348221,-15.01973830
120.76574016,10.80756148,-15.10501359
120.86197586,10.78149795,-15.18860883
120.95817771,10.75529433,-15.27052379
121.05434651,10.72895346,-15.35075693
121.15048308,10.70247817,-15.42930812
121.24658820,10.67587124,-15.50617742
121.34266267,10.64913548,-15.58136457
121.43870729,10.62227371,-15.65486886
121.53472287,10.59528871,-15.72669019
121.63071019,10.56818330,-15.79682788
121.72667007,10.54096029,-15.86528187
121.82260328,10.51362247,-15.93205238
121.91851064,10.48617266,-15.99713899
122.01439294,10.45861367,-16.06054138
122.11025098,10.43094830,-16.12225985
122.20608555,10.40317936,-16.18229442
122.30189746,10.37530966,-16.24064447
122.39768751,10.34734202,-16.29731004
122.49345648,10.31927923,-16.35229047
122.58920519,10.29112411,-16.40558604
122.68493419,10.26287868,-16.45719750
122.78064488,10.23454776,-16.50712439
122.87633794,10.20613374,-16.55536666
122.97201401,10.17763896,-16.60192448
123.06767377,10.14906577,-16.64679839
123.16331811,10.12041608,-16.68998820
123.25894747,10.09169308,-16.73149347
123.35456159,10.06289979,-16.77131418
123.45016114,10.03403872,-16.80945010
123.54574755,10.00511211,-16.84590236
123.64132289,9.97612203,-16.88188688
123.73688876,9.94706862,-16.91617456
123.83244900,9.91795701,-16.94629810
123.92800741,9.88879360,-16.97228296
124.02356708,9.85958491,-16.99430699
124.11913009,9.83033750,-17.01271210
124.21469566,9.80105911,-17.02801146
124.31026156,9.77175611,-17.04089269
124.40582686,9.74243303,-17.05222049
124.50139066,9.71309261,-17.06303648
124.59695211,9.68373551,-17.07455775
124.69251038,9.65436014,-17.08510073
124.78806810,9.62497235,-17.09329284
124.88362679,9.59557426,-17.10012495
124.97918773,9.56616742,-17.10565597
125.07475157,9.53675309,-17.10994649
125.17031755,9.50733202,-17.11305587
125.26588542,9.47790574,-17.11504504
125.36145565,9.44847558,-17.11597410
125.45702850,9.41904309,-17.11590280
125.55260431,9.38961002,-17.11489176
125.64818351,9.36017849,-17.11300093
125.74376651,9.33075049,-17.11028962
125.83935359,9.30132761,-17.10681641
125.93494492,9.27191107,-17.10264104
126.03054056,9.24250172,-17.09782270
126.12614045,9.21310001,-17.09241870
126.22174481,9.18370730,-17.08648737
126.31735372,9.15432448,-17.08008559
126.41296723,9.12495235,-17.07326940
126.50858536,9.09559160,-17.06609434
126.60420812,9.06624283,-17.05861511
126.69983547,9.03690656,-17.05088575
126.79546737,9.00758322,-17.04295869
126.89110375,8.97827313,-17.03488616
126.98674450,8.94897656,-17.02671988
127.08238950,8.91969365,-17.01850879
127.17803862,8.89042450,-17.01030156
127.27369169,8.86116909,-17.00214629
127.36934853,8.83192735,-16.99408875
127.46500892,8.80269912,-16.98617407
127.56067266,8.77348417,-16.97844593
127.65633950,8.74428219,-16.97094623
127.75200918,8.71509281,-16.96371477
127.84768144,8.68591557,-16.95679006
127.94335600,8.65674997,-16.95020879
128.03903256,8.62759544,-16.94400497
128.13471081,8.59845136,-16.93821145
128.23039043,8.56931705,-16.93285882
128.32607106,8.54019178,-16.92797575
128.42175235,8.51107477,-16.92358929
128.51743397,8.48196521,-16.91974579
128.61311559,8.45286213,-16.91647255
128.70879695,8.42376459,-16.91374950
128.80447784,8.39467167,-16.91154348
128.90015814,8.36558250,-16.90981366
128.99583775,8.33649628,-16.90851649
129.09151661,8.30741228,-16.90761042
129.18719460,8.27832986,-16.90706148
129.28287161,8.24924843,-16.90684894
129.37854748,8.22016742,-16.90697190
129.47422206,8.19108628,-16.90745542
129.56989516,8.16200436,-16.90830201
129.66556659,8.13292108,-16.90948896
129.76123623,8.10383588,-16.91100369
129.85690394,8.07474821,-16.91283420
129.95256963,8.04565753,-16.91496743
130.04823320,8.01656334,-16.91738946
130.14389454,7.98746514,-16.92008599
