east,north,yaw
78.49031474,22.94176816,-9.79259864
78.58705599,22.92452823,-9.90067246
78.68269801,22.90710219,-10.01268028
78.77743424,22.88946390,-10.13961864
78.87145809,22.87158722,-10.29657733
78.96496299,22.85344603,-10.51414788
79.05830699,22.83498715,-10.74741325
79.15143613,22.81622232,-10.93421565
79.24454307,22.79712809,-11.11840276
79.33779292,22.77768429,-11.29996698
79.43125730,22.75788621,-11.47890353
79.52476759,22.73777256,-11.65520739
79.61817524,22.71737898,-11.82887182
79.71157212,22.69669467,-11.99989314
79.80495966,22.67572454,-12.16826713
79.89833905,22.65447234,-12.33398838
79.99171125,22.63294080,-12.49705377
80.08507586,22.61112620,-12.65746030
80.17843496,22.58903686,-12.81520421
80.27178973,22.56667683,-12.97028121
80.36514138,22.54405019,-13.12268920
80.45849110,22.52116115,-13.27242582
80.55184007,22.49801374,-13.41948766
80.64518947,22.47461209,-13.56387341
80.73854048,22.45096040,-13.70558144
80.83189428,22.42706279,-13.84460904
80.92525202,22.40292335,-13.98095464
81.01861486,22.37854626,-14.11461777
81.11198399,22.35393570,-14.24559636
81.20536056,22.32909580,-14.37388892
81.29874569,22.30403070,-14.49949480
81.39214056,22.27874462,-14.62241292
81.48554630,22.25324165,-14.74264332
81.57896405,22.22752600,-14.86018555
81.67239495,22.20160188,-14.97503903
81.76582884,22.17543295,-15.08720294
81.85929615,22.14912855,-15.19667698
81.95279070,22.12266616,-15.30346187
82.04630650,22.09602438,-15.40755718
82.13983802,22.06918371,-15.50896298
82.23338252,22.04212683,-15.60767929
82.32693337,22.01484106,-15.70370582
82.42048159,21.98731914,-15.79704372
82.51402577,21.95955729,-15.88769332
82.60757093,21.93155594,-15.97565447
82.70112738,21.90332080,-16.06193403
82.79473638,21.87496285,-16.14548561
82.88839853,21.84643984,-16.22427929
82.98212707,21.81776273,-16.29841035
83.07593179,21.78894393,-16.36807078
83.16981717,21.75999724,-16.43355738
83.26377036,21.73094142,-16.49528488
83.35777374,21.70179638,-16.55379290
83.45182069,21.67257804,-16.60974513
83.54590774,21.64330018,-16.66393372
83.64003483,21.61397436,-16.71728700
83.73422563,21.58467652,-16.76832516
83.82845648,21.55531239,-16.81590010
83.92272903,21.52586835,-16.86086763
84.01703950,21.49631511,-16.90327373
84.11139705,21.46667761,-16.94316578
84.20579825,21.43696503,-16.98059564
84.30023852,21.40717694,-17.01561235
84.39471740,21.37731039,-17.04826500
84.48923455,21.34736906,-17.07860786
84.58379352,21.31736962,-17.10669812
84.67840358,21.28734757,-17.13259504
84.77302971,21.25719343,-17.15635860
84.86767975,21.22693839,-17.17805238
84.96235380,21.19658835,-17.19774329
85.05706778,21.16620071,-17.21549815
85.15182711,21.13579850,-17.23138309
85.24663645,21.10540237,-17.24546444
85.34149973,21.07503043,-17.25781081
85.43641049,21.04466738,-17.26849058
85.53138417,21.01436824,-17.27756728
85.62643695,20.98419026,-17.28510303
85.72157479,20.95415800,-17.29116467
85.81679495,20.92426809,-17.29581845
85.91208775,20.89449509,-17.29912815
86.00742955,20.86476888,-17.30115993
86.10281064,20.83506427,-17.30198480
86.19822012,20.80535238,-17.30167537
86.29364684,20.77560365,-17.30030260
86.38908030,20.74579079,-17.29793748
86.48453605,20.71597007,-17.29465328
86.58002315,20.68617675,-17.29052420
86.67554268,20.65642051,-17.28562176
86.77109202,20.62669894,-17.28001260
86.86666424,20.59699571,-17.27376310
86.96224763,20.56727880,-17.26694063
87.05784728,20.53756981,-17.25960847
87.15346194,20.50787002,-17.25182528
87.24909023,20.47818062,-17.24364870
87.34473075,20.44850272,-17.23513670
87.44038220,20.41883729,-17.22634723
87.53604340,20.38918515,-17.21735775
87.63171335,20.35954688,-17.20822478
87.72739128,20.32992298,-17.19896495
87.82307669,20.30031382,-17.18959409
87.91876920,20.27071971,-17.18012358
88.01446858,20.24114089,-17.17056724
88.11017435,20.21157765,-17.16094762
88.20588568,20.18203034,-17.15129414
88.30160155,20.15249930,-17.14164495
88.39732084,20.12298484,-17.13204885
88.49304238,20.09348718,-17.12257541
88.58876500,20.06400635,-17.11327095
88.68448757,20.03454240,-17.10415592
88.78020904,20.00509527,-17.09526036
88.87592844,19.97566483,-17.08661624
88.97164484,19.94625087,-17.07826548
89.06735729,19.91685311,-17.07024761
89.16306480,19.88747119,-17.06258977
89.25876656,19.85810470,-17.05531479
89.35446193,19.82875310,-17.04844266
89.45015051,19.79941577,-17.04198421
89.54583203,19.77009202,-17.03594009
89.64150634,19.74078114,-17.03030267
89.73717342,19.71148241,-17.02506100
89.83283330,19.68219510,-17.02020812
89.92848601,19.65291849,-17.01573927
