east,north,yaw
152.44072871,21.40707385,-100.69029436
152.42215655,21.30986874,-100.75119067
152.40349305,21.21329228,-100.81440657
152.38472067,21.11723460,-100.88616720
152.36582185,21.02158582,-100.97503388
152.34677904,20.92623606,-101.09837441
152.32755768,20.83098133,-101.23102010
152.30816453,20.73585360,-101.33786426
152.28858323,20.64074304,-101.44360678
152.26879994,20.54555520,-101.54824638
152.24881043,20.45024894,-101.65178301
152.22863711,20.35492117,-101.75421599
152.20830030,20.25965773,-101.85554352
152.18779247,20.16440627,-101.95576585
152.16711570,20.06916632,-102.05488219
152.14627166,19.97393750,-102.15289177
152.12526148,19.87871956,-102.24979450
152.10408346,19.78351282,-102.34558874
152.08274121,19.68831653,-102.44027414
152.06123651,19.59313030,-102.53385115
152.03957112,19.49795374,-102.62631938
152.01774690,19.40278645,-102.71767841
151.99576559,19.30762807,-102.80792681
151.97362897,19.21247820,-102.89706452
151.95133877,19.11733648,-102.98509261
151.92889691,19.02220249,-103.07200986
151.90630507,18.92707587,-103.15781537
151.88356509,18.83195625,-103.24250980
151.86067871,18.73684324,-103.32609256
151.83764775,18.64173646,-103.40856392
151.81447399,18.54663554,-103.48992362
151.79115926,18.45154008,-103.57017150
151.76770536,18.35644972,-103.64930694
151.74411402,18.26136408,-103.72732957
151.72038708,18.16628278,-103.80424120
151.69650984,18.07120964,-103.88004043
151.67252610,17.97613362,-103.95472644
151.64842859,17.88105662,-104.02830081
151.62420913,17.78598079,-104.10076270
151.59985942,17.69090833,-104.17211215
151.57537150,17.59584047,-104.24234978
151.55073915,17.50078003,-104.31147551
151.52595843,17.40573088,-104.37948896
151.50102689,17.31069400,-104.44639009
151.47594457,17.21566756,-104.51217936
151.45071409,17.12064739,-104.57725937
151.42538166,17.02561736,-104.64123213
151.39993366,16.93057578,-104.70327390
151.37437639,16.83551667,-104.76337032
151.34871660,16.74043553,-104.82157127
151.32296164,16.64533017,-104.87799340
151.29712060,16.55020570,-104.93281899
151.27120283,16.45506986,-104.98629416
151.24521601,16.35992652,-105.03873172
151.21916685,16.26477832,-105.09050824
151.19306063,16.16962651,-105.14206104
151.16692811,16.07446351,-105.19286583
151.14073259,15.97929838,-105.24247607
