east,north,yaw
153.20210536,-3.49904791,160.29045365
153.10868646,-3.46502833,160.26340584
153.01553960,-3.43098525,160.23571821
152.92261274,-3.39690570,160.20473715
152.82985383,-3.36277673,160.16690052
152.73721082,-3.32858537,160.11504251
152.64458935,-3.29430537,160.06079550
152.55199997,-3.25994026,160.01928048
152.45939889,-3.22546082,159.97959330
152.36672964,-3.19089794,159.94173382
152.27396950,-3.15626513,159.90570097
152.18116150,-3.12157854,159.87149466
152.08834638,-3.08683982,159.83911511
151.99550862,-3.05202261,159.80856224
151.90265573,-3.01710667,159.77983620
151.80979455,-2.98207361,159.75293629
151.71693009,-2.94691001,159.72786251
151.62406620,-2.91160558,159.70461496
151.53119990,-2.87616861,159.68319331
151.43830744,-2.84066367,159.66359751
151.34537909,-2.80511704,159.64582709
151.25241374,-2.76953169,159.62988246
151.15939003,-2.73396499,159.61576325
151.06629336,-2.69845607,159.60346936
150.97311637,-2.66302456,159.59300131
150.87987080,-2.62763888,159.58435826
150.78653743,-2.59235055,159.57754074
150.69310597,-2.55718725,159.57254837
150.59957395,-2.52215561,159.56938055
150.50595738,-2.48721282,159.56803790
150.41225400,-2.45236508,159.56852016
150.31846488,-2.41760986,159.57082775
150.22457419,-2.38298999,159.57496005
150.13058309,-2.34850285,159.58091674
150.03649987,-2.31412661,159.58869924
149.94230710,-2.27990913,159.59830712
149.84806924,-2.24567678,159.60973995
149.75377305,-2.21146586,159.62299827
149.65941177,-2.17729529,159.63808112
149.56498679,-2.14316220,159.65498886
149.47047505,-2.10911642,159.67372219
149.37587490,-2.07517960,159.69428088
149.28120850,-2.04133126,159.71666460
149.18646969,-2.00759050,159.74087373
149.09164358,-1.97396929,159.76690918
148.99671019,-1.94047045,159.79269470
148.90173057,-1.90686456,159.82033137
148.80663758,-1.87326641,159.85402965
148.71140641,-1.83968523,159.89373109
148.61602121,-1.80612643,159.93912243
148.52048067,-1.77258752,159.98962212
148.42482547,-1.73906031,160.04436972
148.32911619,-1.70551447,160.10221925
148.23337282,-1.67196257,160.16173144
148.13761591,-1.63839401,160.22116790
148.04185934,-1.60479204,160.27849081
147.94615781,-1.57099919,160.33661180
147.85043252,-1.53721743,160.39789112
147.75465959,-1.50348162,160.46063246
147.65881665,-1.46982466,160.52473186
147.56288999,-1.43627615,160.59008372
147.46688365,-1.40286114,160.65658053
147.37080370,-1.36958974,160.72411200
147.27465380,-1.33645031,160.79256383
147.17844932,-1.30340873,160.86181660
147.08221591,-1.27040166,160.93174710
146.98599145,-1.23733084,161.00222932
146.88970891,-1.20439610,161.07313272
146.79339355,-1.17153528,161.14432769
146.69704811,-1.13874983,161.21569094
146.60067530,-1.10604099,161.28710375
146.50427781,-1.07340977,161.35845184
146.40785836,-1.04085685,161.42962434
146.31141964,-1.00838284,161.50051076
146.21496451,-0.97598813,161.57099936
146.11849593,-0.94367293,161.64097569
146.02201698,-0.91143744,161.71031988
145.92553087,-0.87928165,161.77890732
145.82904100,-0.84720518,161.84661279
145.73255082,-0.81520753,161.91331312
145.63606373,-0.78328819,161.97888640
145.53958314,-0.75144629,162.04321284
145.44311240,-0.71968078,162.10617977
145.34665477,-0.68799058,162.16767993
145.25021347,-0.65637438,162.22761016
145.15379168,-0.62483083,162.28587161
145.05739195,-0.59336057,162.34236470
144.96101858,-0.56195880,162.39698793
144.86467563,-0.53062159,162.44963881
144.76837243,-0.49932821,162.50021425
144.67210092,-0.46811377,162.54860873
144.57586105,-0.43698735,162.59471818
144.47965806,-0.40594102,162.63844599
144.38350033,-0.37495748,162.67970129
144.28739722,-0.34401584,162.71839945
144.19135724,-0.31309661,162.75446299
144.09538681,-0.28218516,162.78776813
143.99949113,-0.25126870,162.81824305
143.90367846,-0.22032179,162.84592292
143.80793363,-0.18939308,162.87085127
143.71222874,-0.15857017,162.89307300
143.61655309,-0.12788438,162.91262941
143.52090205,-0.09734892,162.92955263
143.42527841,-0.06695576,162.94386023
143.32972641,-0.03656245,162.95554838
143.23420415,-0.00630845,162.96457956
143.13868321,0.02371076,162.97087134
143.04314641,0.05343681,162.97441234
142.94758897,0.08285281,162.97524857
142.85199727,0.11191400,162.97338768
142.75638766,0.14067456,162.96883406
142.66076923,0.16916582,162.96159066
142.56516295,0.19745769,162.95166392
142.46960277,0.22566288,162.93906911
142.37413263,0.25392774,162.92383396
142.27871062,0.28211924,162.90599749
142.18333806,0.31024616,162.88560900
142.08802004,0.33833009,162.86272241
141.99276833,0.36641434,162.83739267
141.89761188,0.39459721,162.80967401
141.80256542,0.42293101,162.77961671
141.70762194,0.45139729,162.74726872
141.61277831,0.47999032,162.71267926
141.51802873,0.50869635,162.67590304
141.42336564,0.53749673,162.63700605
141.32878106,0.56637241,162.59606818
141.23426830,0.59530938,162.55318068
141.13982402,0.62430520,162.50844264
141.04545079,0.65337678,162.46195834
140.95116006,0.68256945,162.41383229
140.85694485,0.71186919,162.36416692
140.76280413,0.74128100,162.31306136
140.66873670,0.77080927,162.26061287
140.57474104,0.80045764,162.20692143
140.48081527,0.83022906,162.15209420
140.38695722,0.86012607,162.09624838
140.29316438,0.89015085,162.03950898
140.19943403,0.92030517,161.98200794
140.10576343,0.95059093,161.92387887
140.01214997,0.98100995,161.86525047
139.91859109,1.01156372,161.80624301
139.82508433,1.04225335,161.74696514
139.73162723,1.07307922,161.68751637
139.63821729,1.10404124,161.62799108
139.54485182,1.13513863,161.56848300
139.45152800,1.16637044,161.50908804
139.35824286,1.19773548,161.44990624
139.26499335,1.22923252,161.39104596
139.17177657,1.26086067,161.33261634
