east,north,yaw
-47.53732583,-116.61415121,71.24878772
-47.50390860,-116.52000827,71.25511768
-47.47075419,-116.42585263,71.26185144
-47.43784083,-116.33167965,71.26967540
-47.40514672,-116.23748472,71.27957021
-47.37265007,-116.14326320,71.29354620
-47.34032825,-116.04900065,71.30914825
-47.30815162,-115.95471157,71.32249845
-47.27612778,-115.86038026,71.33613003
-47.24421754,-115.76600761,71.34999537
-47.21238692,-115.67159829,71.36404350
-47.18061180,-115.57716985,71.37822603
-47.14889362,-115.48273101,71.39249973
-47.11717918,-115.38829257,71.40682680
-47.08544546,-115.29386118,71.42117281
-47.05369247,-115.19943579,71.43550233
-47.02193804,-115.10500937,71.44977763
-46.99020689,-115.01057263,71.46396038
-46.95855810,-114.91610476,71.47801219
-46.92699623,-114.82160339,71.49189826
-46.89554260,-114.72706063,71.50558942
-46.86421323,-114.63247042,71.51906173
-46.83301665,-114.53782927,71.53229350
-46.80190195,-114.44315360,71.54526120
-46.77085156,-114.34844859,71.55793882
-46.73984809,-114.25371925,71.57029644
-46.70887466,-114.15897042,71.58230156
-46.67792123,-114.06420464,71.59392272
-46.64699265,-113.96941957,71.60513212
-46.61601457,-113.87463922,71.61590714
-46.58494172,-113.77987797,71.62622925
-46.55375564,-113.68514136,71.63608185
-46.52246208,-113.59042689,71.64544636
-46.49111960,-113.49571456,71.65430238
-46.45974329,-113.40099879,71.66262752
-46.42835469,-113.30627191,71.67040040
-46.39697939,-113.21152500,71.67760440
-46.36564408,-113.11674891,71.68422855
-46.33435726,-113.02194062,71.69026926
-46.30305396,-112.92712156,71.69572532
-46.27172126,-112.83229591,71.70059501
-46.24035865,-112.73746383,71.70487575
-46.20898178,-112.64262016,71.70856574
-46.17762640,-112.54775324,71.71166719
-46.14627096,-112.45287053,71.71418946
-46.11491465,-112.35797278,71.71615179
-46.08355675,-112.26306082,71.71758033
-46.05219661,-112.16813556,71.71850355
-46.02083360,-112.07319786,71.71894745
-45.98946715,-111.97824859,71.71893399
-45.95809671,-111.88328855,71.71848172
-45.92672176,-111.78831858,71.71761040
-45.89534184,-111.69333952,71.71634485
-45.86395653,-111.59835227,71.71471419
-45.83256550,-111.50335776,71.71275140
-45.80116848,-111.40835692,71.71048862
-45.76976522,-111.31335060,71.70795529
-45.73835551,-111.21833955,71.70517593
-45.70693912,-111.12332445,71.70216916
-45.67551585,-111.02830585,71.69895212
-45.64408549,-110.93328426,71.69554006
-45.61264784,-110.83826015,71.69194733
-45.58120273,-110.74323397,71.68818889
-45.54975001,-110.64820614,71.68427900
-45.51828957,-110.55317710,71.68023145
-45.48682129,-110.45814724,71.67605957
-45.45534506,-110.36311692,71.67177591
-45.42386080,-110.26808644,71.66739109
-45.39236843,-110.17305609,71.66291386
-45.36086785,-110.07802610,71.65835118
-45.32935898,-109.98299667,71.65370873
-45.29784175,-109.88796800,71.64899134
-45.26631607,-109.79294027,71.64420469
-45.23478188,-109.69791362,71.63935576
-45.20323911,-109.60288816,71.63444922
-45.17168766,-109.50786396,71.62948695
-45.14012747,-109.41284109,71.62446771
-45.10855845,-109.31781962,71.61939013
-45.07698052,-109.22279965,71.61425558
-45.04539362,-109.12778127,71.60906739
-45.01379767,-109.03276459,71.60383173
-44.98219263,-108.93774967,71.59855340
-44.95057839,-108.84273644,71.59323136
-44.91895483,-108.74772476,71.58785853
-44.88732175,-108.65271440,71.58242051
-44.85567894,-108.55770511,71.57690056
-44.82402617,-108.46269669,71.57128525
-44.79236321,-108.36768900,71.56556890
-44.76068986,-108.27268204,71.55975164
-44.72900595,-108.17767582,71.55383623
-44.69731133,-108.08267043,71.54782640
-44.66560586,-107.98766597,71.54172237
-44.63388941,-107.89266258,71.53552333
-44.60216186,-107.79766044,71.52923167
-44.57042314,-107.70265981,71.52285485
-44.53867321,-107.60766102,71.51640614
-44.50691207,-107.51266444,71.50990371
-44.47513977,-107.41767046,71.50336565
-44.44335639,-107.32267946,71.49680663
-44.41156204,-107.22769184,71.49023878
-44.37975686,-107.13270805,71.48367496
-44.34794104,-107.03772862,71.47713361
-44.31611488,-106.94275419,71.47064195
-44.28427872,-106.84778548,71.46423449
-44.25243300,-106.75282322,71.45794777
