east,north,yaw
-5.51671645,2.66345970,79.52392528
-5.49801241,2.76003493,79.42340088
-5.47912676,2.85559670,79.31954665
-5.46003544,2.95032845,79.20222904
-5.44071441,3.04441357,79.05761745
-5.42113965,3.13803548,78.85772642
-5.40126095,3.23153206,78.64471290
-5.38108887,3.32485585,78.47597798
-5.36060370,3.41818838,78.31080376
-5.33978931,3.51168409,78.14919500
-5.31864502,3.60540935,77.99115677
-5.29721251,3.69920720,77.83669389
-5.27552958,3.79294095,77.68581040
-5.25358785,3.88669687,77.53850996
-5.23139395,3.98047693,77.39479480
-5.20895292,4.07428276,77.25466860
-5.18626851,4.16811568,77.11813444
-5.16333528,4.26197504,76.98519433
-5.14016459,4.35586374,76.85585076
-5.11676198,4.44978346,76.73010519
-5.09313314,4.54373591,76.60795949
-5.06928353,4.63772272,76.48941529
-5.04521885,4.73174559,76.37447394
-5.02094461,4.82580615,76.26313644
-4.99646653,4.91990611,76.15540358
-4.97179018,5.01404711,76.05127655
-4.94692122,5.10823081,75.95075567
-4.92186530,5.20245888,75.85384152
-4.89662807,5.29673296,75.76053442
-4.87121518,5.39105471,75.67083415
-4.84563238,5.48542582,75.58474140
-4.81988526,5.57984790,75.50225605
-4.79397960,5.67432263,75.42337791
-4.76792108,5.76885168,75.34810699
-4.74171542,5.86343670,75.27644338
-4.71519468,5.95803256,75.20838648
-4.68881620,6.05276250,75.14393594
-4.66247072,6.14759743,75.08309223
-4.63605288,6.24250917,75.02585427
-4.60946551,6.33747155,74.97222172
-4.58262092,6.43247038,74.92219506
-4.55545263,6.52747526,74.87577312
-4.52791783,6.62244599,74.83295530
-4.49998905,6.71737459,74.79374229
-4.47152685,6.81224477,74.75813320
-4.44246261,6.90707579,74.72191954
-4.41372634,7.00216678,74.68950315
-4.38546319,7.09760753,74.66938371
-4.35791883,7.19350598,74.66112629
-4.33121679,7.28992040,74.66385633
-4.30536114,7.38685239,74.67623477
-4.28025273,7.48419627,74.69643372
-4.25567822,7.58179407,74.72212185
-4.23129679,7.67950485,74.75045230
-4.20665621,7.77717369,74.77805313
-4.18153404,7.87472662,74.80102913
-4.15586884,7.97215261,74.82559574
-4.13010067,8.06958845,74.85657726
-4.10430214,8.16707806,74.89040644
-4.07854025,8.26466103,74.92688572
-4.05287280,8.36235883,74.96581499
-4.02734496,8.46015723,75.00698990
-4.00197072,8.55804126,75.05020329
-3.97672070,8.65600506,75.09524586
-3.95151944,8.75402280,75.14190722
-3.92623315,8.85205308,75.18997953
-3.90065901,8.95003625,75.23925631
-3.87522690,9.04808248,75.28953015
-3.84979960,9.14614969,75.34059578
-3.82437974,9.24423337,75.39224838
-3.79896963,9.34232893,75.44428310
-3.77357131,9.44043173,75.49649512
-3.74818636,9.53853697,75.54867785
-3.72281605,9.63663977,75.60062369
-3.69746122,9.73473511,75.65212536
-3.67212237,9.83281794,75.70297729
-3.64679993,9.93088316,75.75297492
-3.62147706,10.02892145,75.80191578
-3.59619072,10.12693691,75.84960031
-3.57094877,10.22492641,75.89583166
-3.54574002,10.32288215,75.94041687
-3.52054300,10.42079386,75.98316587
-3.49533301,10.51865058,76.02389184
-3.47006316,10.61643600,76.06241294
-3.44475553,10.71415091,76.09855220
-3.41943004,10.81179561,76.13213911
-3.39410636,10.90937047,76.16300881
-3.36879820,11.00687449,76.19100286
-3.34356047,11.10431705,76.21596846
-3.31839443,11.20169429,76.23775965
-3.29316772,11.29896987,76.25623850
-3.26788777,11.39614178,76.27127402
-3.24278615,11.49326275,76.28274344
-3.21802818,11.59036939,76.29053405
-3.19377840,11.68749844,76.29454231
-3.17010744,11.78466420,76.29467614
-3.14701872,11.88186530,76.29081609
-3.12444295,11.97908354,76.28288376
-3.10221593,12.07627850,76.27089284
-3.08016511,12.17340883,76.25488370
-3.05804568,12.27041650,76.23491675
-3.03583909,12.36729934,76.21106510
-3.01366057,12.46408775,76.18340905
-2.99149561,12.56078011,76.15202926
-2.96927417,12.65736077,76.11699577
-2.94696844,12.75382465,76.07835878
-2.92454936,12.85016642,76.03613839
-2.90198927,12.94638137,75.99040890
-2.87925602,13.04246402,75.94130192
-2.85638442,13.13842584,75.88893829
-2.83338892,13.23427386,75.83344857
-2.81028132,13.33001487,75.77497359
-2.78706349,13.42565328,75.71366526
-2.76371803,13.52118882,75.64968423
-2.74019772,13.61661392,75.58319892
-2.71651158,13.71193523,75.51438386
-2.69265328,13.80715569,75.44341957
-2.66861894,13.90227899,75.37049310
-2.64440200,13.99730825,75.29579572
-2.61999723,14.09224699,75.21952465
-2.59539987,14.18709892,75.14187927
-2.57060582,14.28186800,75.06306107
-2.54561152,14.37655832,74.98327454
-2.52041405,14.47117420,74.90272401
-2.49501140,14.56572019,74.82161537
-2.46940218,14.66020103,74.74015465
-2.44358599,14.75462171,74.65854829
-2.41756298,14.84898731,74.57700180
-2.39133414,14.94330304,74.49571561
-2.36490102,15.03757411,74.41488513
-2.33826563,15.13180563,74.33469582
-2.31143070,15.22600267,74.25532261
-2.28439942,15.32017017,74.17692931
-2.25717567,15.41431301,74.09966742
-2.22976391,15.50843603,74.02368077
-2.20216903,15.60254398,73.94910545
-2.17439649,15.69664160,73.87606992
-2.14645210,15.79073355,73.80469491
-2.11834184,15.88482432,73.73509290
-2.09007194,15.97891821,73.66736670
-2.06164888,16.07301928,73.60160510
-2.03307985,16.16713148,73.53788174
-2.00437231,16.26125846,73.47625473
-1.97553427,16.35540371,73.41676854
-1.94657376,16.44957039,73.35945498
-1.91749855,16.54376130,73.30433349
-1.88831610,16.63797888,73.25141272
-1.85903331,16.73222510,73.20069477
-1.82965626,16.82650143,73.15217178
-1.80019041,16.92080892,73.10582189
-1.77064067,17.01514830,73.06161294
-1.74101154,17.10952012,73.01950972
-1.71128860,17.20391906,72.97948012
-1.68151225,17.29835685,72.94149801
-1.65169808,17.39283775,72.90554387
-1.62184438,17.48736075,72.87160138
-1.59193840,17.58192150,72.83965668
-1.56196185,17.67651384,72.80969702
-1.53189513,17.77113114,72.78170385
-1.50172138,17.86576751,72.75565131
-1.47142930,17.96041872,72.73151071
-1.44101530,18.05508287,72.70925204
-1.41048476,18.14976083,72.68884709
-1.37989978,18.24447103,72.67026911
-1.34928541,18.33922047,72.65348951
-1.31866442,18.43401543,72.63847564
-1.28805736,18.52886142,72.62518982
-1.25745179,18.62375348,72.61359081
-1.22690055,18.71870700,72.60363396
-1.19646890,18.81374117,72.59526950
-1.16618674,18.90886397,72.58844326
-1.13605400,19.00407383,72.58309622
-1.10604586,19.09936137,72.57916748
-1.07608844,19.19470172,72.57659495
-1.04615555,19.29008494,72.57531542
-1.01621679,19.38549976,72.57526558
-0.98624063,19.48093456,72.57638124
-0.95617722,19.57637197,72.57860006
-0.92611562,19.67183818,72.58185997
-0.89611392,19.76734969,72.58609776
-0.86618283,19.86290816,72.59125017
-0.83630791,19.95850735,72.59725510
-0.80640517,20.05411930,72.60405017
-0.77645825,20.14973715,72.61157448
-0.74651730,20.24537496,72.61976713
-0.71660900,20.34103938,72.62856642
-0.68675562,20.43673567,72.63791187
-0.65697248,20.53246697,72.64774296
-0.62729707,20.62824339,72.65799992
-0.59777035,20.72407608,72.66862479
-0.56838818,20.81996219,72.67956255
-0.53910387,20.91588567,72.69076196
-0.50983118,21.01181829,72.70217531
