east,north,yaw
48.68240295,-165.91790234,162.12302537
48.58733113,-165.88743050,162.11396737
48.49236397,-165.85695937,162.10438499
48.39748671,-165.82648240,162.09330347
48.30268462,-165.79599299,162.07934384
48.20794293,-165.76548459,162.05968470
48.11323389,-165.73494578,162.03788079
48.01856330,-165.70437839,162.01938891
47.92391552,-165.67377493,162.00054529
47.82927621,-165.64312832,161.98139133
47.73463827,-165.61243388,161.96197196
47.64001529,-165.58169382,161.94232942
47.54542004,-165.55091056,161.92250179
47.45084426,-165.52008029,161.90252491
47.35628726,-165.48920222,161.88243175
47.26174817,-165.45827616,161.86225510
47.16722594,-165.42730239,161.84203070
47.07271899,-165.39628273,161.82179706
46.97822652,-165.36521653,161.80159280
46.88374749,-165.33410396,161.78145650
46.78928094,-165.30294503,161.76142516
46.69482591,-165.27173988,161.74153118
46.60038144,-165.24048895,161.72180396
46.50594646,-165.20919296,161.70227276
46.41151996,-165.17785264,161.68296595
46.31710087,-165.14646897,161.66391166
46.22268818,-165.11504280,161.64513922
46.12828745,-165.08355545,161.62667506
46.03388592,-165.05204336,161.60854170
45.93947814,-165.02052118,161.59075979
45.84506417,-164.98898715,161.57334721
45.75064788,-164.95742820,161.55631990
45.65623540,-164.92582441,161.53969532
45.56183385,-164.89415277,161.52349549
45.46745030,-164.86239039,161.50774456
45.37309071,-164.83051770,161.49246773
45.27875924,-164.79852050,161.47769117
45.18445761,-164.76639213,161.46343492
45.09016821,-164.73418395,161.44971584
44.99588455,-164.70191401,161.43654925
44.90160035,-164.66959974,161.42394885
44.80730938,-164.63725810,161.41193117
44.71300914,-164.60489492,161.40051652
44.61869720,-164.57251546,161.38972989
44.52434893,-164.54019071,161.37959723
44.42994966,-164.50796213,161.37014324
44.33549389,-164.47584428,161.36138957
44.24098418,-164.44382799,161.35335139
44.14644056,-164.41185277,161.34604015
44.05186842,-164.37990161,161.33946500
43.95727517,-164.34795159,161.33363554
43.86266928,-164.31597658,161.32856413
43.76805945,-164.28394988,161.32426359
43.67344466,-164.25187378,161.32074627
43.57880456,-164.21980794,161.31802205
43.48413490,-164.18776477,161.31609373
43.38943566,-164.15574463,161.31495708
43.29471223,-164.12373221,161.31460201
43.19997664,-164.09169292,161.31501486
43.10522902,-164.05962743,161.31618128
43.01045673,-164.02757413,161.31808841
42.91565378,-163.99555170,161.32072665
42.82081955,-163.96356272,161.32408787
42.72595768,-163.93159704,161.32816613
42.63108781,-163.89959698,161.33295703
42.53621113,-163.86755940,161.33845455
42.44131760,-163.83551444,161.34465248
42.34639729,-163.80349183,161.35154618
42.25144134,-163.77151795,161.35913498
42.15644287,-163.73961329,161.36742067
42.06137971,-163.70784352,161.37640588
41.96624751,-163.67622161,161.38609329
41.87105022,-163.64473610,161.39648387
41.77580130,-163.61334758,161.40757486
41.68052462,-163.58198588,161.41935841
41.58522252,-163.55064473,161.43182511
41.48989617,-163.51932142,161.44496525
41.39455117,-163.48800001,161.45876937
41.29919345,-163.45666355,161.47323062
41.20382922,-163.42529433,161.48834186
41.10847627,-163.39384002,161.50409100
41.01313270,-163.36230784,161.52046044
40.91779406,-163.33071305,161.53742602
40.82245410,-163.29907694,161.55495361
40.72710562,-163.26742405,161.57300155
40.63174138,-163.23577924,161.59152916
40.53635513,-163.20416449,161.61049652
40.44094295,-163.17259462,161.62986564
40.34550467,-163.14107294,161.64960467
40.25004556,-163.10958614,161.66968504
40.15457835,-163.07809846,161.69007903
40.05909676,-163.04663093,161.71076038
39.96360115,-163.01518483,161.73170190
39.86809191,-162.98376133,161.75287355
39.77256954,-162.95236126,161.77424442
39.67703455,-162.92098553,161.79578597
39.58148738,-162.88963517,161.81747002
39.48592841,-162.85831132,161.83926988
39.39035785,-162.82701544,161.86116054
39.29477586,-162.79574905,161.88311805
39.19918249,-162.76451375,161.90512121
39.10357777,-162.73331079,161.92715230
39.00796168,-162.70214126,161.94919860
38.91233422,-162.67100568,161.97125268
38.81669539,-162.63990418,161.99331422
38.72104522,-162.60883658,162.01538651
38.62538380,-162.57780257,162.03747286
38.52971140,-162.54680155,162.05957396
38.43402844,-162.51583299,162.08168169
38.33833563,-162.48489593,162.10377970
38.24263389,-162.45398944,162.12584368
38.14692439,-162.42311221,162.14784399
38.05120836,-162.39226302,162.16974879
37.95548705,-162.36144057,162.19152614
37.85976164,-162.33064384,162.21314668
37.76403320,-162.29987207,162.23458124
37.66830269,-162.26912490,162.25580076
37.57257101,-162.23840225,162.27677474
37.47683902,-162.20770414,162.29746920
37.38110769,-162.17703051,162.31784940
37.28537793,-162.14638136,162.33787978
37.18965688,-162.11573707,162.35752612
37.09393404,-162.08513357,162.37675710
36.99820577,-162.05458501,162.39554278
36.90247350,-162.02408940,162.41385546
36.80674215,-161.99363352,162.43166980
36.71101877,-161.96319726,162.44896135
36.61531131,-161.93275734,162.46570562
36.51962762,-161.90229051,162.48188219
36.42397450,-161.87177645,162.49747535
36.32835694,-161.84120013,162.51247401
36.23277754,-161.81055376,162.52687382
36.13722046,-161.77988751,162.54067483
36.04168054,-161.74921779,162.55387725
35.94615285,-161.71856022,162.56648303
35.85063274,-161.68792961,162.57849370
35.75511929,-161.65732893,162.58990767
35.65961127,-161.62676215,162.60072395
35.56408728,-161.59629767,162.61094333
35.46853519,-161.56597422,162.62056841
35.37295123,-161.53580371,162.62960424
35.27733901,-161.50577431,162.63805801
35.18171822,-161.47582277,162.64593634
35.08609484,-161.44592977,162.65324238
34.99047670,-161.41607013,162.65997754
34.89487265,-161.38621549,162.66614196
34.79929168,-161.35633693,162.67173612
34.70373321,-161.32643586,162.67676326
34.60817925,-161.29656930,162.68123025
34.51262637,-161.26674739,162.68514845
34.41707489,-161.23696812,162.68853079
34.32153007,-161.20721371,162.69139063
34.22600317,-161.17744702,162.69374015
34.13048776,-161.14768775,162.69558929
34.03498383,-161.11793499,162.69694639
33.93949134,-161.08818783,162.69782169
33.84401015,-161.05844535,162.69822981
33.74854001,-161.02870664,162.69818865
33.65308056,-160.99897078,162.69772360
33.55763135,-160.96923689,162.69686466
33.46219185,-160.93950411,162.69564134
33.36676153,-160.90977163,162.69408370
33.27133982,-160.88003870,162.69221928
33.17592623,-160.85030463,162.69007437
33.08052021,-160.82056875,162.68767368
32.98512121,-160.79083045,162.68504299
32.88972862,-160.76108914,162.68221120
32.79434181,-160.73134430,162.67920736
32.69896011,-160.70159542,162.67606417
32.60358287,-160.67184207,162.67281273
32.50820944,-160.64208389,162.66947975
32.41283924,-160.61232056,162.66609068
32.31747166,-160.58255183,162.66266742
32.22210615,-160.55277746,162.65923150
32.12674209,-160.52299727,162.65580675
32.03137880,-160.49321108,162.65241928
31.93601556,-160.46341878,162.64909815
31.84065164,-160.43362026,162.64587339
31.74528628,-160.40381550,162.64277471
31.64991879,-160.37400455,162.63982753
31.55454850,-160.34418748,162.63705380
31.45917477,-160.31436444,162.63447369
31.36379697,-160.28453559,162.63210613
31.26841443,-160.25470114,162.62997210
31.17302641,-160.22486130,162.62809557
31.07763211,-160.19501631,162.62650426
30.98223070,-160.16516646,162.62522785
30.88682136,-160.13531210,162.62429413
30.79140329,-160.10545362,162.62372709
30.69597583,-160.07559152,162.62354674
30.60053836,-160.04572631,162.62376785
30.50509039,-160.01585860,162.62440054
30.40963148,-159.98598900,162.62545259
30.31416121,-159.95611815,162.62693148
30.21867918,-159.92624673,162.62884435
30.12318499,-159.89637540,162.63119894
30.02767825,-159.86650486,162.63400365
29.93215855,-159.83663582,162.63726384
29.83662553,-159.80676900,162.64098406
29.74107883,-159.77690514,162.64517002
29.64551811,-159.74704499,162.64982436
29.54994312,-159.71718933,162.65494784
29.45435364,-159.68733895,162.66053935
29.35874957,-159.65749468,162.66659493
29.26313096,-159.62765739,162.67310551
29.16749801,-159.59782796,162.68005358
29.07185106,-159.56800728,162.68741595
28.97619061,-159.53819625,162.69516323
28.88051724,-159.50839572,162.70326174
28.78483160,-159.47860650,162.71167874
28.68913428,-159.44882936,162.72038290
28.59342586,-159.41906495,162.72934535
28.49770687,-159.38931390,162.73854140
28.40197777,-159.35957675,162.74794889
28.30623904,-159.32985404,162.75754710
28.21049115,-159.30014623,162.76731292
28.11473462,-159.27045378,162.77722207
28.01897001,-159.24077709,162.78724965
27.92319791,-159.21111655,162.79736789
27.82741891,-159.18147248,162.80755094
27.73163361,-159.15184516,162.81777423
27.63584260,-159.12223482,162.82801424
27.54004643,-159.09264166,162.83824888
27.44424564,-159.06306579,162.84845737
27.34844073,-159.03350731,162.85862046
27.25263220,-159.00396628,162.86871920
27.15682050,-158.97444269,162.87873681
27.06100606,-158.94493653,162.88865670
26.96518929,-158.91544770,162.89846486
26.86937058,-158.88597614,162.90814924
26.77355036,-158.85652171,162.91769664
26.67772907,-158.82708429,162.92709343
26.58190720,-158.79766376,162.93632320
26.48608532,-158.76825995,162.94536718
26.39026404,-158.73887269,162.95420409
26.29444396,-158.70950177,162.96281230
26.19862570,-158.68014693,162.97117203
