east,north,yaw
213.27465443,-198.54820059,-110.19590341
213.24042695,-198.64263016,-110.22004187
213.20607615,-198.73725539,-110.24480861
213.17161654,-198.83203118,-110.27258361
213.13706262,-198.92691241,-110.30657449
213.10242890,-199.02185396,-110.35324687
213.06774239,-199.11677312,-110.40228051
213.03300147,-199.21168029,-110.44011246
212.99821833,-199.30653136,-110.47648098
212.96340265,-199.40128960,-110.51139870
212.92855651,-199.49594003,-110.54488540
212.89366296,-199.59052061,-110.57696746
212.85870741,-199.68506390,-110.60767894
212.82369542,-199.77955048,-110.63706317
212.78862551,-199.87398110,-110.66516975
212.75349677,-199.96835692,-110.69205653
212.71830852,-200.06267942,-110.71778934
212.68306338,-200.15695150,-110.74243912
212.64775700,-200.25117364,-110.76608427
212.61238710,-200.34534735,-110.78881077
212.57695114,-200.43947425,-110.81071198
212.54144642,-200.53355617,-110.83189039
212.50587000,-200.62759515,-110.85245961
212.47021877,-200.72159338,-110.87254374
212.43448926,-200.81555322,-110.89227493
212.39867801,-200.90947723,-110.91179270
212.36278137,-201.00336811,-110.93124463
212.32679556,-201.09722868,-110.95078393
212.29071667,-201.19106186,-110.97056868
212.25454067,-201.28487065,-110.99076176
212.21826328,-201.37865808,-111.01153047
212.18188015,-201.47242725,-111.03304672
212.14538691,-201.56618134,-111.05548675
212.10877899,-201.65992355,-111.07903083
212.07205171,-201.75365713,-111.10386171
212.03520031,-201.84738539,-111.13016499
211.99821992,-201.94111168,-111.15813275
211.96110531,-202.03483925,-111.18796143
211.92385121,-202.12857132,-111.21984872
211.88645222,-202.22231104,-111.25399369
211.84890285,-202.31606145,-111.29059298
211.81119752,-202.40982544,-111.32983834
211.77333059,-202.50360576,-111.37192031
211.73529636,-202.59740504,-111.41702884
211.69708899,-202.69122575,-111.46535313
211.65870268,-202.78507025,-111.51708179
211.62013159,-202.87894080,-111.57240313
211.58136962,-202.97283936,-111.63150209
211.54241050,-203.06676771,-111.69455788
211.50324788,-203.16072731,-111.76174625
211.46387510,-203.25471932,-111.83323786
211.42428551,-203.34874464,-111.90919767
211.38447262,-203.44280395,-111.98978451
211.34442998,-203.53689771,-112.07515085
211.30415121,-203.63102610,-112.16544140
211.26362993,-203.72518906,-112.26079241
211.22285979,-203.81938623,-112.36133482
211.18183422,-203.91361689,-112.46719355
211.14054675,-204.00788003,-112.57848461
211.09899114,-204.10217437,-112.69531539
211.05716119,-204.19649831,-112.81778155
211.01505091,-204.29084989,-112.94596324
210.97265443,-204.38522681,-113.07992721
