east,north,yaw
75.76891792,24.59508431,-21.67181121
75.86196853,24.55799867,-21.61952017
75.95514344,24.52104529,-21.56509850
76.04843027,24.48422821,-21.50316239
76.14181662,24.44755147,-21.42627590
76.23529009,24.41101910,-21.31933441
76.32882790,24.37463925,-21.20378507
76.42243339,24.33840977,-21.10993100
76.51609410,24.30233471,-21.01654477
76.60979918,24.26641743,-20.92362668
76.70354367,24.23065898,-20.83117744
76.79733797,24.19505436,-20.73919656
76.89119139,24.15959909,-20.64768424
76.98509773,24.12429469,-20.55664132
77.07905661,24.08914042,-20.46606738
77.17306762,24.05413554,-20.37596225
77.26713036,24.01927931,-20.28632673
77.36124440,23.98457097,-20.19716095
77.45540936,23.95000979,-20.10846449
77.54962484,23.91559503,-20.02023815
77.64389042,23.88132596,-19.93248187
77.73820570,23.84720184,-19.84519535
77.83257029,23.81322193,-19.75837926
77.92698378,23.77938549,-19.67203392
78.02144577,23.74569178,-19.58615803
78.11595586,23.71214007,-19.50075215
78.21051364,23.67872962,-19.41581728
78.30511871,23.64545969,-19.33135258
78.39977068,23.61232955,-19.24735805
78.49446913,23.57933845,-19.16383439
78.58921367,23.54648565,-19.08078106
78.68400389,23.51377043,-18.99819826
78.77883939,23.48119204,-18.91608638
78.87371978,23.44874974,-18.83444462
78.96864464,23.41644280,-18.75327325
79.06361372,23.38427091,-18.67257282
79.15862626,23.35223223,-18.59234245
79.25368193,23.32032627,-18.51258187
79.34878043,23.28855257,-18.43329203
79.44392142,23.25691063,-18.35447293
79.53910476,23.22539991,-18.27612413
79.63432991,23.19401992,-18.19824521
79.72959601,23.16277027,-18.12083652
79.82490268,23.13165031,-18.04389768
79.92024989,23.10065925,-17.96742916
80.01563788,23.06979609,-17.89201653
80.11106616,23.03905667,-17.81706987
80.20653588,23.00844240,-17.74140198
80.30204787,22.97795429,-17.66502177
80.39760266,22.94759334,-17.58800677
80.49320032,22.91736049,-17.51050903
80.58883946,22.88725678,-17.43276308
80.68451814,22.85728293,-17.35509063
80.78023511,22.82743874,-17.27790171
80.87598916,22.79772318,-17.20169485
80.97177919,22.76813417,-17.12705775
81.06760393,22.73866777,-17.05318505
81.16346390,22.70932556,-16.97942010
81.25935907,22.68010671,-16.90624306
81.35528941,22.65101029,-16.83368441
81.45125460,22.62203541,-16.76177432
81.54725375,22.59318124,-16.69054647
81.64328603,22.56444677,-16.62003895
81.73935094,22.53583074,-16.55029175
81.83544776,22.50733173,-16.48134512
81.93157573,22.47894808,-16.41323905
82.02773403,22.45067788,-16.34601224
82.12392229,22.42252073,-16.27970145
82.22013971,22.39447480,-16.21434171
82.31638561,22.36653850,-16.14996591
82.41265929,22.33871023,-16.08660616
82.50896005,22.31098832,-16.02429420
82.60528717,22.28337104,-15.96306087
82.70163992,22.25585660,-15.90293654
82.79801759,22.22844318,-15.84395075
82.89441943,22.20112889,-15.78613195
82.99084472,22.17391180,-15.72950692
83.08729270,22.14678991,-15.67410031
83.18376264,22.11976120,-15.61993540
83.28025380,22.09282361,-15.56703342
83.37676543,22.06597503,-15.51541453
83.47329680,22.03921331,-15.46509694
83.56984714,22.01253629,-15.41609794
83.66641572,21.98594177,-15.36843641
83.76300177,21.95942749,-15.32213162
83.85960454,21.93299120,-15.27720343
83.95622325,21.90663058,-15.23367146
84.05285712,21.88034327,-15.19155409
84.14950537,21.85412688,-15.15087054
84.24616722,21.82797900,-15.11164164
84.34284187,21.80189716,-15.07388752
84.43952844,21.77587857,-15.03762778
84.53622630,21.74992138,-15.00288465
84.63293466,21.72402327,-14.96968242
84.72965267,21.69818157,-14.93804559
84.82637939,21.67239338,-14.90800161
84.92311387,21.64665561,-14.87959643
85.01985516,21.62096505,-14.85285735
85.11660234,21.59531854,-14.82777700
85.21335455,21.56971303,-14.80435032
85.31011101,21.54414563,-14.78257557
85.40687096,21.51861361,-14.76245497
85.50363392,21.49311526,-14.74399601
85.60039914,21.46764823,-14.72721274
85.69716578,21.44220966,-14.71212945
85.79393321,21.41679770,-14.69878495
85.89070069,21.39141005,-14.68723156
