east,north,yaw
109.08199123,17.11618940,-11.67124982
109.18254859,17.09644960,-11.79687955
109.28415787,17.07609162,-11.92716045
109.38660039,17.05516320,-12.07489651
109.48965746,17.03371209,-12.25767848
109.59311041,17.01178604,-12.51118674
109.69655207,16.98947057,-12.78328170
109.80004739,16.96675905,-13.00158386
109.90337825,16.94369685,-13.21709459
110.00635778,16.92032450,-13.42980547
110.10890607,16.89666122,-13.63970779
110.21121868,16.87266647,-13.84679316
110.31346840,16.84830351,-14.05105499
110.41555245,16.82359876,-14.25248568
110.51747171,16.79855684,-14.45107814
110.61922737,16.77318357,-14.64682701
110.72082086,16.74748573,-14.83972663
110.82225531,16.72147676,-15.02977097
110.92353086,16.69515790,-15.21695546
111.02464865,16.66853453,-15.40127609
111.12560985,16.64161205,-15.58272787
111.22641566,16.61439590,-15.76130655
111.32706725,16.58689146,-15.93700854
111.42756583,16.55910417,-16.10983097
111.52791259,16.53103938,-16.27977077
111.62810877,16.50270254,-16.44682562
111.72815555,16.47409895,-16.61099329
111.82805418,16.44523402,-16.77227067
111.92780589,16.41611320,-16.93065675
112.02741190,16.38674174,-17.08614991
112.12687347,16.35712510,-17.23874825
112.22619184,16.32726862,-17.38845097
112.32536828,16.29717764,-17.53525653
112.42440405,16.26685758,-17.67916516
112.52330039,16.23631372,-17.82017624
112.62208855,16.20564042,-17.95828884
112.72069248,16.17461298,-18.09350295
112.81913204,16.14329293,-18.22581761
112.91742723,16.11174160,-18.35523362
113.01559732,16.08001744,-18.48175085
113.11365541,16.04817526,-18.60536965
113.21162262,16.01625843,-18.72609112
113.30952475,15.98429762,-18.84391490
113.40737031,15.95231638,-18.95884238
113.50515227,15.92032849,-19.07087461
113.60285056,15.88833588,-19.18229005
113.70035575,15.85609390,-19.29074582
113.79768203,15.82372048,-19.39162251
113.89480834,15.79121957,-19.48506290
113.99171993,15.75859146,-19.57148417
114.08841241,15.72583119,-19.65158931
114.18491863,15.69291816,-19.72637359
114.28128126,15.65982551,-19.79712892
114.37751742,15.62653255,-19.86544809
114.47363517,15.59301826,-19.93322653
114.56963283,15.55926146,-20.00266038
114.66544461,15.52509320,-20.07047534
114.76114825,15.49074544,-20.13406376
114.85674813,15.45626669,-20.19532211
114.95224870,15.42170252,-20.25436136
115.04765947,15.38708932,-20.31129211
115.14300169,15.35244687,-20.36622533
115.23828753,15.31778074,-20.41926988
115.33351156,15.28307973,-20.47053390
115.42866241,15.24830547,-20.52012621
115.52371696,15.21338806,-20.56815390
115.61863809,15.17822041,-20.61472240
115.71351036,15.14302374,-20.65993557
115.80831067,15.10772862,-20.70389504
115.90304224,15.07233674,-20.74670023
115.99770823,15.03684969,-20.78844988
116.09231174,15.00126895,-20.82924194
116.18685581,14.96559591,-20.86917240
116.28134341,14.92983182,-20.90833650
116.37577740,14.89397784,-20.94682794
116.47016053,14.85803489,-20.98473679
116.56449546,14.82200390,-21.02215044
116.65878469,14.78588554,-21.05915274
116.75303071,14.74968063,-21.09582425
116.84723588,14.71338985,-21.13224422
116.94140252,14.67701390,-21.16848889
117.03553291,14.64055347,-21.20463251
117.12962924,14.60400923,-21.24074847
117.22369367,14.56738186,-21.27690622
117.31772819,14.53067193,-21.31317240
117.41173480,14.49388019,-21.34961047
117.50571609,14.45700923,-21.38627921
117.59967226,14.42005585,-21.42323153
117.69360390,14.38301825,-21.46051593
117.78751185,14.34589553,-21.49817788
117.88139729,14.30868792,-21.53625694
117.97526164,14.27139674,-21.57479025
118.06910678,14.23402414,-21.61381347
118.16293523,14.19657290,-21.65336126
118.25674978,14.15904636,-21.69346856
118.35055312,14.12144824,-21.73417495
118.44434741,14.08378210,-21.77557603
118.53813177,14.04604547,-21.81770709
118.63190576,14.00823889,-21.86049318
118.72566806,13.97036248,-21.90385648
118.81941678,13.93241640,-21.94771840
118.91314968,13.89440048,-21.99200846
119.00686505,13.85631382,-22.03667190
119.10056204,13.81815462,-22.08168055
119.19424009,13.77992027,-22.12704254
119.28789875,13.74160723,-22.17281637
119.38153735,13.70321067,-22.21911681
119.47515350,13.66472126,-22.26598364
119.56874668,13.62613454,-22.31340359
119.66231632,13.58744635,-22.36141049
119.75586196,13.54865340,-22.41004199
119.84938332,13.50975275,-22.45934185
119.94288068,13.47074175,-22.50935891
120.03635467,13.43161771,-22.56014958
120.12980583,13.39237743,-22.61177938
120.22323452,13.35301664,-22.66432386
120.31664049,13.31352888,-22.71786856
120.41002261,13.27390498,-22.77251027
120.50338194,13.23414051,-22.82835535
