east,north,yaw
47.76522847,-168.76122683,162.12302537
47.66995635,-168.73033764,162.11396737
47.57459707,-168.69939387,162.10438499
47.47916582,-168.66840074,162.09330347
47.38367781,-168.63736347,162.07934384
47.28814824,-168.60628729,162.05968470
47.19260538,-168.57518213,162.03788079
47.09704386,-168.54404479,162.01938891
47.00147977,-168.51288155,162.00054529
46.90592780,-168.48169839,161.98139133
46.81039537,-168.45049902,161.96197196
46.71486919,-168.41928044,161.94232942
46.61933670,-168.38803957,161.92250179
46.52380637,-168.35677965,161.90252491
46.42827904,-168.32550106,161.88243175
46.33275570,-168.29420365,161.86225510
46.23723749,-168.26288692,161.84203070
46.14172604,-168.23154895,161.82179706
46.04622213,-168.20019045,161.80159280
45.95072678,-168.16881140,161.78145650
45.85524086,-168.13741209,161.76142516
45.75976519,-168.10599278,161.74153118
45.66430062,-168.07455355,161.72180396
45.56884799,-168.04309428,161.70227276
45.47340810,-168.01161495,161.68296595
45.37798178,-167.98011536,161.66391166
45.28256976,-167.94859556,161.64513922
45.18716617,-167.91707520,161.62667506
45.09178342,-167.88551893,161.60854170
44.99642661,-167.85391320,161.59075979
44.90109527,-167.82226102,161.57334721
44.80578516,-167.79057666,161.55631990
44.71048970,-167.75888139,161.53969532
44.61520133,-167.72719956,161.52349549
44.51991252,-167.69555552,161.50774456
44.42461682,-167.66397038,161.49246773
44.32930952,-167.63245995,161.47769117
44.23398835,-167.60103258,161.46343492
44.13867036,-167.56963868,161.44971584
44.04336143,-167.53826200,161.43654925
43.94806725,-167.50688697,161.42394885
43.85279338,-167.47549853,161.41193117
43.75754173,-167.44409279,161.40051652
43.66231401,-167.41266656,161.38972989
43.56713417,-167.38115096,161.37959723
43.47201613,-167.34950673,161.37014324
43.37696465,-167.31772162,161.36138957
43.28197638,-167.28580713,161.35335139
43.18703049,-167.25382614,161.34604015
43.09212079,-167.22179811,161.33946500
42.99723907,-167.18974838,161.33363554
42.90237600,-167.15770559,161.32856413
42.80752204,-167.12569895,161.32426359
42.71267738,-167.09372877,161.32074627
42.61786147,-167.06173798,161.31802205
42.52307768,-167.02971683,161.31609373
42.42832516,-166.99766757,161.31495708
42.33359765,-166.96560814,161.31460201
42.23888227,-166.93357568,161.31501486
42.14417804,-166.90157205,161.31618128
42.04949676,-166.86956132,161.31808841
41.95484362,-166.83752725,161.32072665
41.86021843,-166.80546967,161.32408787
41.76561676,-166.77340110,161.32816613
41.67101818,-166.74138159,161.33295703
41.57642069,-166.70941663,161.33845455
41.48183358,-166.67747842,161.34465248
41.38726601,-166.64553952,161.35154618
41.29272604,-166.61357587,161.35913498
41.19821982,-166.58156927,161.36742067
41.10376873,-166.54945636,161.37640588
41.00937636,-166.51722650,161.38609329
40.91503797,-166.48489348,161.39648387
40.82073935,-166.45249904,161.40757486
40.72645586,-166.42011565,161.41935841
40.63218439,-166.38775188,161.43182511
40.53792306,-166.35541267,161.44496525
40.44366551,-166.32311619,161.45876937
40.34940511,-166.29088157,161.47323062
40.25513493,-166.25872869,161.48834186
40.16083648,-166.22671202,161.50409100
40.06651099,-166.19482644,161.52046044
39.97216223,-166.16305870,161.53742602
39.87779583,-166.13138946,161.55495361
