east,north,yaw
131.67205967,37.16979462,-105.65304273
131.64515407,37.07327737,-105.72210156
131.61801027,36.97673665,-105.79399601
131.59063384,36.88018878,-105.87584324
131.56303036,36.78365007,-105.97747782
131.53520541,36.68713684,-106.11888182
131.50716857,36.59067957,-106.27175327
131.47891930,36.49427311,-106.39603960
131.45046322,36.39793387,-106.51978323
131.42180542,36.30167600,-106.64298348
131.39294871,36.20550567,-106.76564005
131.36388989,36.10940807,-106.88775159
131.33462613,36.01336996,-107.00931847
131.30516066,35.91739913,-107.13034119
131.27549451,35.82149551,-107.25081784
131.24562866,35.72565903,-107.37074850
131.21556413,35.62988963,-107.49013356
131.18530195,35.53418722,-107.60897223
131.15484311,35.43855174,-107.72726430
131.12418860,35.34298313,-107.84501019
131.09333942,35.24748131,-107.96220918
131.06229658,35.15204622,-108.07886072
131.03106107,35.05667778,-108.19496580
130.99963390,34.96137594,-108.31052368
130.96801607,34.86614061,-108.42553334
130.93620858,34.77097173,-108.53999534
130.90421242,34.67586923,-108.65391063
130.87202861,34.58083304,-108.76727807
130.83965813,34.48586309,-108.88009772
130.80710199,34.39095931,-108.99237030
130.77436120,34.29612164,-109.10409471
130.74143674,34.20135000,-109.21527140
130.70832962,34.10664432,-109.32590098
130.67504084,34.01200453,-109.43598247
130.64157140,33.91743057,-109.54551621
130.60792171,33.82292257,-109.65450293
130.57409428,33.72847992,-109.76294231
130.54008975,33.63410267,-109.87083400
130.50590877,33.53979089,-109.97817856
130.47155198,33.44554463,-110.08497626
130.43701996,33.35136373,-110.19122695
130.40231357,33.25724849,-110.29693085
130.36743383,33.16319959,-110.40208824
130.33238164,33.06921703,-110.50669958
130.29715776,32.97530027,-110.61076509
130.26176292,32.88144834,-110.71347628
130.22620189,32.78765817,-110.81565348
130.19047199,32.69393005,-110.91893976
130.15457135,32.60026419,-111.02330987
130.11849833,32.50666113,-111.12863479
130.08225182,32.41312186,-111.23467809
130.04583189,32.31964898,-111.34109172
130.00923946,32.22624531,-111.44741745
129.97247584,32.13291215,-111.55308421
129.93554317,32.03964991,-111.65740522
129.89844460,31.94645798,-111.75958191
129.86118536,31.85333425,-111.86075167
129.82376321,31.76027971,-111.96183904
129.78617898,31.66729371,-112.06218412
129.74843356,31.57437560,-112.16174721
129.71052810,31.48152505,-112.26048806
129.67246418,31.38874237,-112.35836481
129.63424347,31.29602767,-112.45533603
129.59586765,31.20338050,-112.55135934
129.55733873,31.11080046,-112.64639025
129.51865895,31.01828705,-112.74038597
129.47983089,30.92583960,-112.83330264
129.44085510,30.83345829,-112.92509579
129.40173404,30.74114250,-113.01572126
129.36246978,30.64889176,-113.10513441
129.32306446,30.55670556,-113.19329176
129.28352028,30.46458333,-113.28014946
129.24383952,30.37252450,-113.36566410
129.20402452,30.28052843,-113.44979225
129.16407768,30.18859445,-113.53249139
129.12400146,30.09672186,-113.61372077
129.08379840,30.00490989,-113.69343938
129.04347107,29.91315778,-113.77160753
129.00302212,29.82146469,-113.84818685
128.96245424,29.72982975,-113.92314040
128.92177018,29.63825207,-113.99643260
128.88097275,29.54673071,-114.06802946
128.84006478,29.45526470,-114.13789923
128.79904917,29.36385301,-114.20601158
128.75792883,29.27249462,-114.27233858
128.71670674,29.18118843,-114.33685371
128.67538587,29.08993336,-114.39953224
128.63396928,28.99872825,-114.46035272
128.59246005,28.90757193,-114.51929563
128.55086124,28.81646320,-114.57634267
128.50917596,28.72540086,-114.63147822
128.46740732,28.63438364,-114.68469005
128.42555842,28.54341030,-114.73596782
128.38363238,28.45247958,-114.78530328
128.34163231,28.36159020,-114.83268982
128.29956133,28.27074087,-114.87812368
128.25742254,28.17993026,-114.92158541
128.21521911,28.08915695,-114.96307637
128.17295412,27.99841952,-115.00263977
128.13063053,27.90771651,-115.04032370
128.08825124,27.81704649,-115.07618034
128.04581902,27.72640803,-115.11026193
128.00333690,27.63579957,-115.14261768
127.96080694,27.54522009,-115.17329267
127.91823151,27.45466839,-115.20232160
127.87561323,27.36414318,-115.22972598
127.83295487,27.27364311,-115.25551120
127.79025932,27.18316672,-115.27970995
127.74752939,27.09271260,-115.30237956
127.70476776,27.00227935,-115.32356481
127.66197696,26.91186563,-115.34331238
127.61915933,26.82147015,-115.36166985
127.57631703,26.73109172,-115.37868726
127.53345117,26.64072964,-115.39441601
127.49056338,26.55038297,-115.40890632
127.44765522,26.46005078,-115.42221003
127.40472822,26.36973215,-115.43437891
127.36178421,26.27942603,-115.44546422
127.31882432,26.18913168,-115.45551893
127.27584903,26.09884869,-115.46459470
127.23285926,26.00857642,-115.47274216
127.18985631,25.91831406,-115.48001259
127.14684177,25.82806065,-115.48645769
127.10381794,25.73781489,-115.49212810
127.06078634,25.64757587,-115.49707329
127.01774844,25.55734268,-115.50134380
126.97470569,25.46711445,-115.50498850
126.93165944,25.37689032,-115.50805514
126.88861002,25.28666995,-115.51059275
126.84555738,25.19645318,-115.51264810
126.80250202,25.10623957,-115.51426672
126.75944456,25.01602865,-115.51549364
126.71638579,24.92581986,-115.51637281
126.67332677,24.83561253,-115.51694663
126.63026751,24.74540647,-115.51725585
126.58720835,24.65520137,-115.51734019
126.54414955,24.56499695,-115.51723745
126.50109132,24.47479295,-115.51698321
126.45803380,24.38458917,-115.51661194
126.41497712,24.29438541,-115.51615657
126.37192131,24.20418152,-115.51564758
126.32886641,24.11397738,-115.51511310
126.28581239,24.02377288,-115.51458026
126.24275917,23.93356796,-115.51407378
126.19970668,23.84336257,-115.51361581
126.15665477,23.75315668,-115.51322713
126.11360330,23.66295029,-115.51292561
126.07055210,23.57274341,-115.51272656
126.02750096,23.48253610,-115.51264241
125.98444968,23.39232840,-115.51268399
125.94139803,23.30212037,-115.51286012
125.89834580,23.21191210,-115.51317740
125.85529275,23.12170368,-115.51364100
125.81223863,23.03149520,-115.51425392
125.76918320,22.94128678,-115.51501740
125.72612623,22.85107853,-115.51593042
125.68306750,22.76087057,-115.51698873
125.64000678,22.67066303,-115.51818633
125.59694388,22.58045604,-115.51951396
125.55387861,22.49024972,-115.52096087
125.51081081,22.40004419,-115.52251453
125.46774035,22.30983959,-115.52416033
125.42466712,22.21963600,-115.52588289
125.38159103,22.12943356,-115.52766521
125.33851203,22.03923233,-115.52948969
125.29543010,21.94903242,-115.53133749
125.25234524,21.85883389,-115.53318839
125.20925750,21.76863680,-115.53502166
125.16616695,21.67844121,-115.53681596
125.12307371,21.58824713,-115.53854957
125.07997792,21.49805458,-115.54020030
125.03687977,21.40786358,-115.54174646
124.99377945,21.31767408,-115.54316661
124.95067723,21.22748606,-115.54443865
124.90757338,21.13729947,-115.54554350
124.86446822,21.04711422,-115.54646267
124.82136206,20.95693023,-115.54717657
124.77825529,20.86674740,-115.54766851
124.73514827,20.77656560,-115.54792350
124.69204143,20.68638469,-115.54792659
124.64893519,20.59620453,-115.54766423
124.60582999,20.50602493,-115.54712564
124.56272629,20.41584574,-115.54630053
124.51962457,20.32566674,-115.54517984
124.47652531,20.23548774,-115.54375841
124.43342898,20.14530853,-115.54203091
124.39033608,20.05512888,-115.53999455
