east,north,yaw
-7.26053022,12.13025929,77.67942833
-7.23947151,12.22924109,77.62510745
-7.21812482,12.32878365,77.56874437
-7.19651515,12.42877389,77.50479473
-7.17466748,12.52909874,77.42563842
-7.15260681,12.62964511,77.31582078
-7.13037826,12.73020245,77.19782548
-7.10797850,12.83080459,77.10293458
-7.08543066,12.93133849,77.00912018
-7.06275505,13.03170717,76.91638311
-7.03996026,13.13186888,76.82472359
-7.01702345,13.23192451,76.73414337
-6.99392457,13.33196342,76.64464253
-6.97067639,13.43193223,76.55622182
-6.94728050,13.53183127,76.46888178
-6.92373904,13.63166100,76.38262195
-6.90005478,13.73142204,76.29744401
-6.87623441,13.83111593,76.21334800
-6.85227726,13.93074247,76.13033415
-6.82818548,14.03030215,76.04840301
-6.80396088,14.12979535,75.96755437
-6.77960553,14.22922254,75.88778994
-6.75512141,14.32858415,75.80910923
-6.73051037,14.42788059,75.73151238
-6.70577451,14.52711232,75.65500002
-6.68091570,14.62627976,75.57957225
-6.65593590,14.72538335,75.50522970
-6.63083716,14.82442354,75.43197151
-6.60562127,14.92340074,75.35979853
-6.58029032,15.02231541,75.28871129
-6.55484617,15.12116797,75.21870968
-6.52929087,15.21995888,75.14979392
-6.50362631,15.31868855,75.08196340
-6.47785441,15.41735742,75.01521917
-6.45197720,15.51596595,74.94956136
-6.42596517,15.61450591,74.88498950
-6.39990883,15.71300215,74.82150375
-6.37377735,15.81144612,74.75910376
-6.34754663,15.90983108,74.69779023
-6.32119923,16.00815208,74.63756342
-6.29472490,16.10640761,74.57842298
-6.26812032,16.20459438,74.52036828
-6.24138594,16.30270809,74.46339981
-6.21452513,16.40075056,74.40751816
-6.18754598,16.49872832,74.35272264
-6.16046033,16.59665046,74.29957774
-6.13336607,16.69454983,74.24736979
-6.10621418,16.79241768,74.19498026
-6.07900813,16.89025749,74.14273709
-6.05175354,16.98807015,74.09098529
-6.02445975,17.08585380,74.04006024
-5.99713811,17.18359527,73.99027382
-5.96979623,17.28127994,73.94196122
-5.94243735,17.37890297,73.89550419
-5.91506207,17.47646199,73.85129792
-5.88766510,17.57395563,73.80973624
-5.86028851,17.67139863,73.76977526
-5.83282341,17.76876339,73.73075788
-5.80524990,17.86604958,73.69327678
-5.77755764,17.96325943,73.65732693
-5.74974483,18.06039594,73.62282308
-5.72181715,18.15746053,73.58959845
-5.69378702,18.25445970,73.55748199
-5.66567229,18.35140522,73.52631390
-5.63749707,18.44830796,73.49592628
-5.60931537,18.54518550,73.46621226
-5.58111222,18.64203241,73.43719739
-5.55278741,18.73881632,73.40902335
-5.52439057,18.83554766,73.38187836
-5.49595761,18.93223285,73.35591721
-5.46753152,19.02888163,73.33124223
-5.43915388,19.12550547,73.30790240
-5.41085989,19.22211580,73.28585478
-5.38267280,19.31872130,73.26499077
-5.35460139,19.41532584,73.24521163
-5.32663816,19.51192719,73.22648608
-5.29869810,19.60849826,73.20889224
-5.27075125,19.70502682,73.19259047
-5.24277523,19.80150209,73.17774530
-5.21475247,19.89791508,73.16447487
-5.18670172,19.99426910,73.15284261
-5.15857974,20.09055073,73.14284548
-5.13029197,20.18673326,73.13440365
-5.10179291,20.28280687,73.12739791
-5.07307535,20.37877450,73.12167732
-5.04416477,20.47464885,73.11704754
-5.01521293,20.57047982,73.11332642
-4.98613516,20.66624390,73.11040765
-4.95694814,20.76194647,73.10831241
-4.92783208,20.85764063,73.10715866
-4.89883182,20.95333695,73.10704058
-4.86986350,21.04900634,73.10800954
-4.84083496,21.14462399,73.11012202
-4.81172437,21.24019295,73.11333416
-4.78253990,21.33572242,73.11744079
-4.75332343,21.43122633,73.12200166
-4.72415158,21.52672419,73.12608865
-4.69489100,21.62216862,73.13031460
-4.66562538,21.71757638,73.13622757
-4.63650306,21.81298476,73.14413130
-4.60748877,21.90837925,73.15378124
-4.57856217,22.00375886,73.16466425
-4.54971794,22.09914686,73.17613881
-4.52094747,22.19457314,73.18738824
-4.49224339,22.29005800,73.19749877
-4.46364425,22.38562680,73.20546508
-4.43513348,22.48127981,73.21054319
-4.40652869,22.57695912,73.21386446
-4.37786530,22.67266452,73.21663282
-4.34919243,22.76839488,73.21878441
-4.32052214,22.86413702,73.22047870
-4.29179584,22.95986166,73.22198864
-4.26298545,23.05555920,73.22358507
