east,north,yaw
157.41624914,-2.07478211,-19.83203803
157.50980692,-2.10872654,-19.85748609
157.60309226,-2.14269807,-19.88377248
157.69615291,-2.17671013,-19.91344945
157.78903657,-2.21077614,-19.94999487
157.88179097,-2.24490952,-20.00044214
157.97450260,-2.27913710,-20.05407209
158.06716094,-2.31345368,-20.09633388
158.15981364,-2.34787127,-20.13745191
158.25250148,-2.38239962,-20.17737312
158.34524306,-2.41704053,-20.21604960
158.43800095,-2.45177577,-20.25343620
158.53073544,-2.48660860,-20.28949122
158.62348389,-2.52150547,-20.32417776
158.71625306,-2.55645088,-20.35745981
158.80904286,-2.59144761,-20.38930202
158.90184876,-2.62651024,-20.41967085
158.99466324,-2.66166122,-20.44853462
159.08747970,-2.69692040,-20.47586179
159.18029199,-2.73230640,-20.50162150
159.27309608,-2.76783206,-20.52578457
159.36589092,-2.80350223,-20.54832189
159.45867902,-2.83931218,-20.56920567
159.55148513,-2.87519744,-20.58840977
159.64431984,-2.91113147,-20.60591090
159.73719291,-2.94708969,-20.62169280
159.83011330,-2.98304943,-20.63574410
159.92308099,-3.01901134,-20.64805890
160.01611684,-3.05492046,-20.65863706
160.10923130,-3.09074905,-20.66748281
160.20243375,-3.12647194,-20.67460402
160.29572864,-3.16207667,-20.68001205
160.38911414,-3.19756714,-20.68372174
160.48257137,-3.23299201,-20.68574967
160.57610151,-3.26834658,-20.68611842
160.66970414,-3.30362986,-20.68485515
160.76337742,-3.33884441,-20.68198991
160.85711810,-3.37399606,-20.67755813
160.95094216,-3.40903960,-20.67159728
161.04484954,-3.44397210,-20.66414600
161.13884187,-3.47878634,-20.65524336
161.23291402,-3.51349299,-20.64492451
161.32705331,-3.54812304,-20.63322104
161.42123974,-3.58272705,-20.62016109
161.51547564,-3.61729667,-20.60576995
161.60975425,-3.65184778,-20.59007242
161.70406817,-3.68639802,-20.57309407
161.79840948,-3.72096653,-20.55486027
161.89275703,-3.75560792,-20.53539700
161.98711106,-3.79031955,-20.51473269
162.08147502,-3.82509009,-20.49289601
162.17585500,-3.85990102,-20.46991684
162.27025878,-3.89472917,-20.44582745
162.36469480,-3.92954947,-20.42066187
162.45917074,-3.96433876,-20.39445488
162.55369206,-3.99907973,-20.36724295
162.64825996,-4.03376647,-20.33906171
162.74286945,-4.06840968,-20.30994385
162.83750678,-4.10304361,-20.27992326
162.93217883,-4.13764728,-20.24903368
163.02688542,-4.17221856,-20.21730747
163.12162648,-4.20675513,-20.18477899
163.21640190,-4.24125479,-20.15148198
163.31121164,-4.27571533,-20.11744791
163.40605565,-4.31013474,-20.08270437
163.50093401,-4.34451089,-20.04727563
163.59584674,-4.37884200,-20.01118293
163.69079397,-4.41312613,-19.97444422
163.78577581,-4.44736152,-19.93707760
163.88079235,-4.48154647,-19.89910170
163.97584362,-4.51567947,-19.86053448
164.07092965,-4.54975905,-19.82139340
164.16605032,-4.58378407,-19.78169620
164.26120554,-4.61775338,-19.74145971
164.35639514,-4.65166608,-19.70069960
164.45161900,-4.68552111,-19.65943263
164.54687689,-4.71931765,-19.61767627
164.64216865,-4.75305468,-19.57544754
164.73749411,-4.78673128,-19.53276393
164.83285305,-4.82034647,-19.48964355
164.92824526,-4.85389939,-19.44610406
165.02367055,-4.88738911,-19.40216236
165.11912867,-4.92081476,-19.35783600
165.21461941,-4.95417549,-19.31314209
165.31014255,-4.98747044,-19.26809781
165.40569789,-5.02069872,-19.22272032
165.50128517,-5.05385961,-19.17702601
165.59690418,-5.08695229,-19.13103053
165.69255464,-5.11997619,-19.08474959
165.78823627,-5.15293067,-19.03819825
165.88394877,-5.18581527,-18.99139243
165.97969179,-5.21862948,-18.94434814
166.07546500,-5.25137286,-18.89708172
166.17126802,-5.28404496,-18.84960969
166.26710046,-5.31664537,-18.80194960
166.36296189,-5.34917368,-18.75411982
166.45885186,-5.38162953,-18.70613886
166.55476991,-5.41401256,-18.65802682
166.65071555,-5.44632253,-18.60980337
166.74668827,-5.47855918,-18.56148718
166.84268756,-5.51072237,-18.51309703
166.93871289,-5.54281201,-18.46465113
167.03476369,-5.57482813,-18.41616769
167.13083936,-5.60677075,-18.36766581
167.22693926,-5.63864000,-18.31916578
167.32306267,-5.67043607,-18.27068938
167.41920884,-5.70215916,-18.22226017
167.51537698,-5.73380948,-18.17390378
167.61156623,-5.76538730,-18.12564629
167.70777576,-5.79689275,-18.07751537
167.80400467,-5.82832608,-18.02953916
167.90025210,-5.85968743,-17.98174661
167.99651716,-5.89097705,-17.93416654
168.09279896,-5.92219512,-17.88682772
168.18909659,-5.95334207,-17.83975862
168.28540909,-5.98441841,-17.79298640
168.38173549,-6.01542478,-17.74653816
168.47807471,-6.04636202,-17.70044157
168.57442561,-6.07723112,-17.65472558
168.67078697,-6.10803315,-17.60942199
168.76715746,-6.13876931,-17.56456497
168.86353567,-6.16944074,-17.52019163
168.95992008,-6.20004876,-17.47634243
169.05630911,-6.23059459,-17.43306118
169.15270109,-6.26107961,-17.39039412
169.24909432,-6.29150515,-17.34838758
169.34548710,-6.32187248,-17.30708950
169.44187772,-6.35218293,-17.26654785
169.53826450,-6.38243773,-17.22680952
169.63464582,-6.41263803,-17.18792056
169.73102007,-6.44278482,-17.14992676
169.82738569,-6.47287901,-17.11287470
169.92374111,-6.50292148,-17.07681160
170.02008483,-6.53291290,-17.04178478
170.11641530,-6.56285417,-17.00784096
170.21273102,-6.59274614,-16.97502437
170.30902536,-6.62260692,-16.94337799
170.40530717,-6.65240370,-16.91294084
170.50157849,-6.68212638,-16.88374664
170.59783661,-6.71178091,-16.85582561
170.69407580,-6.74138352,-16.82920602
170.79028881,-6.77095574,-16.80391467
170.88646807,-6.80052027,-16.77997602
170.98260673,-6.83009747,-16.75741607
171.07869943,-6.85970283,-16.73626080
171.17474295,-6.88934476,-16.71653397
171.27073664,-6.91902312,-16.69826079
171.36669577,-6.94868503,-16.68146490
171.46262541,-6.97831142,-16.66616730
171.55853007,-7.00788506,-16.65238843
171.65440772,-7.03741086,-16.64014512
171.75027215,-7.06684093,-16.62945181
171.84613176,-7.09614569,-16.62031931
171.94198586,-7.12532635,-16.61275593
172.03783573,-7.15437775,-16.60676676
172.13368583,-7.18328435,-16.60235300
172.22953584,-7.21204699,-16.59951515
172.32537298,-7.24070854,-16.59825054
172.42119807,-7.26926652,-16.59855491
172.51701029,-7.29772448,-16.60042106
172.61280714,-7.32609185,-16.60383671
172.70859989,-7.35433235,-16.60878674
172.80438715,-7.38245265,-16.61525033
172.90016268,-7.41047586,-16.62320399
172.99592547,-7.43840793,-16.63262240
173.09167395,-7.46625672,-16.64347756
173.18739844,-7.49405757,-16.65574174
173.28308399,-7.52186335,-16.66938671
173.37873135,-7.54967448,-16.68438279
173.47433475,-7.57751325,-16.70069804
173.56988801,-7.60540341,-16.71829891
173.66537463,-7.63340272,-16.73714950
173.76079449,-7.66151480,-16.75721304
173.85615007,-7.68973462,-16.77845229
173.95144599,-7.71805011,-16.80082922
174.04668843,-7.74644423,-16.82430521
174.14188421,-7.77489785,-16.84883970
174.23703985,-7.80339308,-16.87439054
174.33216030,-7.83191754,-16.90091245
174.42724738,-7.86046941,-16.92835808
174.52229814,-7.88906286,-16.95667809
174.61730280,-7.91773474,-16.98581992
174.71226739,-7.94646984,-17.01573030
174.80719268,-7.97527037,-17.04635377
174.90207949,-8.00413850,-17.07763373
174.99692877,-8.03307620,-17.10951250
175.09174153,-8.06208522,-17.14193069
175.18651886,-8.09116712,-17.17482825
175.28126196,-8.12032330,-17.20814323
175.37597205,-8.14955506,-17.24181422
175.47065047,-8.17886335,-17.27577916
175.56529857,-8.20824909,-17.30997458
175.65991777,-8.23771297,-17.34433806
175.75450955,-8.26725545,-17.37880779
175.84907540,-8.29687688,-17.41332256
175.94361687,-8.32657731,-17.44782290
176.03813554,-8.35635669,-17.48224982
176.13263296,-8.38621485,-17.51654472
176.22711071,-8.41615150,-17.55065060
176.32157034,-8.44616630,-17.58451300
176.41601344,-8.47625869,-17.61807793
176.51044152,-8.50642820,-17.65129245
176.60485610,-8.53667420,-17.68410615
176.69925874,-8.56699600,-17.71646971
176.79365096,-8.59739277,-17.74833473
176.88803430,-8.62786369,-17.77965287
176.98241033,-8.65840776,-17.81037575
177.07678063,-8.68902388,-17.84045654
177.17114678,-8.71971085,-17.86984999
177.26551040,-8.75046730,-17.89851211
177.35987313,-8.78129157,-17.92640023
177.45423019,-8.81220157,-17.95347435
177.54859537,-8.84315807,-17.97969723
177.64297477,-8.87414533,-18.00503333
177.73736884,-8.90516465,-18.02944882
177.83177419,-8.93622890,-18.05291383
177.92618521,-8.96735734,-18.07540291
178.02059541,-8.99857168,-18.09689247
178.11499864,-9.02989226,-18.11736268
178.20939002,-9.06133523,-18.13679715
178.30376681,-9.09291007,-18.15518093
178.39812894,-9.12461796,-18.17250138
178.49249566,-9.15640079,-18.18874740
178.58687447,-9.18823653,-18.20390882
178.68127244,-9.22010443,-18.21797704
178.77569611,-9.25198520,-18.23094613
178.87014524,-9.28388014,-18.24281148
178.96462844,-9.31576347,-18.25356909
179.05916946,-9.34756366,-18.26321784
179.15378103,-9.37924237,-18.27175811
179.24846616,-9.41079061,-18.27919041
179.34321956,-9.44222434,-18.28551699
179.43801870,-9.47361163,-18.29074106
179.53284973,-9.50499414,-18.29486610
179.62771530,-9.53636365,-18.29789510
179.72261116,-9.56773270,-18.29983181
179.81752826,-9.59912821,-18.30068125
179.91247081,-9.63053682,-18.30044927
180.00743913,-9.66195688,-18.29914436
180.10243298,-9.69338816,-18.29677659
180.19746116,-9.72480295,-18.29335969
180.29252711,-9.75618941,-18.28891021
180.38762703,-9.78755745,-18.28344601
180.48277477,-9.81886351,-18.27698722
180.57799124,-9.85004247,-18.26955277
180.67328093,-9.88107882,-18.26116363
180.76864054,-9.91198062,-18.25184107
180.86405777,-9.94278311,-18.24160575
180.95951026,-9.97355190,-18.23048025
181.05499301,-10.00430019,-18.21848597
181.15050571,-10.03502694,-18.20564595
181.24604286,-10.06574693,-18.19198289
181.34159863,-10.09647590,-18.17751957
181.43716694,-10.12723063,-18.16227746
181.53273089,-10.15806106,-18.14627580
181.62829193,-10.18896119,-18.12953642
181.72385400,-10.21991737,-18.11207878
181.81942311,-10.25090971,-18.09392205
181.91500636,-10.28191484,-18.07508696
182.01061116,-10.31290857,-18.05559231
182.10624403,-10.34386921,-18.03545819
182.20190935,-10.37478161,-18.01470539
182.29760785,-10.40564170,-17.99335468
182.39333498,-10.43646158,-17.97142622
182.48907903,-10.46727524,-17.94894230
182.58484573,-10.49806324,-17.92592622
182.68063474,-10.52882479,-17.90239872
182.77644574,-10.55955894,-17.87838228
182.87227835,-10.59026494,-17.85390029
182.96813221,-10.62094192,-17.82897449
183.06400698,-10.65158897,-17.80362748
183.15990229,-10.68220510,-17.77788362
183.25581779,-10.71278936,-17.75176746
183.35175310,-10.74334075,-17.72530436
183.44770786,-10.77385829,-17.69851958
183.54368168,-10.80434118,-17.67143613
183.63967421,-10.83478858,-17.64407629
183.73568514,-10.86519966,-17.61646105
183.83171414,-10.89557378,-17.58860923
183.92776093,-10.92591021,-17.56053870
184.02382520,-10.95620827,-17.53226683
184.11990664,-10.98646729,-17.50381231
184.21600488,-11.01668675,-17.47519489
184.31211952,-11.04686614,-17.44643517
184.40825007,-11.07700519,-17.41755398
184.50439603,-11.10710372,-17.38857183
184.60055687,-11.13716154,-17.35950974
184.69673207,-11.16717856,-17.33038760
184.79292109,-11.19715476,-17.30122468
184.88912339,-11.22709003,-17.27204110
184.98533844,-11.25698429,-17.24285683
185.08156563,-11.28683750,-17.21369308
185.17780435,-11.31664969,-17.18457300
185.27405392,-11.34642097,-17.15552041
185.37031363,-11.37615150,-17.12655990
185.46658275,-11.40584148,-17.09771526
185.56286056,-11.43549108,-17.06901005
185.65914633,-11.46510050,-17.04046933
185.75543929,-11.49466995,-17.01211763
185.85173872,-11.52419957,-16.98397981
185.94804380,-11.55368971,-16.95608253
186.04435372,-11.58314070,-16.92845184
186.14066763,-11.61255301,-16.90111405
186.23698463,-11.64192726,-16.87409537
186.33330383,-11.67126405,-16.84742125
186.42962426,-11.70056415,-16.82111753
186.52594498,-11.72982821,-16.79521146
186.62226494,-11.75905705,-16.76973234
186.71858308,-11.78825143,-16.74471029
186.81489828,-11.81741217,-16.72017832
186.91120937,-11.84654016,-16.69617062
187.00750966,-11.87565491,-16.67271990
187.10380851,-11.90472181,-16.64986008
187.20010858,-11.93372886,-16.62762367
187.29640766,-11.96268040,-16.60604348
187.39270023,-11.99159190,-16.58515286
187.48897896,-12.02048506,-16.56498465
187.58523583,-12.04938393,-16.54557142
187.68146322,-12.07831125,-16.52694608
187.77765473,-12.10728573,-16.50914145
187.87380589,-12.13631962,-16.49218846
187.96991464,-12.16541696,-16.47611974
188.06599577,-12.19452523,-16.46096680
188.16205383,-12.22362610,-16.44675984
188.25809309,-12.25270224,-16.43353114
188.35411741,-12.28173765,-16.42130987
188.45012516,-12.31073506,-16.41012429
