east,north,yaw
34.43437853,39.60536311,178.84273040
34.28480928,39.55518260,176.11467032
34.17093237,39.56174477,173.61634729
34.08524969,39.61485643,171.11624129
34.02026312,39.70432438,168.32900577
33.96847457,39.81995543,164.59872413
33.91479235,39.95283727,160.96653387
33.86635064,40.08575168,159.02036462
33.81218792,40.21287318,158.48781696
33.73501740,40.32481261,158.40271959
33.63534174,40.39984537,158.10566063
33.52396263,40.45848748,157.94038236
33.40888899,40.50154529,157.91941909
33.29283686,40.53363662,158.03761366
33.18267696,40.55064011,158.16559335
33.07310787,40.57306338,158.14645911
32.95893851,40.60871982,158.27618204
32.83088476,40.64709740,158.54295183
32.69076856,40.69872697,158.82661464
32.53595628,40.76186015,159.34757307
32.36201275,40.81850790,159.98653940
32.18180737,40.88476189,160.48720832
31.99943746,40.95372522,161.13979798
31.82147529,41.01901967,162.01081365
31.65579539,41.07348332,162.66051574
31.49788966,41.13515563,162.93305927
31.34396385,41.20290351,163.12580712
31.19069298,41.26618950,163.20120939
31.03680342,41.32472282,163.25301507
30.87948124,41.38269649,163.46591442
30.71805529,41.43583097,163.58066169
30.55259770,41.48389631,163.45012447
30.38365685,41.52742092,163.36566835
30.21392279,41.57253504,163.26589238
30.04239150,41.61902744,162.99209742
29.86828044,41.66835114,162.68688359
29.69265024,41.72207750,162.31352894
29.51628539,41.77911903,161.99104037
29.34019183,41.84304921,161.89060366
29.16321029,41.91023926,161.77528036
28.98416381,41.97523011,161.64578526
28.80196786,42.03328153,161.54145076
28.61992538,42.09016286,161.42628923
28.43787041,42.14832357,161.46710409
28.25224300,42.20246206,161.60018504
28.06428067,42.25595715,161.77124086
27.87544850,42.31009400,162.00750393
27.68809533,42.37277027,162.50091631
27.49188093,42.43940498,163.11257104
27.29683435,42.50624786,163.56237576
27.10831529,42.56629437,163.95859738
26.93588303,42.62318718,164.25383467
26.78259247,42.67094005,164.36040082
26.64772968,42.70817690,164.39667375
26.53119847,42.74097937,164.23774965
26.42895304,42.76725110,163.99310895
26.33587891,42.79136089,163.87297076
26.24528070,42.81835051,163.76962665
26.14546222,42.84857767,163.67417537
26.04517137,42.88428640,163.64621885
25.94272549,42.91889027,163.63761149
25.84038905,42.95597686,163.56597669
25.73658941,42.99124400,163.56339090
25.63052491,43.02274688,163.65631796
25.52351869,43.05483879,163.75059734
25.41430308,43.07994105,163.94934889
25.30400906,43.10057200,164.16862649
25.19444294,43.11872264,164.22307153
25.08602793,43.13785045,164.15832940
24.97831599,43.15758174,164.09949809
24.87040898,43.17877749,164.12153750
24.76182288,43.20061734,164.17075539
24.65382405,43.23400350,164.36711025
24.54284353,43.26363581,164.70556731
24.43103306,43.29606470,165.09127719
24.31825920,43.32530249,165.55708007
24.20498706,43.34978912,165.95677740
24.09411731,43.37390311,166.20322751
23.98662490,43.40238172,166.35146059
23.88150190,43.43237686,166.42163961
23.77795073,43.46386136,166.50108340
23.67377172,43.48937828,166.51969155
23.57038475,43.52067384,166.57251541
23.46381459,43.54186674,166.74708365
23.35586401,43.56328013,166.97487153
23.24558550,43.57665678,167.23021934
23.13416886,43.58887213,167.49985883
23.02216295,43.59946453,167.80206061
22.91112734,43.61542685,168.11944996
22.80023071,43.63226458,168.46132721
22.69021131,43.65389137,168.84130410
22.57998784,43.67271030,169.17390952
22.47192729,43.70125160,169.48144091
22.36423883,43.72889180,169.81425411
22.25814575,43.76332551,170.11205191
22.15180168,43.79361462,170.35282102
22.04653320,43.82852163,170.55682991
21.94292956,43.86788459,170.71457741
21.83903187,43.89742283,170.81437347
21.73586088,43.92101003,170.89516093
21.63270446,43.93642610,170.91649739
21.52953286,43.94258269,170.84518266
21.42591821,43.94315098,170.65284072
21.32172609,43.93671708,170.44741488
21.21766086,43.93305598,170.32003791
21.11457054,43.93340092,170.19617695
21.01325240,43.94198371,170.01826400
20.91589338,43.96253475,169.70152049
20.82040540,43.98058322,169.28113289
20.72937743,44.00852101,168.81943046
20.63864164,44.03640426,168.29921178
20.54823622,44.06918120,167.80816842
20.45544755,44.10275078,167.42672742
20.35972085,44.13409265,167.29634592
20.26172573,44.16993430,167.38362667
20.16133400,44.20324665,167.55523078
20.05961115,44.23459630,167.72372560
19.96758069,44.26485371,167.73257108
19.86477569,44.28883544,167.69298774
19.75548245,44.31523722,167.66573898
19.63967623,44.33812991,167.61342817
19.52151625,44.36558261,167.58734427
19.40183198,44.39298831,167.52327823
19.28258794,44.41801579,167.46427318
19.16662428,44.44579117,167.44981230
19.05441654,44.46869466,167.44654988
18.94762385,44.48418835,167.48930798
18.84977836,44.49815539,167.55632368
18.74121209,44.51099988,167.69411454
18.63116387,44.52343251,167.92164010
18.51958123,44.53265917,168.18439642
18.40736395,44.54290283,168.44810371
18.29510880,44.55557030,168.56058562
18.18313235,44.57477156,168.66668249
18.07051377,44.59295797,168.95354646
17.95657478,44.60666564,169.34548249
17.84177861,44.61609775,169.71199726
17.72747724,44.62560660,170.02370941
17.61323797,44.63236914,170.27927947
17.50551759,44.63114141,170.59815810
17.39293859,44.62673443,171.05267195
17.26757107,44.61892526,171.63905527
17.12564006,44.61766238,172.47023852
16.96451402,44.62150634,173.54617155
16.78241514,44.62890308,174.76571190
16.58005803,44.64095299,175.99660706
16.36343385,44.65759219,177.30768954
16.13778430,44.67741311,178.89120149
15.91222269,44.69396004,-179.08418027
15.68733043,44.70458389,-177.30925866
15.47349007,44.71311509,-176.08916129
15.26164237,44.72417342,-175.19908068
15.06260936,44.73727368,-174.57787288
14.88180997,44.75165712,-174.24373785
14.72095369,44.76308136,-174.27927703
14.57827499,44.77616475,-174.52858710
14.45299169,44.78299216,-174.72250714
14.34073023,44.77995995,-174.71745531
14.23518505,44.76632601,-174.62361764
14.12821453,44.74449103,-174.46982991
14.03081574,44.72667823,-174.31352605
13.92465670,44.71726993,-174.21845592
13.81872854,44.70573293,-174.11592470
13.71172805,44.69961028,-174.02903574
13.60506233,44.68779136,-173.93014632
13.49848796,44.67450341,-173.68097214
13.39370485,44.65927379,-173.37397374
13.29236824,44.64559468,-173.30813703
13.19372310,44.63376467,-173.49415685
13.09769243,44.62175291,-173.92512043
13.01023119,44.61669322,-174.60093614
12.91804462,44.61580214,-174.99325017
12.81082784,44.60694538,-174.87589431
12.68286147,44.58753262,-174.49866086
12.53508141,44.54468207,-173.93471393
12.35729739,44.48892979,-173.22067033
12.16229145,44.42422918,-172.44550054
11.95964619,44.36271350,-171.76235903
11.76822102,44.30197665,-170.96654711
11.58921437,44.24637523,-169.69007306
11.41867056,44.19722167,-168.30485004
11.25309633,44.15816192,-167.11667279
11.09566528,44.11878365,-165.95031395
10.94521585,44.07992390,-165.03309120
10.79690879,44.04077369,-164.57951266
10.64364580,44.00700185,-164.04461394
10.50090365,43.96736905,-163.08842709
10.37065528,43.93272343,-161.69919120
10.25848868,43.89605877,-160.28681000
10.14785327,43.85741675,-159.69538445
10.02982417,43.81700013,-159.22548497
9.91246281,43.78119205,-158.53177019
9.79806982,43.74230628,-157.84559223
9.68577147,43.70272534,-157.26215480
9.57053626,43.66604924,-156.72852360
9.45440097,43.63227468,-156.18977078
9.34220992,43.59068156,-155.70183701
9.22893798,43.55248455,-155.15011481
9.11976993,43.50413101,-154.56212523
9.00809483,43.46099757,-154.03212400
8.89628643,43.41699329,-153.62555610
8.78278851,43.37645197,-153.29302128
8.67555040,43.32391334,-152.96710890
8.57025848,43.26987937,-152.63817021
8.46742645,43.21142968,-152.21749679
8.36493823,43.15343972,-151.77721971
8.26391884,43.09347015,-151.44287666
8.16107865,43.03973686,-151.15795044
8.06337374,42.97507456,-150.92707363
7.96068108,42.91782012,-150.64763023
7.85775374,42.85613614,-150.14561793
7.75311731,42.79343347,-149.43053109
7.64896885,42.72674526,-148.72462549
7.54020169,42.66819167,-148.15253155
7.43599093,42.60309264,-147.71208591
7.33477150,42.53894336,-147.38852598
7.23617532,42.47415668,-147.09091096
7.13765479,42.41109764,-146.71712097
7.04189325,42.34317749,-146.38497058
6.93912931,42.28351104,-146.11159781
6.84758139,42.22051006,-145.58345302
6.75278532,42.14393773,-145.09362457
6.65142375,42.06348821,-144.75429356
6.54106409,41.98536509,-144.30969117
6.43051746,41.90142268,-143.80491582
6.31559878,41.82069802,-143.30852895
6.20100544,41.73923807,-142.72868019
6.08965519,41.66007402,-142.12113401
5.98472919,41.58452602,-141.56134756
5.87846358,41.52523804,-140.84482793
5.78911252,41.46360005,-140.35022139
5.69654599,41.39476065,-140.40396828
5.60158694,41.33108485,-140.35994834
5.50732936,41.26650134,-140.08357162
5.41919195,41.19539672,-139.75821732
5.33110443,41.12338618,-139.47442022
5.24875309,41.04143696,-139.20502757
5.17077733,40.95379686,-139.02881365
5.09389373,40.86511973,-139.04534065
5.02147614,40.78445867,-138.60099707
4.94996159,40.68764552,-137.74311020
4.87210654,40.58509092,-137.22446223
4.79244266,40.48591980,-136.72570659
4.71074238,40.37751562,-136.03143700
4.62236362,40.25740118,-135.15931706
4.52350263,40.12545128,-134.03252113
4.41508536,39.98029275,-132.78533618
4.29557842,39.82412362,-131.38345919
4.16542045,39.65888758,-129.62670065
4.03482339,39.48503715,-127.75698880
3.89949067,39.28961672,-125.89075054
3.76415991,39.09074199,-123.34308706
3.63180543,38.88898111,-120.94311365
3.49938382,38.68946168,-119.27149713
3.36923666,38.49865277,-117.81171925
3.24934935,38.32078926,-116.46272191
3.14175820,38.15938870,-115.28243000
3.04344128,38.01883080,-114.15048643
2.95268457,37.89916728,-113.02358922
2.86534466,37.80000128,-112.15752436
2.79115500,37.70937211,-111.81636188
