east,north,yaw
140.26235381,-5.57884928,154.32363351
140.16206772,-5.53232244,153.87943586
140.05943626,-5.48300635,153.41784473
139.95507924,-5.43122420,152.89322359
139.84961645,-5.37729915,152.24216578
139.74366772,-5.32155439,151.33494318
139.63839321,-5.26458608,150.35805166
139.53360391,-5.20629135,149.57528654
139.42991445,-5.14700416,148.80231633
139.32784729,-5.08703084,148.03963124
139.22761674,-5.02653146,147.28769934
139.12864993,-4.96524184,146.54696441
139.03044296,-4.90290589,145.81784566
138.93327868,-4.83970915,145.10073919
138.83714384,-4.77567555,144.39601526
138.74202475,-4.71082944,143.70401934
138.64790731,-4.64519554,143.02507411
138.55477488,-4.57880208,142.35947637
138.46261509,-4.51167051,141.70749993
138.37141382,-4.44382471,141.06939609
138.28115680,-4.37528859,140.44539252
138.19182947,-4.30608612,139.83569496
138.10341716,-4.23624125,139.24048904
138.01590493,-4.16577799,138.65994059
137.92927756,-4.09472045,138.09419538
137.84351963,-4.02309272,137.54338059
137.75861551,-3.95091892,137.00760601
137.67454927,-3.87822326,136.48696473
137.59130478,-3.80502991,135.98153595
137.50886561,-3.73136315,135.49138398
137.42721513,-3.65724725,135.01655932
137.34633646,-3.58270652,134.55710022
137.26621251,-3.50776522,134.11303360
137.18682592,-3.43244773,133.68437741
137.10815912,-3.35677839,133.27113914
137.02986314,-3.28107063,132.87331667
136.95280323,-3.20457612,132.49090180
136.87670332,-3.12754932,132.12387996
136.80131633,-3.05021523,131.77223036
136.72642673,-2.97276800,131.43592712
136.65186920,-2.89538796,131.11493993
136.57747882,-2.81817693,130.80923515
136.50310637,-2.74116993,130.51877666
136.42869170,-2.66442662,130.24352636
136.35428509,-2.58798899,129.98344402
136.27993910,-2.51194360,129.72670684
136.20670023,-2.43555663,129.48642905
136.13414747,-2.35932953,129.28616995
136.06231917,-2.28334001,129.12276070
135.99123974,-2.20763348,128.99230754
135.92090921,-2.13220766,128.89015220
135.85121405,-2.05689987,128.81082698
135.78203190,-1.98151207,128.74800154
135.71335267,-1.90595924,128.69442806
135.64492704,-1.83040863,128.64188635
135.57725566,-1.75449053,128.58113081
135.51012715,-1.67845002,128.53172559
135.44477095,-1.60137631,128.50753777
135.38137222,-1.52322231,128.49772325
135.31992259,-1.44407366,128.50180123
135.26021871,-1.36410816,128.51927161
135.20185754,-1.28354710,128.54961521
135.14433042,-1.20272714,128.59229434
135.08706837,-1.12210804,128.64675310
135.02941110,-1.04219325,128.71242217
134.97143321,-0.96290139,128.78872122
134.91264480,-0.88460251,128.87506327
134.85405230,-0.80647488,128.97085826
134.79528143,-0.72879622,129.07551735
134.73631218,-0.65156261,129.18845369
134.67712735,-0.57476835,129.30908206
134.61771258,-0.49840580,129.43682102
134.55805642,-0.42246535,129.57109145
134.49815020,-0.34693546,129.71131537
134.43798821,-0.27180243,129.85691794
134.37758299,-0.19703798,130.00732486
134.31687766,-0.12267073,130.16196446
134.25587559,-0.04868050,130.32027020
134.19456631,0.02494136,130.48167989
134.13294032,0.09820399,130.64563539
134.07098884,0.17111685,130.81158404
134.00870397,0.24368980,130.97897948
133.94607858,0.31593302,131.14728157
133.88310618,0.38785688,131.31596085
133.81978106,0.45947207,131.48449915
133.75609829,0.53078957,131.65238785
133.69206008,0.60182660,131.81912864
133.62765254,0.67258533,131.98423282
133.56286646,0.74307184,132.14721832
133.49769741,0.81329641,132.30760905
133.43214530,0.88327307,132.46493634
133.36621462,0.95301925,132.61873993
133.29991309,1.02255599,132.76856974
133.23325075,1.09190814,132.91399131
133.16624030,1.16110291,133.05458570
133.09889703,1.23016821,133.18994938
133.03123850,1.29913124,133.31947664
132.96326784,1.36800231,133.44280374
