east,north,yaw
62.36160693,28.22088753,-18.99154303
62.45646757,28.18856368,-18.97881048
62.55147578,28.15622707,-18.96525353
62.64661056,28.12388469,-18.94948490
62.74185092,28.09154352,-18.92952347
62.83717586,28.05921053,-18.90130254
62.93254575,28.02689807,-18.86973677
63.02797026,27.99460613,-18.84260345
63.12342607,27.96234095,-18.81475210
63.21889146,27.93010808,-18.78623858
63.31435463,27.89790970,-18.75711738
63.40983304,27.86573843,-18.72744169
63.50534372,27.83358754,-18.69726517
63.60087448,27.80146076,-18.66664100
63.69642398,27.76935859,-18.63562380
63.79199101,27.73728195,-18.60427098
63.88757431,27.70523190,-18.57264255
63.98317360,27.67321245,-18.54079978
64.07878679,27.64122246,-18.50880555
64.17441234,27.60926242,-18.47672450
64.27004867,27.57733279,-18.44462000
64.36569428,27.54543417,-18.41255545
64.46134767,27.51356717,-18.38059422
64.55700738,27.48173245,-18.34879883
64.65267202,27.44993069,-18.31722963
64.74834019,27.41816253,-18.28594541
64.84401052,27.38642841,-18.25500386
64.93968162,27.35472862,-18.22445978
65.03535213,27.32306338,-18.19436593
65.13102068,27.29143267,-18.16477287
65.22668589,27.25983646,-18.13572968
65.32234638,27.22827456,-18.10728503
65.41800073,27.19674672,-18.07948744
65.51364113,27.16523289,-18.05238574
65.60927834,27.13377037,-18.02602832
65.70491535,27.10237246,-18.00046350
65.80054946,27.07103484,-17.97573817
65.89617426,27.03974146,-17.95189598
65.99178130,27.00846969,-17.92897814
66.08736149,26.97719466,-17.90702266
66.18290635,26.94589310,-17.88606576
66.27840892,26.91454614,-17.86614060
66.37386452,26.88314184,-17.84727691
66.46927135,26.85167688,-17.82950213
66.56464693,26.82020770,-17.81284230
66.65999699,26.78875418,-17.79732033
66.75532675,26.75733462,-17.78295747
66.85064104,26.72596590,-17.76977358
66.94593768,26.69464280,-17.75778476
67.04122426,26.66339051,-17.74700444
67.13652253,26.63227816,-17.73744260
67.23184338,26.60134075,-17.72910483
67.32718818,26.57058306,-17.72199330
67.42254381,26.53996417,-17.71610717
67.51789789,26.50944520,-17.71144311
67.61324757,26.47901692,-17.70799422
67.70858349,26.44864959,-17.70575302
67.80389170,26.41829887,-17.70471167
67.89914488,26.38787849,-17.70486071
67.99434626,26.35739762,-17.70619120
68.08952152,26.32693555,-17.70869054
68.18468291,26.29652927,-17.71234224
68.27983769,26.26619982,-17.71712651
68.37498634,26.23594668,-17.72301932
68.47013709,26.20579335,-17.72999481
68.56530167,26.17577403,-17.73802598
68.66047726,26.14587726,-17.74708400
68.75565237,26.11606413,-17.75713805
68.85080571,26.08626502,-17.76815462
68.94593247,26.05646176,-17.78009797
69.04103292,26.02665192,-17.79293088
69.13610209,25.99681682,-17.80661555
69.23113474,25.96693683,-17.82111427
69.32612525,25.93699146,-17.83638965
69.42105728,25.90692719,-17.85240655
69.51593239,25.87674619,-17.86913165
69.61075473,25.84645860,-17.88653294
69.70553050,25.81608096,-17.90457910
69.80026720,25.78563383,-17.92323589
69.89497266,25.75513862,-17.94246768
69.98965404,25.72461455,-17.96223828
70.08431647,25.69407445,-17.98251064
70.17896161,25.66352033,-18.00324837
70.27358596,25.63293829,-18.02441540
70.36817897,25.60229273,-18.04597590
70.46274726,25.57160119,-18.06789359
70.55729156,25.54086312,-18.09013414
70.65181269,25.51007820,-18.11266452
70.74631146,25.47924626,-18.13545069
