east,north,yaw
163.59029901,-1.20684308,-20.36724295
163.68323580,-1.24171514,-20.33906171
163.77616550,-1.27653682,-20.30994385
163.86910293,-1.31127087,-20.27992326
163.96204227,-1.34593536,-20.24903368
164.05498467,-1.38052959,-20.21730747
164.14793116,-1.41505321,-20.18477899
164.24088275,-1.44950581,-20.15148198
164.33384033,-1.48388712,-20.11744791
164.42680477,-1.51819677,-20.08270437
164.51977677,-1.55243459,-20.04727563
164.61275706,-1.58660013,-20.01118293
164.70574624,-1.62069315,-19.97444422
164.79874488,-1.65471331,-19.93707760
164.89175357,-1.68866026,-19.89910170
164.98477292,-1.72253349,-19.86053448
165.07780351,-1.75633255,-19.82139340
165.17084605,-1.79005670,-19.78169620
165.26390118,-1.82370524,-19.74145971
165.35696963,-1.85727731,-19.70069960
165.45005203,-1.89077224,-19.65943263
165.54314910,-1.92418917,-19.61767627
165.63626145,-1.95752752,-19.57544754
165.72938973,-1.99078665,-19.53276393
165.82253453,-2.02396601,-19.48964355
165.91569647,-2.05706504,-19.44610406
166.00887612,-2.09008328,-19.40216236
166.10207404,-2.12302025,-19.35783600
166.19529080,-2.15587552,-19.31314209
166.28852689,-2.18864874,-19.26809781
166.38178279,-2.22133962,-19.22272032
166.47505901,-2.25394778,-19.17702601
166.56835599,-2.28647296,-19.13103053
166.66167422,-2.31891474,-19.08474959
166.75501416,-2.35127279,-19.03819825
166.84837630,-2.38354665,-18.99139243
166.94176111,-2.41573598,-18.94434814
167.03516907,-2.44784042,-18.89708172
167.12860066,-2.47985964,-18.84960969
167.22205637,-2.51179339,-18.80194960
167.31553668,-2.54364143,-18.75411982
167.40904208,-2.57540353,-18.70613886
167.50257307,-2.60707955,-18.65802682
167.59613014,-2.63866928,-18.60980337
167.68971375,-2.67017260,-18.56148718
167.78332437,-2.70158932,-18.51309703
167.87696249,-2.73291927,-18.46465113
167.97062858,-2.76416223,-18.41616769
168.06432313,-2.79531803,-18.36766581
168.15804666,-2.82638649,-18.31916578
168.25179976,-2.85736738,-18.27068938
168.34558299,-2.88826060,-18.22226017
168.43939697,-2.91906610,-18.17390378
168.53324232,-2.94978384,-18.12564629
168.62711963,-2.98041402,-18.07751537
168.72102953,-3.01095683,-18.02953916
168.81497258,-3.04141263,-17.98174661
168.90894934,-3.07178183,-17.93416654
169.00296033,-3.10206492,-17.88682772
169.09700609,-3.13226231,-17.83975862
169.19108716,-3.16237439,-17.79298640
169.28520409,-3.19240153,-17.74653816
169.37935747,-3.22234397,-17.70044157
169.47354798,-3.25220189,-17.65472558
169.56777631,-3.28197553,-17.60942199
169.66204326,-3.31166507,-17.56456497
169.75634964,-3.34127089,-17.52019163
169.85069638,-3.37079333,-17.47634243
169.94508438,-3.40023295,-17.43306118
170.03951463,-3.42959031,-17.39039412
170.13398808,-3.45886617,-17.34838758
170.22850564,-3.48806153,-17.30708950
170.32306818,-3.51717746,-17.26654785
170.41767649,-3.54621532,-17.22680952
170.51233129,-3.57517670,-17.18792056
170.60703319,-3.60406346,-17.14992676
170.70178276,-3.63287777,-17.11287470
170.79658050,-3.66162194,-17.07681160
170.89142681,-3.69029864,-17.04178478
170.98632210,-3.71891051,-17.00784096
171.08126666,-3.74746036,-16.97502437
171.17626590,-3.77593390,-16.94337799
