east,north,yaw
152.20390624,-6.28498869,160.29045365
152.10915287,-6.25171275,160.26340584
152.01418480,-6.21828980,160.23571821
151.91905201,-6.18473882,160.20473715
151.82380450,-6.15107880,160.16690052
151.72849225,-6.11732875,160.11504251
151.63320757,-6.08352093,160.06079550
151.53793786,-6.04965787,160.01928048
151.44272486,-6.01577478,159.97959330
151.34762299,-5.98184683,159.94173382
151.25265290,-5.94786655,159.90570097
151.15776950,-5.91382379,159.87149466
151.06293003,-5.87972295,159.83911511
150.96814792,-5.84559640,159.80856224
150.87341361,-5.81147043,159.77983620
150.77871823,-5.77736946,159.75293629
150.68405469,-5.74331293,159.72786251
150.58941709,-5.70931716,159.70461496
150.49480638,-5.67537990,159.68319331
150.40024422,-5.64144261,159.66359751
150.30573831,-5.60748503,159.64582709
150.21128770,-5.57351022,159.62988246
150.11691168,-5.53946685,159.61576325
150.02262282,-5.50532182,159.60346936
149.92842642,-5.47106151,159.59300131
149.83430867,-5.43672357,159.58435826
149.74028674,-5.40226246,159.57754074
149.64636888,-5.36765657,159.57254837
149.55255549,-5.33290530,159.56938055
149.45882853,-5.29805746,159.56803790
149.36518817,-5.26311290,159.56852016
149.27163130,-5.22808018,159.57082775
149.17817170,-5.19292249,159.57496005
149.08480617,-5.15764850,159.58091674
148.99152434,-5.12228604,159.58869924
148.89834160,-5.08679330,159.59830712
148.80519142,-5.05134995,159.60973995
148.71208501,-5.01592571,159.62299827
148.61902705,-4.98050769,159.63808112
148.52601411,-4.94510477,159.65498886
148.43306719,-4.90967318,159.67372219
148.34018590,-4.87419729,159.69428088
148.24734601,-4.83870362,159.71666460
148.15455162,-4.80317907,159.74087373
148.06181559,-4.76761773,159.76690918
147.96915583,-4.73202280,159.79269470
147.87651401,-4.69661605,159.82033137
147.78395043,-4.66130258,159.85402965
147.69148290,-4.62609326,159.89373109
147.59912047,-4.59100214,159.93912243
147.50685812,-4.55604970,159.98962212
147.41464968,-4.52125976,160.04436972
147.32243021,-4.48667497,160.10221925
147.23017687,-4.45229086,160.16173144
147.13786815,-4.41812086,160.22116790
147.04549138,-4.38417840,160.27849081
146.95299564,-4.35061040,160.33661180
146.86045438,-4.31723078,160.39789112
146.76788984,-4.28400969,160.46063246
146.67532288,-4.25091892,160.52473186
146.58276587,-4.21793321,160.59008372
146.49021348,-4.18503150,160.65658053
146.39765854,-4.15220732,160.72411200
146.30509640,-4.11947556,160.79256383
146.21251084,-4.08687325,160.86181660
146.11987547,-4.05446620,160.93174710
146.02715186,-4.02235473,161.00222932
145.93440660,-3.99034068,161.07313272
145.84161417,-3.95848740,161.14432769
145.74877168,-3.92679427,161.21569094
145.65587642,-3.89526041,161.28710375
145.56292584,-3.86388485,161.35845184
145.46991748,-3.83266654,161.42962434
145.37684901,-3.80160413,161.50051076
145.28371810,-3.77069619,161.57099936
145.19052239,-3.73994102,161.64097569
145.09725958,-3.70933658,161.71031988
145.00392734,-3.67888062,161.77890732
144.91052328,-3.64857088,161.84661279
144.81704513,-3.61840474,161.91331312
144.72349078,-3.58837925,161.97888640
144.62985823,-3.55849138,162.04321284
144.53614568,-3.52873788,162.10617977
144.44235155,-3.49911522,162.16767993
144.34847436,-3.46961969,162.22761016
144.25451283,-3.44024733,162.28587161
144.16046638,-3.41099183,162.34236470
144.06633280,-3.38185200,162.39698793
143.97211022,-3.35282544,162.44963881
143.87779161,-3.32392622,162.50021425
143.78338742,-3.29511220,162.54860873
143.68890024,-3.26636691,162.59471818
143.59432743,-3.23769058,162.63844599
143.49966333,-3.20909247,162.67970129
143.40490138,-3.18058517,162.71839945
143.31003596,-3.15217956,162.75446299
143.21506360,-3.12388144,162.78776813
143.11998227,-3.09569419,162.81824305
143.02478680,-3.06763392,162.84592292
142.92949540,-3.03964279,162.87085127
142.83413893,-3.01162415,162.89307300
142.73873103,-2.98353779,162.91262941
142.64327914,-2.95536170,162.92955263
142.54778331,-2.92709522,162.94386023
142.45220207,-2.89887212,162.95554838
142.35658014,-2.87054421,162.96457956
142.26094880,-2.84200709,162.97087134
142.16532823,-2.81319312,162.97441234
142.06972608,-2.78407639,162.97524857
141.97415889,-2.75460320,162.97338768
141.87861315,-2.72481875,162.96883406
141.78308266,-2.69474544,162.96159066
141.68754932,-2.66444426,162.95166392
141.59198202,-2.63401900,162.93906911
141.49633969,-2.60360720,162.92383396
141.40066702,-2.57306710,162.90599749
141.30496547,-2.54239893,162.88560900
141.20923263,-2.51161589,162.86272241
141.11345940,-2.48075308,162.83739267
141.01761942,-2.44990079,162.80967401
140.92170049,-2.41910349,162.77961671
140.82571213,-2.38833503,162.74726872
140.72965993,-2.35758219,162.71267926
140.63355208,-2.32682386,162.67590304
140.53739850,-2.29603425,162.63700605
140.44120943,-2.26518738,162.59606818
140.34499377,-2.23426265,162.55318068
140.24875695,-2.20325130,162.50844264
140.15249836,-2.17216431,162.46195834
140.05620845,-2.14104140,162.41383229
139.95989597,-2.10986329,162.36416692
139.86356360,-2.07863007,162.31306136
139.76721413,-2.04734153,162.26061287
139.67085053,-2.01599705,162.20692143
139.57447603,-1.98459565,162.15209420
139.47809408,-1.95313631,162.09624838
139.38170828,-1.92161806,162.03950898
139.28532236,-1.89003996,161.98200794
139.18893986,-1.85840162,161.92387887
139.09256412,-1.82670305,161.86525047
138.99619825,-1.79494431,161.80624301
138.89984513,-1.76312547,161.74696514
138.80350758,-1.73124622,161.68751637
