east,north,yaw
131.28861727,37.27729729,-105.65304273
131.26179520,37.18110524,-105.72210156
131.23478683,37.08506857,-105.79399601
131.20758855,36.98917084,-105.87584324
131.18019676,36.89339559,-105.97747782
131.15260788,36.79772640,-106.11888182
131.12481428,36.70213262,-106.27175327
131.09681851,36.60661927,-106.39603960
131.06861690,36.51116982,-106.51978323
131.04020636,36.41576997,-106.64298348
131.01158604,36.32041343,-106.76564005
130.98276112,36.22511486,-106.88775159
130.95373644,36.12988737,-107.00931847
130.92451069,36.03472303,-107.13034119
130.89508488,35.93962179,-107.25081784
130.86545996,35.84458356,-107.37074850
130.83563692,35.74960829,-107.49013356
130.80561669,35.65469592,-107.60897223
130.77540028,35.55984637,-107.72726430
130.74498866,35.46505959,-107.84501019
130.71438280,35.37033550,-107.96220918
130.68358369,35.27567404,-108.07886072
130.65259230,35.18107513,-108.19496580
130.62140962,35.08653873,-108.31052368
130.59003661,34.99206475,-108.42553334
130.55847426,34.89765313,-108.53999534
130.52672354,34.80330381,-108.65391063
130.49478544,34.70901672,-108.76727807
130.46266093,34.61479180,-108.88009772
130.43035098,34.52062897,-108.99237030
130.39785658,34.42652818,-109.10409471
130.36517871,34.33248936,-109.21527140
130.33231834,34.23851245,-109.32590098
130.29927645,34.14459737,-109.43598247
130.26605402,34.05074406,-109.54551621
130.23265263,33.95695224,-109.65450293
130.19907172,33.86322241,-109.76294231
130.16531265,33.76955436,-109.87083400
130.13137675,33.67594790,-109.97817856
130.09726535,33.58240283,-110.08497626
130.06297984,33.48891920,-110.19122695
130.02852137,33.39549654,-110.29693085
129.99389086,33.30213407,-110.40208824
129.95908942,33.20883162,-110.50669958
129.92411824,33.11558962,-110.61076509
129.88897859,33.02240891,-110.71347628
129.85367274,32.92928985,-110.81565348
129.81820016,32.83623456,-110.91893976
129.78255951,32.74324532,-111.02330987
129.74674943,32.65032402,-111.12863479
129.71076866,32.55747190,-111.23467809
129.67461569,32.46468814,-111.34109172
129.63828941,32.37197108,-111.44741745
129.60178994,32.27931977,-111.55308421
129.56511854,32.18673314,-111.65740522
129.52827778,32.09420991,-111.75958191
129.49127074,32.00174890,-111.86075167
129.45409819,31.90935065,-111.96183904
129.41676185,31.81701537,-112.06218412
129.37926350,31.72474323,-112.16174721
129.34160478,31.63253403,-112.26048806
129.30378704,31.54038680,-112.35836481
129.26581166,31.44830075,-112.45533603
129.22768012,31.35627558,-112.55135934
129.18939377,31.26431082,-112.64639025
129.15095377,31.17240610,-112.74038597
129.11236114,31.08056105,-112.83330264
129.07361906,30.98877446,-112.92509579
129.03472891,30.89704580,-113.01572126
128.99569263,30.80537432,-113.10513441
128.95651219,30.71375926,-113.19329176
128.91718965,30.62219978,-113.28014946
128.87772714,30.53069504,-113.36566410
128.83812683,30.43924415,-113.44979225
128.79839099,30.34784617,-113.53249139
128.75852194,30.25650015,-113.61372077
128.71852205,30.16520509,-113.69343938
128.67839379,30.07395996,-113.77160753
128.63813965,29.98276370,-113.84818685
128.59776221,29.89161522,-113.92314040
128.55726410,29.80051341,-113.99643260
128.51664799,29.70945711,-114.06802946
128.47591662,29.61844515,-114.13789923
128.43507278,29.52747635,-114.20601158
128.39411929,29.43654947,-114.27233858
128.35305903,29.34566329,-114.33685371
128.31189494,29.25481653,-114.39953224
128.27062994,29.16400794,-114.46035272
128.22926700,29.07323622,-114.51929563
128.18780915,28.98250008,-114.57634267
128.14625942,28.89179821,-114.63147822
128.10462090,28.80112928,-114.68469005
128.06289669,28.71049194,-114.73596782
128.02108992,28.61988484,-114.78530328
127.97920372,28.52930660,-114.83268982
127.93724125,28.43875585,-114.87812368
127.89520567,28.34823124,-114.92158541
127.85310022,28.25773144,-114.96307637
127.81092805,28.16725519,-115.00263977
127.76869228,28.07680127,-115.04032370
127.72639597,27.98636854,-115.07618034
