east,north,yaw
63.33225576,31.04149352,-18.99154303
63.42648433,31.00869286,-18.97881048
63.52059058,30.97597963,-18.96525353
63.61459639,30.94334958,-18.94948490
63.70852367,30.91079845,-18.92952347
63.80239431,30.87832196,-18.90130254
63.89624889,30.84591069,-18.86973677
63.99007868,30.81356741,-18.84260345
64.08390780,30.78128836,-18.81475210
64.17775874,30.74907029,-18.78623858
64.27164397,30.71691311,-18.75711738
64.36554667,30.68482613,-18.72744169
64.45945036,30.65281784,-18.69726517
64.55336775,30.62088607,-18.66664100
64.64730061,30.58903173,-18.63562380
64.74125056,30.55725512,-18.60427098
64.83521917,30.52555618,-18.57264255
64.92920696,30.49393175,-18.54079978
65.02321620,30.46238357,-18.50880555
65.11724856,30.43091154,-18.47672450
65.21130562,30.39951540,-18.44462000
65.30538889,30.36819453,-18.41255545
65.39949975,30.33694810,-18.38059422
65.49363947,30.30577498,-18.34879883
65.58780924,30.27467388,-18.31722963
65.68201011,30.24364331,-18.28594541
65.77624312,30.21268180,-18.25500386
65.87050920,30.18178782,-18.22445978
65.96480924,30.15095978,-18.19436593
66.05914405,30.12019611,-18.16477287
66.15351442,30.08949512,-18.13572968
66.24792108,30.05885509,-18.10728503
66.34236473,30.02827423,-18.07948744
66.43685243,29.99777036,-18.05238574
66.53137262,29.96730381,-18.02602832
66.62592145,29.93685873,-18.00046350
66.72050069,29.90643675,-17.97573817
66.81511580,29.87605106,-17.95189598
66.90977422,29.84572130,-17.92897814
67.00448400,29.81546922,-17.90702266
67.09925253,29.78531484,-17.88606576
67.19408564,29.75527366,-17.86614060
67.28898684,29.72535417,-17.84727691
67.38395678,29.69555611,-17.82950213
67.47897669,29.66581940,-17.81284230
67.57403963,29.63612042,-17.79732033
67.66913910,29.60643707,-17.78295747
67.76426899,29.57674858,-17.76977358
67.85943020,29.54705625,-17.75778476
67.95461379,29.51733089,-17.74700444
68.04979672,29.48749936,-17.73744260
68.14496674,29.45752258,-17.72910483
68.24012115,29.42739172,-17.72199330
68.33527174,29.39714365,-17.71610717
68.43042956,29.36681316,-17.71144311
68.52559614,29.33640544,-17.70799422
68.62077951,29.30594623,-17.70575302
68.71599232,29.27547587,-17.70471167
68.81126061,29.24507664,-17.70486071
68.90657985,29.21473545,-17.70619120
69.00192310,29.18436911,-17.70869054
69.09727685,29.15393677,-17.71234224
69.19263259,29.12341360,-17.71712651
69.28798865,29.09279638,-17.72301932
69.38333560,29.06205800,-17.72999481
69.47866058,29.03116069,-17.73802598
69.57396526,29.00011246,-17.74708400
69.66926005,28.96894886,-17.75713805
69.76456518,28.93773624,-17.76815462
69.85988444,28.90648966,-17.78009797
69.95521659,28.87520852,-17.79293088
70.05056563,28.84390861,-17.80661555
70.14593594,28.81260680,-17.82111427
70.24133225,28.78132094,-17.83638965
70.33677009,28.75010203,-17.85240655
