longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37868650,31.96349051,40.54800000,35.95036459,130.58558978,40.54700000,-158.67494741,2.00400000,-0.47200000,0.51600000,-0.48900000,-0.16400000,0.00300000,0.07200000,1.09000000,9.71000000,-0.27400000,0.11400000,0.15000000,4
117.37868648,31.96348961,40.55057409,35.85716952,130.54920759,40.54957409,-158.74096252,1.99949381,-0.43532725,0.63373205,-0.60094184,-0.20131384,0.00300000,0.04818925,0.92525660,9.77111397,-0.32095550,0.10561930,0.31850165,4
117.37868633,31.96348871,40.55327369,35.76390082,130.51304413,40.55227369,-158.87192416,1.99317424,-0.40547644,0.72245864,-0.68518980,-0.22929010,0.00300000,0.02290366,0.75154613,9.81320976,-0.34723833,0.08120508,0.38812541,4
117.37868609,31.96348783,40.55617278,35.67055970,130.47709578,40.55517278,-159.00073264,1.98448164,-0.38580984,0.77476223,-0.73468100,-0.24552050,0.00300000,-0.00207796,0.57508841,9.82959012,-0.34113084,0.03262908,0.33666502,4
117.37868580,31.96348696,40.55994984,35.57714739,130.44135894,40.55894984,-159.12738540,1.97322344,-0.40080151,0.81512341,-0.77314955,-0.25750605,0.00300107,0.01470669,0.56250791,9.80228268,-0.20000115,-0.10152397,0.30520089,4
117.37868548,31.96348612,40.56305608,35.48366510,130.40583001,40.56205608,-159.25188003,1.98198754,-0.41375830,0.84621783,-0.80295679,-0.26689924,0.00326700,0.01193155,0.55657171,9.84102067,-0.11330080,-0.12464679,0.30812401,4
117.37868514,31.96348525,40.56538193,35.39011404,130.37050536,40.56438193,-159.37421428,2.01412061,-0.42417142,0.86647495,-0.82263195,-0.27326051,0.00384050,-0.01370579,0.55757647,9.95602311,-0.09077952,-0.01794982,0.35134906,4
117.37868479,31.96348440,40.56919179,35.29649543,130.33538140,40.56819179,-159.49438600,2.03132478,-0.43377135,0.88114868,-0.83675030,-0.27738441,0.00399882,-0.00216738,0.54121594,9.86689455,-0.03989408,-0.00819887,0.41285703,4
117.37868443,31.96348356,40.57356176,35.20281048,130.30045451,40.57256176,-159.61239321,2.04305291,-0.44291831,0.89378479,-0.84883957,-0.28068352,0.00400000,0.02342942,0.51821537,9.70238703,0.02276941,-0.03430148,0.48028244,4
117.37868405,31.96348272,40.57781612,35.10906041,130.26572109,40.57681612,-159.72823405,2.07789337,-0.43444203,0.91122519,-0.86574811,-0.28529498,0.00400000,0.04888725,0.48594605,9.73571404,0.19453753,0.05081858,0.44545346,4
117.37868368,31.96348188,40.58204114,35.01524644,130.23117752,40.58104114,-159.84190678,2.11550291,-0.42399581,0.92942147,-0.88340327,-0.29011738,0.00400000,0.07229690,0.45430245,9.79130761,0.36771741,0.14463002,0.40105957,4
117.37868331,31.96348103,40.58561034,34.92136977,130.19682020,40.58461034,-159.95340976,2.15315811,-0.41937413,0.95530002,-0.90826857,-0.29721959,0.00400054,0.00907362,0.49686538,9.78535899,0.04276781,0.03967209,0.47056519,4
117.37868291,31.96348019,40.58919636,34.82743162,130.16264551,40.58819636,-160.06274150,2.19020126,-0.41642941,0.98101569,-0.93296784,-0.30427656,0.00405773,-0.04919673,0.54304395,9.78533190,-0.23758395,-0.06957304,0.52869814,4
117.37868251,31.96347936,40.59313354,34.73343322,130.12864986,40.59213354,-160.16990059,2.21837873,-0.43849364,1.00277218,-0.95373251,-0.31021289,0.00498938,-0.01373333,0.63201614,9.88405107,0.26593509,-0.20049144,0.39741363,4
117.37868212,31.96347852,40.59659114,34.63937577,130.09482962,40.59559114,-160.27488573,2.27038153,-0.43386529,1.02252060,-0.97249470,-0.31564308,0.00499988,0.01884506,0.63351530,9.83109893,0.40040644,0.02865203,0.54752407,4
117.37868177,31.96347767,40.60005427,34.54526049,130.06118120,40.59905427,-160.37769574,2.32309362,-0.42801171,1.04226591,-0.99127760,-0.32105469,0.00497621,0.04861623,0.63446993,9.78509424,0.52476981,0.26130410,0.69627942,4
117.37868143,31.96347680,40.60395122,34.45108859,130.02770097,40.60295122,-160.47832951,2.39223409,-0.38575032,1.06257949,-1.01156304,-0.32590615,0.00402864,-0.03238667,0.65063212,10.07654792,0.41326755,0.46162537,0.65942460,4
117.37868105,31.96347596,40.60769845,34.35686130,129.99438534,40.60669845,-160.57678604,2.41131848,-0.35687597,1.07316861,-1.02126053,-0.32875665,0.00398346,-0.13169369,0.50094736,9.83928165,0.09750359,0.22950543,0.51455410,4
117.37868071,31.96347511,40.61157453,34.26257982,129.96123069,40.61057453,-160.67306440,2.46459613,-0.35545845,1.08359307,-1.03159413,-0.33073719,0.00314615,-0.12605023,0.55364351,9.67962661,0.62603739,-0.11871758,0.53289644,4
117.37868032,31.96347427,40.61687083,34.16824537,129.92823342,40.61587083,-160.76716375,2.53355538,-0.38211175,1.08677936,-1.03477936,-0.33104495,0.00380377,-0.03109627,0.59969396,9.90426228,0.48508107,-0.21343061,0.52588862,4
117.37867995,31.96347343,40.62103776,34.07385916,129.89538991,40.62003776,-160.85908333,2.55150183,-0.38045549,1.09606295,-1.04406295,-0.33325940,0.00398217,0.03927680,0.67467083,10.09820881,-0.46163775,0.30148146,0.45233384,4
117.37867956,31.96347259,40.62477036,33.97942242,129.86269656,40.62377036,-160.94882246,2.50757002,-0.33487067,1.10346551,-1.05145145,-0.33478069,0.00330753,-0.01278491,0.55940401,9.76226657,-0.69345883,0.65786811,0.55138803,4
117.37867920,31.96347174,40.62901455,33.88493635,129.83014976,40.62801455,-161.03638051,2.47435462,-0.28335687,1.12352547,-1.07092622,-0.33976530,0.00240521,-0.12946320,0.64010043,9.58373012,-0.38499347,0.56586166,0.61736516,4
117.37867883,31.96347090,40.63248124,33.79040217,129.79774589,40.63148124,-161.12175695,2.46725706,-0.25537554,1.13512884,-1.08212489,-0.34203798,0.00200570,-0.18648895,0.71244132,9.64564431,-0.39016340,0.27358849,0.59728620,4
117.37867848,31.96347005,40.63479569,33.69582110,129.76548136,40.63379569,-161.20495128,2.45462193,-0.24918004,1.14619191,-1.09279725,-0.34416471,0.00200000,-0.12209712,0.65635095,9.71495491,-0.54438043,0.12204391,0.48329793,4
117.37867813,31.96346920,40.63769087,33.60119436,129.73335254,40.63669087,-161.28596307,2.41704341,-0.24755463,1.17123537,-1.11696207,-0.35090773,0.00199633,0.00021286,0.61991655,9.81373568,-0.60951135,0.19144474,0.34663775,4
117.37867777,31.96346836,40.64255928,33.50652314,129.70135584,40.64155928,-161.36479195,2.36866796,-0.23789401,1.18869355,-1.13370416,-0.35608224,0.00184461,0.03548736,0.63762827,10.01558600,-0.95006365,0.22469775,0.37931230,4
117.37867742,31.96346749,40.64621104,33.41180868,129.66948764,40.64521104,-161.44143761,2.32378832,-0.23238579,1.19523694,-1.14020408,-0.35734860,0.00104585,-0.02573161,0.55657808,9.81403975,-0.79983457,-0.00793785,0.47317175,4
117.37867707,31.96346664,40.65290485,33.31705219,129.63774433,40.65190485,-161.51589976,2.27605190,-0.26472140,1.22793727,-1.17209251,-0.36631335,0.00186572,0.00863525,0.63273868,9.85353340,-0.80296553,-0.35884551,0.46543509,4
117.37867674,31.96346579,40.65888364,33.22225488,129.60612231,40.65788364,-161.58817818,2.24120702,-0.29527870,1.23894010,-1.18294235,-0.36870988,0.00268420,0.12931583,0.55512911,9.80340776,-0.67736988,-0.18900245,0.45749715,4
117.37867641,31.96346494,40.66413896,33.12741797,129.57461796,40.66313896,-161.65827269,2.20242237,-0.30563076,1.24846918,-1.19245851,-0.37060830,0.00299513,0.10722328,0.48388507,9.85694407,-0.77240633,0.05454734,0.52801335,4
117.37867607,31.96346408,40.66871885,33.03254267,129.54322768,40.66771885,-161.72618315,2.15452827,-0.30015572,1.26228124,-1.20592916,-0.37373729,0.00300000,0.00774020,0.45224415,9.86148180,-0.90872125,0.11544583,0.58032273,4
117.37867574,31.96346322,40.67293059,32.93763019,129.51194786,40.67193059,-161.79190943,2.10203454,-0.29131365,1.27905565,-1.22190233,-0.37776658,0.00300000,-0.05563030,0.46593048,9.71725669,-0.85362573,-0.01069767,0.49805789,4
117.37867541,31.96346236,40.67763146,32.84268176,129.48077488,40.67663146,-161.85545146,2.06057638,-0.29280263,1.29425309,-1.23633921,-0.38156945,0.00302469,-0.08534590,0.57204524,9.70248242,-0.66273373,0.00775860,0.24571531,4
117.37867510,31.96346150,40.68232326,32.74769859,129.44970515,40.68132326,-161.91680919,2.02754609,-0.31857371,1.29589003,-1.23787391,-0.38218479,0.00372758,-0.05190210,0.51584982,9.99273180,-0.76220768,-0.42474113,0.01287709,4
117.37867477,31.96346065,40.68602932,32.65268189,129.41873504,40.68502932,-161.97598261,1.98460277,-0.35680921,1.31320609,-1.25469629,-0.38756045,0.00449554,0.05125042,0.48989761,9.91110284,-0.83477292,-0.37858270,-0.09579321,4
117.37867444,31.96345980,40.68967917,32.55763289,129.38786096,40.68867917,-162.03297172,1.93644544,-0.38440558,1.33638330,-1.27710649,-0.39461349,0.00499359,0.11190878,0.51744111,9.67173255,-0.80556514,-0.10147558,-0.08469016,4
117.37867413,31.96345894,40.69432574,32.46255278,129.35707929,40.69332574,-162.08777653,1.89134879,-0.38423037,1.35109149,-1.29104676,-0.39903892,0.00511472,0.02971168,0.57992333,9.62158138,-0.67245575,-0.01934377,0.00708151,4
117.37867380,31.96345808,40.69955213,32.36744279,129.32638642,40.69855213,-162.14039710,1.85852770,-0.41318631,1.35636634,-1.29557027,-0.40075488,0.00657180,-0.01785251,0.50724547,10.10778560,-0.78176412,-0.58013558,-0.04311934,4
117.37867350,31.96345722,40.70434280,32.27230414,129.29577875,40.70334280,-162.19083349,1.80057889,-0.46599573,1.37625901,-1.31469946,-0.40650910,0.00754501,-0.01569100,0.46887892,9.90630429,-1.11490990,-0.68998657,-0.04698771,4
117.37867319,31.96345635,40.71024022,32.17713804,129.26525266,40.70924022,-162.23908577,1.75399099,-0.52034820,1.40038213,-1.33779226,-0.41360855,0.00829077,0.04741156,0.46233529,9.47940214,-0.76559855,-0.55752281,-0.05824126,4
117.37867288,31.96345549,40.71813314,32.08194570,129.23480455,40.71713314,-162.28515403,1.74665227,-0.56038590,1.42078761,-1.35681630,-0.41992907,0.00904385,0.17068627,0.48363870,9.20778901,0.73973021,-0.34217216,-0.10548326,4
117.37867258,31.96345462,40.72536433,31.98672835,129.20443081,40.72436433,-162.32903838,1.85318259,-0.56553014,1.42647093,-1.36245290,-0.42156311,0.01043673,0.22157897,0.55605420,10.09188023,0.95732298,0.04955836,0.02556146,4
117.37867228,31.96345375,40.73028387,31.89148718,129.17412783,40.72928387,-162.37073891,1.90877883,-0.55358831,1.43792066,-1.37345248,-0.42483625,0.01052168,0.12624238,0.56830613,10.22763468,0.25501805,0.29654357,0.13088572,4
117.37867197,31.96345289,40.73365892,31.79622343,129.14389199,40.73265892,-162.41025575,1.92319306,-0.53572587,1.45607324,-1.39090586,-0.43007177,0.00983264,-0.01790658,0.52601556,9.87184205,-0.49066188,0.33124115,0.20017164,4
117.37867169,31.96345202,40.73650803,31.70093830,129.11371970,40.73550803,-162.44758901,1.90994065,-0.53004546,1.48314731,-1.41731499,-0.43798780,0.00919003,-0.04563881,0.43190095,9.42783622,0.25694074,-0.01323928,0.20477544,4
117.37867139,31.96345116,40.74137880,31.60563302,129.08360734,40.74037880,-162.48273881,1.97089177,-0.54123301,1.49060158,-1.42459487,-0.44002121,0.00955708,0.02144373,0.47983918,9.70876150,0.93476477,-0.10318991,0.07039152,4
117.37867109,31.96345029,40.74596498,31.51030879,129.05355130,40.74496498,-162.51570527,2.04850560,-0.55567484,1.49593001,-1.42967004,-0.44155980,0.01025061,0.09953810,0.54850720,10.03679617,0.93282054,-0.11111267,-0.03427975,4
117.37867080,31.96344943,40.74877961,31.41496683,129.02354797,40.74777961,-162.54648853,2.10906663,-0.56638067,1.50921373,-1.44226215,-0.44573623,0.01092486,0.13839668,0.56544323,10.00424794,-0.22121329,-0.12353485,0.00318085,4
117.37867048,31.96344857,40.75095002,31.31960836,128.99359375,40.74995002,-162.57508869,2.09293123,-0.57907590,1.52501538,-1.45739111,-0.45037126,0.01101176,0.07645672,0.47385622,9.64005074,-0.14066744,-0.16030563,0.14068450,4
117.37867016,31.96344771,40.75392748,31.22423458,128.96368503,40.75292748,-162.59933525,2.11861225,-0.59105171,1.53445801,-1.46646603,-0.45294385,0.01132525,0.06448054,0.47734277,9.54652484,0.51022409,-0.10453814,0.19915046,4
117.37866986,31.96344685,40.75786652,31.12884534,128.93380982,40.75686652,-162.62117081,2.20375940,-0.60102109,1.53609710,-1.46809710,-0.45302831,0.01196359,0.12085959,0.59890530,9.82115052,1.55482131,0.06012398,0.15217123,4
117.37866954,31.96344599,40.75997104,31.03344429,128.90397239,40.75897104,-162.64275672,2.26339591,-0.59288844,1.54014579,-1.47213161,-0.45372424,0.01198530,0.06460566,0.49866200,10.07875698,0.34193703,0.11930804,0.15700648,4
117.37866923,31.96344512,40.76132370,30.93803259,128.87416907,40.76032370,-162.66211827,2.29261766,-0.58915093,1.54750761,-1.47916045,-0.45572797,0.01165284,0.04077667,0.41351503,9.98213659,-0.01503384,0.07565504,0.14905352,4
117.37866892,31.96344426,40.76209576,30.84261143,128.84439613,40.76109576,-162.67921934,2.29539217,-0.59035494,1.55801710,-1.48903789,-0.45898349,0.01102079,0.05867395,0.36628052,9.54875712,0.62398125,-0.04183182,0.12571070,4
117.37866860,31.96344341,40.76466101,30.74718201,128.81464979,40.76366101,-162.69403401,2.36853337,-0.57704686,1.56559310,-1.49659323,-0.46087657,0.01098575,0.10622113,0.50152144,9.69431241,0.79608322,0.37519261,0.12297699,4
117.37866828,31.96344255,40.76699578,30.65174555,128.78492622,40.76599578,-162.70654376,2.43622880,-0.55059166,1.56372969,-1.49472969,-0.45991810,0.01065713,0.12003238,0.49166170,9.91910253,0.75702564,0.60315120,0.10587261,4
117.37866795,31.96344168,40.76895936,30.55630325,128.75522159,40.76795936,-162.71673610,2.49523509,-0.51016615,1.55344124,-1.48441130,-0.45641056,0.00996364,0.09667930,0.33328846,10.17816373,0.52162288,0.62378347,0.07938503,4
