east,north,raw_curvature,smoothed_curvature
15.50610304,44.76251738,-0.0647003717436711,-0.06471111355953597
15.60586212,44.75761511,-0.0638720989817068,-0.06386067396610261
15.7055969,44.752076,-0.06300135409249331,-0.06299821457534933
15.80530409,44.74590876,-0.06210818522124315,-0.06211813575405538
15.90498053,44.73912234,-0.06124926821318155,-0.061246982721623974
16.00462322,44.73172536,-0.06036518936405731,-0.06036125561436161
16.10422935,44.7237267,-0.05942319903779056,-0.05942952786958318
16.20379626,44.71513583,-0.05843644134475084,-0.058433012431759426
16.30332132,44.70596269,-0.05734422402439334,-0.05733015181636124
16.40280206,44.69621829,-0.05612585880107267,-0.05613128712380093
16.50223617,44.68591492,-0.0549248331595176,-0.05494259832283825
16.6016215,44.67506471,-0.053821304152626905,-0.05380915888375682
16.70095607,44.66367882,-0.052688168594558035,-0.05268217508433373
16.80023811,44.65176871,-0.05154001810295242,-0.05155553407588424
16.89946599,44.639346,-0.05046136858140126,-0.050457817686578116
16.99863812,44.62642163,-0.04935571624929073,-0.049342346998643954
17.09775319,44.6130068,-0.04816798443227669,-0.04817716914997998
17.19681019,44.59911352,-0.04699907104689367,-0.04700444467748593
17.29580819,44.58475362,-0.04584271896980423,-0.04583414350659088
17.39474649,44.56993879,-0.044629978720760924,-0.0446321061267585
17.49362465,44.55468127,-0.0433919478903384,-0.04340014724530192
17.59244226,44.53899357,-0.04213490433247258,-0.042118212535115294
17.69119887,44.52288842,-0.040769466759858014,-0.040764579930165065
17.78989429,44.50637963,-0.03940099152102396,-0.03942674731074841
17.88852847,44.48948104,-0.03819184797758389,-0.03818856081293674
17.98710137,44.47220489,-0.03700392127769902,-0.036981090971326014
18.08561313,44.45456319,-0.035737446823747014,-0.035753692175749634
18.18406414,44.43656872,-0.034559013592457014,-0.03457047048739593
18.28245478,44.41823338,-0.03344568145386061,-0.033421438186780894
18.38078543,44.39956842,-0.032240846503701764,-0.03224125758390846
18.47905671,44.38058599,-0.031070742953654227,-0.031099712356986567
18.57726928,44.36129789,-0.030056809079646748,-0.03004161695394895
18.67542368,44.34171436,-0.028982506785397252,-0.028955279316342626
18.77352068,44.32184622,-0.027808539441097756,-0.027832442436945184
18.87156138,44.30170525,-0.026813264222577404,-0.02683020714553717
18.96954673,44.28130144,-0.02599617002077848,-0.02597899703007989
19.06747759,44.26064298,-0.0251590782921125,-0.02515237023044882
19.16535495,44.23973824,-0.02430416205114102,-0.02431434378552802
19.26317987,44.21859576,-0.02351185503183504,-0.0235101849584492
19.36095323,44.19722348,-0.022743804066983668,-0.022737481173649966
19.45867602,44.17562907,-0.021981140178877295,-0.02198942279803691
19.55634926,44.15382014,-0.021278761478699327,-0.021283216326367455
19.65397385,44.13180371,-0.020594935520770873,-0.020577346833126436
19.75155074,44.1095866,-0.019835956636618052,-0.019834528504075657
19.84908107,44.08717636,-0.019113320513618578,-0.01913648132173496
19.94656597,44.06458017,-0.018555184385477947,-0.018549565035170267
20.04400631,44.04180358,-0.018019496057877078,-0.017998879108252874
20.141403,44.0188519,-0.017429762423419693,-0.017446302857304016
20.23875706,43.99573097,-0.016950021453658454,-0.01696176097724024
20.33606925,43.97244556,-0.016551339391495452,-0.01653140743327209
20.43334027,43.94899962,-0.016067821371378518,-0.016064434916816542
20.530571,43.92539793,-0.015566112040361242,-0.015585137027191642
20.62776235,43.90164545,-0.015152364682053464,-0.01514337841641346
20.72491504,43.87774628,-0.014710774400376927,-0.014700695189144217
20.82202994,43.85370477,-0.01423037606505332,-0.014239995102265174
20.919108,43.82952565,-0.013817795343519164,-0.013824752441769329
21.01615009,43.80521297,-0.013467435802405912,-0.013457233321347645
21.11315695,43.78077017,-0.013092534862092992,-0.01309123099735961
21.21012941,43.75620092,-0.012725358888639519,-0.01273447660168452
21.30706822,43.73150883,-0.01241338600332732,-0.01240929062855839
21.40397405,43.70669696,-0.012097721008579795,-0.012091864816892546
21.5008476,43.6817684,-0.011767248079124442,-0.01177668494159361
21.59768958,43.65672639,-0.01147917362603991,-0.011476796596525424
21.69450059,43.63157376,-0.011180607331597817,-0.01116603472458918
21.7912813,43.60631343,-0.010846390889072025,-0.0108555204720572
21.88803245,43.58094867,-0.010621379740170415,-0.010636650038848894
21.98475459,43.55548167,-0.0105439175251071,-0.01053256714511767
22.08144794,43.52991318,-0.010474194399513869,-0.010463645078759557
22.17811268,43.50424388,-0.010404821618899138,-0.010423211901924464
22.2747489,43.47847447,-0.010451485847571563,-0.010452213081088395
22.37135646,43.45260451,-0.010515320447877572,-0.010499533381799833
22.46793519,43.42663339,-0.010488974391133839,-0.01049640162156637
22.56448512,43.40056138,-0.010449279086230593,-0.010453885819542154
22.66100631,43.37438888,-0.010386414920345125,-0.010368933156797053
22.75749882,43.34811653,-0.010236817058686435,-0.010238409414538411
22.853963,43.32174579,-0.01014087457452429,-0.010166605316378525
22.95039903,43.29527761,-0.010220399056188665,-0.010209688270450521
23.04680669,43.26871123,-0.010297010103710057,-0.01027603253109718
23.14318576,43.24204592,-0.01031728648406389,-0.01033992009604647
23.23953618,43.21528149,-0.010472545311375758,-0.01048210394333595
23.33585749,43.18841646,-0.010690044893307752,-0.01066504425020836
23.4321491,43.16144874,-0.010785526164652993,-0.010790383972591796
23.52841073,43.13437742,-0.010866404229697452,-0.010879290989298716
23.62464207,43.10720175,-0.010983419766774303,-0.010969464534740073
23.72084272,43.07992063,-0.011036967925535216,-0.011036615616955018
23.81701242,43.05253358,-0.01109025489603113,-0.011105339954770248
23.91315092,43.02504012,-0.011210597135081893,-0.011199316149648184
24.00925777,42.99743913,-0.011289318747550901,-0.011282841828070246
24.10533267,42.96972988,-0.0113493553350281,-0.011364300886094698
24.20137537,42.94191182,-0.011489206559711009,-0.011490205482959568
24.29738541,42.91398363,-0.01163300732135342,-0.011622307306956289
24.39336236,42.88594394,-0.011693238415142497,-0.011694228249249882
24.48930603,42.85779218,-0.011707214137565194,-0.01171092736648288
24.58521627,42.82952825,-0.011700700720522225,-0.011693627158482413
24.68109301,42.80115224,-0.01165614339187456,-0.011659840179713677
24.77693627,42.77266461,-0.011638512269947558,-0.011648736674007424
24.872746,42.74406556,-0.011669648281610127,-0.011660081199858263
24.96852202,42.71535482,-0.011652107639699308,-0.01164461724749837
25.06426431,42.68653258,-0.011600062510823798,-0.011612012951347638
25.15997295,42.65759936,-0.01161507297060315,-0.011619350002679132
25.25564782,42.62855504,-0.011659277288545381,-0.011650166251758309
25.35128875,42.59939921,-0.011644915026605333,-0.01164198215505803
25.44689574,42.57013202,-0.011590521175920292,-0.011598881282721414
25.54246885,42.54075402,-0.011548847562345997,-0.011545809261281143
25.63800813,42.51126563,-0.011475111432391685,-0.011469652405157977
25.73351368,42.48166759,-0.011359976878323144,-0.01136783656951398
25.82898574,42.45196103,-0.011257796643466015,-0.011255588269052015
25.9244245,42.42214696,-0.011131227073919435,-0.011122843541290613
26.0198302,42.39222663,-0.01096868888394578,-0.010975223965301149
26.11520323,42.36220162,-0.010856410668476944,-0.010866341989239022
26.2105438,42.33207304,-0.010804378406632112,-0.010795757844729545
26.30585202,42.3018414,-0.010706712668639491,-0.01069996335923027
26.40112809,42.27150766,-0.010558107246923833,-0.010572051245565222
26.49637235,42.24107327,-0.010431997877017386,-0.010428198043603013
26.59158509,42.21053946,-0.010239140310302808,-0.010221513968432747
26.68676679,42.1799081,-0.009934621687997037,-0.009946201522701453
26.78191825,42.14918213,-0.009679169806467667,-0.009691997416144158
26.87704013,42.11836402,-0.009498414390530705,-0.009484259001625228
26.97213289,42.08745552,-0.009268329718776369,-0.009265616291292914
27.06719714,42.05645885,-0.009030036273692041,-0.00904473694125043
27.16223351,42.02537631,-0.008856311191738676,-0.008848769372099885
27.25724248,41.99420957,-0.008648423821195954,-0.008636792700202326
27.35222462,41.96296063,-0.008395631406129367,-0.008412227365831651
27.44718063,41.93163192,-0.00822288760219667,-0.008226761789372929
27.54211102,41.90022509,-0.00806152653519557,-0.008040378840653188
27.63701627,41.86874168,-0.007797683480534016,-0.0078016712416332104
27.73189713,41.83718422,-0.007564216816614345,-0.007586337770362866
27.82675429,41.80555494,-0.007447461042348242,-0.007433362935874697
27.92158808,41.77385496,-0.00727567286291459,-0.0072626079717943125
28.01639901,41.74208592,-0.007041586892350248,-0.007063978493929494
28.11118776,41.71025006,-0.0068903614744285965,-0.00689030387076105
28.20595479,41.67834882,-0.006705919601165099,-0.006677514749741999
28.30070068,41.64638395,-0.006372856307363218,-0.006384893481614796
28.39542642,41.61435863,-0.006107156561095872,-0.0061340676092613376
28.49013282,41.58227539,-0.005984371630834194,-0.005965236805836824
28.58482031,41.55013538,-0.0057660905564521775,-0.005752323521673892
28.67948958,41.51794067,-0.005437142002793098,-0.00545172035610031
28.77414164,41.48569439,-0.005142970040446864,-0.005146281569655735
28.86877742,41.45339933,-0.004858937951419214,-0.0048510473265160085
28.9633978,41.42105819,-0.004521774510279025,-0.0045229929931970446
29.05800384,41.38867417,-0.004160265782132531,-0.004163333253048568
29.15259668,41.3562507,-0.003788982198042378,-0.0037842074040515287
29.24717747,41.32379131,-0.0033867070283840855,-0.0033820231038594784
29.34174747,41.29129982,-0.0029879294734263873,-0.003002615016597387
29.43630792,41.25878002,-0.002681784519558411,-0.0026827060150179964
29.5308598,41.22623481,-0.0023860758161742684,-0.002371955412111975
29.62540406,41.19366699,-0.002007856232306222,-0.0020105476352457264
29.71994189,41.16108015,-0.001618916684379943,-0.001629742117892297
29.81447449,41.12847799,-0.0012596483878602033,-0.0012507175042626975
29.90900302,41.09586391,-0.0008441458339009669,-0.000835279390432741
30.00352877,41.06324186,-0.0003906971556270895,-0.00040693246684028283
30.09805315,41.03061615,-2.103232662605624e-05,-2.1188678683114585e-05
30.19257732,40.99799029,0.00033253064366857324,0.00034791356436992437
30.28710241,40.96536763,0.0007394978531555867,0.0007331382990108922
30.38162968,40.93275204,0.0010899079915513402,0.0010779001251910183
30.47616025,40.90014684,0.0013479945469269557,0.001358046042554694
30.57069496,40.86755447,0.001618082781557303,0.0016204415840041235
30.66523467,40.83497749,0.0018872305087269624,0.0018783438039844287
30.75978024,40.80241845,0.002114976179840931,0.0021187149417861767
30.85433242,40.7698795,0.0023645364683004206,0.002372096113878314
30.94889202,40.737363,0.00265550915814543,0.0026489784275506145
31.04345996,40.70487171,0.0029192961683405156,0.0029157744150214424
31.13803708,40.67240813,0.0031634912747897314,0.003173627510367941
31.23262417,40.63997457,0.003436775375452962,0.0034358515606913464
31.3272221,40.60757362,0.0036695732865442902,0.0036560235761690903
31.4218316,40.57520749,0.0038030876631632935,0.003805255517038848
31.51645311,40.54287744,0.003936601114786854,0.003946330409628245
31.61108707,40.51058473,0.0041441046223436966,0.004139713937095368
31.70573413,40.47833133,0.004386080726946291,0.004385511022801392
31.80039504,40.44611954,0.004674236630937582,0.004687197225089764
31.89507069,40.4139521,0.005026926085017642,0.005017054174542422
31.98976218,40.38183236,0.0053112959081110505,0.005300891854221563
32.08447037,40.34976303,0.0055096652080199125,0.005522861743288483
32.17919589,40.31774599,0.005725733721256985,0.0057267688662855105
32.27393939,40.2857833,0.005909241606201662,0.005894543951621704
32.36870145,40.2538767,0.005997852329233833,0.006004225252480412
32.46348232,40.22202704,0.006100701993499523,0.006113063650917686
32.55828231,40.1902353,0.006252575930934624,0.006239807509506747
32.65310187,40.15850293,0.006344040136929754,0.006338454213104017
32.74794128,40.1268308,0.0064146255235340574,0.006433197274595054
32.84280073,40.09521959,0.006569032114096891,0.006564586709820687
32.93768069,40.06367077,0.006695289502922599,0.006679590193617307
33.03258152,40.03218555,0.006733290334204517,0.006743350104499345
33.12750334,40.00076429,0.006806085860697664,0.006813621702100097
33.22244635,39.96940769,0.006919363348384005,0.0069061348708361805
33.31741089,39.93811683,0.0069908919135504,0.006997774895320639
33.41239715,39.9068924,0.007092772910541611,0.00710177993321028
33.50740544,39.87573537,0.0072168062397162365,0.007199500501901206
33.60243611,39.84464693,0.007249709870298347,0.007251778436183112
33.69748927,39.81362739,0.0072801020460206665,0.007298830938331407
33.79256498,39.78267705,0.0073724677419602785,0.007359810405286106
33.88766352,39.75179679,0.007372788189568913,0.007362236665793964
33.98278487,39.72098662,0.007274713548163597,0.007288492487498459
34.07792872,39.69024561,0.007194995087769054,0.007194989999121045
34.1730948,39.65957301,0.007089629786169916,0.007077811461812279
34.26828278,39.62896782,0.006914673988710868,0.006920527482099875
34.36349211,39.59842838,0.006764064491575634,0.006775564892250793
34.45872232,39.56795326,0.006663447334742807,0.006652841670621771
34.55397308,39.53754151,0.006504297216980747,0.00649749370356029
34.64924389,39.50719162,0.006301821585136514,0.006316602076178598
34.74453411,39.47690167,0.00615060220929579,0.006149208569946125
34.83984325,39.44667023,0.00597278179738656,0.005959295956678027
34.93517076,39.41649561,0.005706762183082861,0.00571276088874173
35.03051579,39.38637529,0.005448280008324923,0.005455896267666478
35.12587755,39.35630681,0.005223087015699471,0.00521590004158988
35.22125531,39.32628804,0.004968078588808378,0.004966239349427573
35.3166483,39.29631655,0.004703998142532042,0.0047135948884313725
35.41205567,39.26638984,0.004473046884526895,0.004466693532247264
35.50747672,39.23650571,0.004205463986957138,0.004200631740763962
35.60291061,39.20666162,0.003905611065249294,0.0039143408370062105
35.69835641,39.17685472,0.0036342259404169054,0.003632113828646475
35.79381328,39.14708243,0.0033501990963094607,0.003342144466337645
35.88928034,39.11734205,0.003037062320764781,0.0030458992313615505
35.98475663,39.0876306,0.0027723180846251786,0.0027776368855221183
36.08024134,39.05794556,0.0025303715684373037,0.0025216618339762506
36.17573372,39.02828463,0.002223575275616828,0.0022153992883555346
36.27123283,38.99864489,0.001865895278291692,0.0018761013025058075
36.36673756,38.96902294,0.0015666841666382451,0.0015721218195622012
36.462247,38.93941593,0.0013162242483348108,0.0013073449443065902
36.55776037,38.90982148,0.0010413585469468806,0.0010424483545723622
36.65327684,38.88023697,0.0007725219663691765,0.0007771099310087355
36.74879559,38.85065984,0.000527434988199127,0.0005243094516189416
36.84431586,38.82108776,0.0002702918399059668,0.00026993889512555555
36.93983687,38.79151828,1.7513423944219682e-06,2.1919962441727505e-06
37.03535781,38.76194884,-0.0002734099943259854,-0.0002755898726382565
37.13087784,38.73237682,-0.0005555566218261589,-0.0005559428902909356
37.22639611,38.70279953,-0.0008196210780338379,-0.0008167760616868777
37.3219118,38.67321446,-0.0010360294354543633,-0.0010358367797286007
37.41742428,38.64361954,-0.0012083996239742737,-0.0012081884055301156
37.51293302,38.61401313,-0.0013425972236139963,-0.0013433195510142528
37.60843765,38.58439394,-0.0014469520295757965,-0.0014443012075173404
37.70393784,38.55476098,-0.001521366684058939,-0.0015227301215175178
37.7994334,38.52511353,-0.0015966700866113345,-0.001601283474282976
37.89492411,38.49545087,-0.0016877843664308007,-0.0016859126100885545
37.9904097,38.46577213,-0.0017558087965459952,-0.0017517177066290802
38.08588997,38.43607666,-0.0017836798073117704,-0.0017839507455984604
38.18136485,38.40636419,-0.0018020632114469756,-0.001802630740377688
38.2768343,38.37663454,-0.0018384638749923974,-0.0018443759070287844
38.37229822,38.34688736,-0.0019137654931304978,-0.001913622229971377
38.46775639,38.31712193,-0.0019798780539525447,-0.0019689187059944045
38.56320861,38.28733762,-0.00199038294907287,-0.0019968570432524887
38.65865488,38.25753432,-0.002026720629617432,-0.0020332925989640007
38.75409507,38.22771169,-0.0020948004479499553,-0.0020883668395802685
38.84952901,38.19786907,-0.0021238587807241786,-0.002121250515621215
38.94495659,38.16800619,-0.0021181907689068417,-0.002123990036643211
39.04037784,38.1381231,-0.002112521312999249,-0.0021088803589484543
39.13579279,38.10821985,-0.0020739171899117146,-0.0020701273657301386
39.23120155,38.07829681,-0.002011922973813808,-0.0020172366006439768
39.32660431,38.04835457,-0.001980297854326806,-0.0019831159227182422
39.42200117,38.01839343,-0.001970808708053338,-0.001966282489157504
39.51739216,37.98841348,-0.0019423449470292642,-0.0019428870247395842
39.61277737,37.95841499,-0.0019066018704084894,-0.0019082237651264935
39.70815691,37.9283983,-0.0018689505373911733,-0.0018680690558332865
39.80353089,37.89836377,-0.0018158399021340817,-0.0018156326192076185
39.89889949,37.8683119,-0.0017440028703026478,-0.0017448811402757131
39.99426291,37.83824338,-0.0016525906483710274,-0.0016527023587829483
40.08962143,37.80815908,-0.0015305079597942688,-0.0015301980583567274
40.18497543,37.77806016,-0.0013653562398883308,-0.0013628436650401435
40.28032539,37.7479482,-0.0011483524407404787,-0.0011476984319693478
40.37567196,37.71782527,-0.0009000268876668237,-0.0009010336489366485
40.47101588,37.68769374,-0.000648540008313331,-0.0006500762262525675
40.5663579,37.65755601,-0.00041030668217800266,-0.0004117305562703962
40.66169871,37.62741436,-0.00018381924613441062,-0.00018138865877926692
40.75703899,37.59727095,4.904182735513392e-05,4.758371388964695e-05
40.85237941,37.56712801,0.0002780392133516447,0.0002759692710683089
40.94772067,37.53698772,0.0005099469106801499,0.0005119735816055077
41.04306344,37.5068523,0.0007756882448045936,0.0007807007310021651
41.1384085,37.47672429,0.0010825420470597414,0.0010816858669110761
41.23375676,37.44660662,0.001379308143142018,0.0013757111404314553
41.32910908,37.41650213,0.001624775127148935,0.001623062995045217
41.4244662,37.38641316,0.0018196966248012283,0.001816309997101124
41.51982867,37.35634158,0.0019848011363630016,0.0019898612848225712
41.615197,37.32628896,0.0021803278185995624,0.0021860976203246117
41.71057176,37.29625717,0.0024074807629145593,0.0024017324457225172
41.80595362,37.26624838,0.002600149707252716,0.0025959201783624895
41.90134315,37.23626443,0.0027592880901325637,0.002770784849313354
41.99674082,37.20630684,0.002935193853791924,0.002926412699135612
42.09214715,37.17637729,0.0030440360833593736,0.0030363497385875963
42.18756246,37.14647682,0.003104430668287111,0.003120795606494262
42.28298695,37.116606,0.003224667520364715,0.0032200497172562644
42.37842097,37.08676598,0.003322112272298318,0.003308590299770934
42.47386481,37.05695769,0.0033680049263926227,0.0033865078627936256
42.5693186,37.02718157,0.003491341831105123,0.003485476265936929
42.66478273,36.99743879,0.003605251743548258,0.003603533065887972
42.76025753,36.96773044,0.003691295014463371,0.0036988390158066704
42.85574326,36.93805734,0.003751083233961785,0.0037332023971191316
42.9512401,36.90842006,0.0036982146431496377,0.0037054739598378007
43.04674791,36.87881809,0.0036548972462973283,0.0036611140093695486
43.14226655,36.84925102,0.0036586470196466638,0.003660776260276233
43.23779605,36.81971888,0.0036744510369301877,0.0036806222167202873
43.33333646,36.79022182,0.00364245523120211,0.0035975896652688574
43.4288877,36.76075953,0.003430808437965456,0.0034964991411760016
43.52444914,36.73132999,0.0034310910952778414,0.003451354532828104
43.62002079,36.7019332,0.0032684921037404915,0.0031748108121359706
43.71560216,36.67256761,0.002331793592534877,0.002312053461403378
43.81119046,36.64322428,0.001102726092895195,0.001248702944531327
43.90678206,36.61389147,0.0002933216659231225,-2.2679887868653006e-05
44.00237463,36.58456143,-0.0010874508963678773,-0.0008576343523070536
44.09796429,36.55522091,-0.00034393800772696264,0.00015051365158036991
44.19355321,36.52587702,0.0025383209040537656,0.0016848190474954665
44.28914955,36.4965574,0.0018051837192633246,0.002229517995916424
44.3847512,36.46725503,0.0016600299780375456,0.001574908177698079
44.48035771,36.43796853,0.001355672659559426,0.0013848619373039049
44.57596819,36.40869499,0.0011380124136390615,0.0011308387789115354
44.671582,36.37943233,0.0009124083164009525,0.0009092650830753472
44.76719849,36.35017839,0.0006679118491240625,0.0006698253825773667
44.86281692,36.32093084,0.00043024554855274397,0.00043239726634042546
44.95843662,36.2916874,0.0002028073944761296,0.0001988472614113934
45.05405691,36.2624459,-3.6108007506268245e-05,-3.497858211671955e-05
45.14967711,36.23320405,-0.0002620044993730161,-0.00025870221184329733
45.24529656,36.20395969,-0.0004635625526474151,-0.0004689326909485137
45.34091468,36.17471089,-0.0006679893266994838,-0.0006637601354704242
45.43653089,36.14545569,-0.0008398403673864208,-0.0008382075931168246
45.53214471,36.11619244,-0.0009930117849044494,-0.0009972225596259683
45.62775571,36.08691967,-0.0011604487225950755,-0.001162232046340277
45.72336343,36.05763577,-0.0013259706187154123,-0.0013218737622745346
45.81896741,36.02833915,-0.0014525914678285476,-0.0014505184359074796
45.91456731,35.99902859,-0.0015511219229744674,-0.001554442856281302
46.0101629,35.96970313,-0.0016565580096056065,-0.0016587262798202966
46.10575391,35.94036175,-0.001765151531261318,-0.0017611495502078724
46.20134006,35.9110034,-0.0018478578056428936,-0.0018494206735507022
46.29692117,35.88162727,-0.0019223219294084795,-0.001923576197426838
46.39249708,35.85223263,-0.001987955540291775,-0.001986543603197024
46.48806767,35.82281883,-0.002029537149145614,-0.0020311256253458146
46.58363289,35.79338545,-0.002048317866261578,-0.002046414073060849
46.67919275,35.76393229,-0.002027016579595562,-0.002024426549100522
46.77474742,35.73445952,-0.00197056309777862,-0.0019745717702143125
46.87029716,35.70496765,-0.0019141042518839278,-0.001914960430639692
46.96584223,35.67545719,-0.0018460190279015662,-0.0018417217028968403
47.06138296,35.64592875,-0.0017446976596710237,-0.001746115317234437
47.15691977,35.61638326,-0.0016386658394202433,-0.0016424789155616484
47.25245311,35.58682169,-0.0015399099211373319,-0.001536669740498193
47.34798341,35.55724494,-0.0014159303704939896,-0.001414267688925128
47.44351121,35.52765414,-0.001272029760618527,-0.0012756087488144177
47.53903711,35.49805061,-0.0011329086162759619,-0.0011327192358176657
47.63456171,35.46843562,-0.0009815125999459119,-0.0009785323018558162
47.73008567,35.43881055,-0.0008029968127881091,-0.0008056805652564259
47.82560976,35.40917703,-0.0006172865003467299,-0.0006198875250735734
47.9211348,35.37953675,-0.00041299646270224837,-0.0004064835371496563
48.01666169,35.34989157,-0.0001483962114552928,-0.00014726845730884188
48.11219153,35.32024392,0.0001422606103466043,0.00013521287960976326
48.20772556,35.29059646,0.00041156322794731704,0.00041285372184394044
48.30326501,35.26095163,0.0006943243918538641,0.0006999433787409411
48.39881118,35.23131199,0.0010103010904459878,0.0003433759133541249
48.49436556,35.20168039,0.001313695465087527,0.0033604579776485566
48.58992967,35.17205954,0.009339503389880707,0.007146061669062334
48.68549139,35.14253726,0.00894382475904905,0.009841676132825635
48.78107602,35.11310154,0.009572912876363726,0.009484141170148733
48.87668513,35.08375847,0.010198088351535696,0.01019894040325724
48.97232028,35.0545141,0.010826341700117424,0.010826181422408881
49.06798303,35.02537451,0.011454722834243293,0.011454505176892199
49.16367497,34.99634577,0.012082151572647288,0.012082228317123984
49.25939765,34.96743395,0.012710087069826072,0.012710332778624605
49.35515263,34.93864512,0.013339093128048114,0.013338757167369555
49.4509415,34.90998535,0.013966866946932234,0.013966824778780768
49.5467658,34.88146071,0.014595025267347014,0.014595709464153507
49.64262711,34.85307726,0.015225676791928032,0.015224647280966197
49.73852699,34.82484109,0.015852947927235014,0.015853732649167576
49.83446701,34.79675825,0.016482976041048997,0.01648273278149161
49.93044873,34.76883482,0.017112743411937678,0.017112705168163562
50.02647373,34.74107687,0.017742070346638165,0.017742060811254293
50.12254357,34.71349047,0.01837122332925215,0.018371175759881453
50.2186598,34.68608169,0.019000580090026368,0.01900083921489449
50.31482401,34.65885659,0.019631073335198864,0.01963081483692332
50.41103776,34.63182125,0.020260612647546118,0.02026065022614188
50.50730261,34.60498174,0.02089012342305919,0.02089034337171118
50.60362012,34.57834413,0.021520092640778407,0.021519601590321714
50.69999187,34.55191449,0.022148441212137385,0.02214905194027564
50.79641942,34.52569888,0.022778818970564337,0.022778398510761733
50.89290434,34.49970338,0.023407750587874324,0.02340798407017051
50.98944819,34.47393406,0.024036666100245935,0.0240363330699478
51.08605254,34.44839699,0.024664271583735426,0.024664726385057817
51.18271896,34.42309823,0.02529315846787709,0.02529280714575568
51.27944901,34.39804386,0.025920612166777175,0.025920906054816048
51.37624425,34.37323995,0.02654801685262489,0.026547535118075304
51.47310626,34.34869257,0.027173328003822432,0.027173933369994876
51.5700366,34.32440778,0.027800121335183656,0.027799789381082497
51.66703684,34.30039166,0.028424909956177063,0.028424741882344867
51.76410854,34.27665028,0.029048079774117837,0.02904858307215106
51.86125327,34.2531897,0.029671977557696575,0.029671268376544924
51.95847259,34.230016,0.03029307826521609,0.030294175961793852
52.05576807,34.20713524,0.030916130635081616,0.030914793815207675
52.15314129,34.18455351,0.031533076945624273,0.031533914415365044
52.25059379,34.16227686,0.032151455707037646,0.03215144130784885
52.34812715,34.14031136,0.032769034949206056,0.032768748726913266
52.44574294,34.11866309,0.03338375069254953,0.033383974700946596
52.54344272,34.09733812,0.03399687821757045,0.0339966427699714
52.64122806,34.07634252,0.034607079373471884,0.03460704102188741
52.73910053,34.05568235,0.035215762898112256,0.0352166101759657
52.83706168,34.03536368,0.03582478496450195,0.035823119376764745
52.93511309,34.0153926,0.03642611683736088,0.03642813031638394
53.03325632,33.99577515,0.03703116163834273,0.03702940560301983
53.13149295,33.97651743,0.03762783190049856,0.037628781267379716
53.22982452,33.95762549,0.038224527235646386,0.041602294760023674
53.32825262,33.9391054,0.03881857130865718,0.02868419820147363
53.42677881,33.92096324,0.0,0.0045042252995288745
