longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37781592,31.96165701,41.15660146,-167.33956468,48.22381568,41.15460146,-72.14000106,1.98779481,-1.41697129,4.43381167,1.32343275,-4.23169677,0.07301961,0.68209577,0.39517147,10.11825539,-1.05801953,4.85388093,-0.69133289,4
117.37781492,31.96165729,41.15817807,-167.30888399,48.12864377,41.15617807,-72.12410274,1.95130751,-1.29331990,4.44642457,1.32793735,-4.24363396,0.06333471,0.60033720,0.33345839,9.90023255,-1.54226448,5.18834779,-0.61880876,4
117.37781391,31.96165757,41.15975468,-167.27817652,48.03348055,41.15775468,-72.10774785,1.91482031,-1.16966883,4.45903743,1.33244194,-4.25557114,0.05364983,0.51857884,0.27174546,9.68221025,-2.02650822,5.52281381,-0.54628481,4
117.37781290,31.96165785,41.16174853,-167.24744153,47.93832628,41.15974853,-72.09094389,1.87779456,-1.05792687,4.46634828,1.33520227,-4.26241569,0.04487578,0.42578407,0.24009541,9.52401424,-2.22970163,5.48036122,-0.48167193,4
117.37781190,31.96165812,41.16453894,-167.21667828,47.84318120,41.16253894,-72.07369613,1.83974059,-0.96891969,4.46353735,1.33463271,-4.25953816,0.03784049,0.31191990,0.26583687,9.48002929,-1.89635575,4.71835097,-0.43216146,4
117.37781089,31.96165839,41.16746044,-167.18588605,47.74804555,41.16546044,-72.05601210,1.80151730,-0.88365328,4.45906086,1.33351521,-4.25506086,0.03109129,0.19458841,0.30102227,9.45483777,-1.47472073,3.83793443,-0.38513598,4
117.37780988,31.96165866,41.17038358,-167.15506411,47.65291958,41.16838358,-72.03790673,1.76329168,-0.79843264,4.45456373,1.33239093,-4.25056373,0.02434560,0.07721329,0.33632474,9.42987869,-1.05199041,2.95604703,-0.33814096,4
117.37780887,31.96165892,41.17344662,-167.12421179,47.55780352,41.17144662,-72.01940680,1.72978482,-0.72610541,4.44827254,1.33086027,-4.24433995,0.01863284,-0.03113294,0.36504978,9.44070063,-0.71422348,2.11309241,-0.31890115,4
117.37780786,31.96165919,41.17695503,-167.09332846,47.46269757,41.17495503,-72.00055113,1.71129969,-0.69482293,4.43627052,1.32803599,-4.23261990,0.01620836,-0.11073561,0.37283640,9.56542365,-0.64692586,1.39408797,-0.38801456,4
117.37780685,31.96165946,41.18081790,-167.06241357,47.36760193,41.17881790,-71.98138616,1.70477052,-0.69620843,4.41972315,1.32418210,-4.21652525,0.01640106,-0.16746107,0.36395790,9.78080219,-0.79489795,0.77373555,-0.52744953,4
117.37780585,31.96165974,41.18468551,-167.03146665,47.27251676,41.18268551,-71.96196029,1.69840033,-0.69802848,4.40311516,1.32031449,-4.20037228,0.01662856,-0.22388274,0.35485762,9.99738859,-0.94573490,0.15468978,-0.66782117,4
117.37780484,31.96166002,41.18855132,-167.00048731,47.17744218,41.18655132,-71.94231807,1.69192033,-0.70003107,4.38652738,1.31645742,-4.18423738,0.01686919,-0.27953136,0.34554244,10.21230034,-1.09604281,-0.46248047,-0.80808970,4
117.37780384,31.96166031,41.19227428,-166.96947523,47.08237832,41.19027428,-71.92249681,1.67690336,-0.71622879,4.37152211,1.31342258,-4.16951830,0.01813050,-0.27502276,0.31951846,10.29683680,-1.20511173,-0.93340293,-0.94025169,4
117.37780283,31.96166060,41.19575523,-166.93843013,46.98732526,41.19375523,-71.90252783,1.64742204,-0.75647769,4.35919819,1.31178089,-4.15719819,0.02112120,-0.16858786,0.26518437,10.16047377,-1.24430753,-1.15653055,-1.05867783,4
117.37780183,31.96166089,41.19923293,-166.90735181,46.89228309,41.19723293,-71.88244001,1.61774567,-0.79705084,4.34691032,1.31015797,-4.14491032,0.02413520,-0.06077921,0.21046859,10.02113398,-1.28256222,-1.37632111,-1.17691958,4
