longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37722886,31.96319136,41.76900000,2.79884663,-7.37734286,41.76900000,11.06612979,-0.23900000,-0.12800000,0.19100000,0.18700000,0.04100000,-0.00100000,0.06100000,1.48100000,9.71600000,-0.14500000,0.24000000,-1.20100000,4
117.37722869,31.96319226,41.76575508,2.89717843,-7.35811129,41.76575508,11.16035799,-0.21694165,-0.11440305,0.29477125,0.28752905,0.06435029,-0.00100055,0.03581049,1.31742053,9.65708686,-0.08265926,0.15063876,-1.55671952,4
117.37722869,31.96319314,41.76190285,2.99542469,-7.33856068,41.76190285,11.34747714,-0.19350942,-0.11055054,0.39232623,0.38229447,0.08698558,-0.00121307,0.05273261,1.10945362,9.64308465,0.00618075,0.12146623,-1.75717359,4
117.37722872,31.96319402,41.75736941,3.09358669,-7.31869577,41.75736941,11.53187480,-0.16851875,-0.11747255,0.48273687,0.47042400,0.10877925,-0.00166174,0.11646597,0.85255638,9.67955018,0.12335513,0.15933420,-1.78443907,4
117.37722866,31.96319492,41.75252883,3.19166566,-7.29852130,41.75252883,11.71354394,-0.14036264,-0.10912928,0.55513760,0.54065941,0.12663325,-0.00199030,0.14396798,0.67461267,9.73877319,0.09086618,0.15884786,-1.88574432,4
117.37722864,31.96319582,41.74791594,3.28966287,-7.27804200,41.74791594,11.89247784,-0.11369783,-0.07289422,0.59851569,0.58192532,0.13834298,-0.00212966,0.09844441,0.67428926,9.80836791,-0.23879499,0.06438658,-2.11391130,4
117.37722891,31.96319670,41.74662409,3.38757957,-7.25726262,41.74662409,12.06867020,-0.11896096,-0.07275126,0.69513542,0.67570025,0.16254982,-0.00269312,0.11955734,0.60210739,9.72881484,-0.30207108,-0.01169730,-2.11612491,4
117.37722906,31.96319759,41.74564673,3.48541702,-7.23618790,41.74564673,12.24211505,-0.10799551,-0.05682741,0.75718280,0.73586040,0.17890567,-0.00336776,0.15182693,0.52639286,9.80789819,-0.10174421,0.10741091,-2.12152685,4
117.37722916,31.96319851,41.74491530,3.58317646,-7.21482256,41.74491530,12.41280677,-0.08417231,-0.02842978,0.79459408,0.77192663,0.18984040,-0.00408499,0.16355043,0.47105106,9.99090939,0.16755258,0.29866778,-2.09555401,4
117.37722946,31.96319937,41.74438023,3.68085916,-7.19317136,41.74438023,12.58074007,-0.07859732,-0.01875327,0.87772846,0.85207008,0.21180784,-0.00460823,0.07406437,0.48945118,9.94172221,-0.22757097,0.04202339,-1.91176202,4
117.37722974,31.96320024,41.74362378,3.77846637,-7.17123902,41.74362378,12.74590998,-0.07697594,-0.01493782,0.94168701,0.91361407,0.22887284,-0.00497905,0.01700816,0.53212094,9.81782472,-0.45529538,-0.20146208,-1.61026850,4
117.37722988,31.96320114,41.74234108,3.87599934,-7.14903028,41.74234108,12.90831185,-0.08200860,-0.02339500,0.95436362,0.92545956,0.23288470,-0.00498413,0.05369985,0.62515798,9.55779143,-0.18245657,-0.34823783,-1.05623947,4
117.37723014,31.96320201,41.74201706,3.97345933,-7.12654990,41.74201706,13.06794133,-0.07229522,-0.04000571,1.01204584,0.98111636,0.24769459,-0.00461240,0.11186898,0.72503114,9.68353167,0.14489664,-0.36593820,-0.87029839,4
117.37723049,31.96320287,41.74195611,4.07084759,-7.10380259,41.74195611,13.22479435,-0.05627574,-0.05851891,1.08258727,1.04929893,0.26560089,-0.00416885,0.17189731,0.82178440,9.91900568,0.47227246,-0.34532564,-0.81032877,4
117.37723071,31.96320376,41.74106911,4.16816538,-7.08079310,41.74106911,13.37886712,-0.01005366,-0.06874867,1.11571356,1.08127741,0.27450435,-0.00446742,0.17011384,0.83493455,9.92022174,0.63021990,-0.32621769,-0.89082447,4
117.37723092,31.96320464,41.73975673,4.26541395,-7.05752617,41.73975673,13.53015613,0.03970805,-0.07420679,1.14177327,1.10642476,0.28178836,-0.00497001,0.15412032,0.83097038,9.85526688,0.62902089,-0.25843367,-0.98922344,4
117.37723122,31.96320551,41.73794634,4.36259457,-7.03400654,41.73794634,13.67865812,0.04604708,-0.07191031,1.20958418,1.17201614,0.29954426,-0.00499934,0.19175265,0.91003811,9.93939547,0.14094511,0.07285718,-0.90345411,4
117.37723155,31.96320638,41.73615044,4.45970847,-7.01023894,41.73615044,13.82437007,0.04911749,-0.06673061,1.27679311,1.23699826,0.31715381,-0.00506836,0.22797898,0.97737007,10.00868059,-0.33759612,0.40379547,-0.80700303,4
117.37723175,31.96320727,41.73492357,4.55675692,-6.98622812,41.73492357,13.96728921,0.04334206,-0.02882254,1.30208386,1.26102620,0.32431016,-0.00606005,0.20128891,0.82080758,9.75899214,-0.29376968,0.51541385,-0.71464849,4
117.37723196,31.96320815,41.73333853,4.65374117,-6.96197880,41.73333853,14.10741299,0.04147997,0.00996743,1.32853207,1.28622542,0.33168570,-0.00712945,0.16516957,0.68834141,9.55431131,-0.12187957,0.55719484,-0.60847795,4
117.37723229,31.96320901,41.72993865,4.75066247,-6.93749573,41.72993865,14.24473907,0.06087189,0.03438516,1.38298063,1.33895042,0.34575224,-0.00801463,0.12429740,0.78051803,9.71445421,0.29812177,0.42745521,-0.44205469,4
117.37723260,31.96320988,41.72646244,4.84752209,-6.91278366,41.72646244,14.37926533,0.08178500,0.05632755,1.43513461,1.38947528,0.35922585,-0.00882964,0.08035049,0.86797624,9.88457573,0.65693378,0.26911155,-0.28349926,4
117.37723281,31.96321077,41.72321766,4.94432127,-6.88784730,41.72321766,14.51098985,0.10678448,0.05988064,1.44603472,1.40004827,0.36235647,-0.00899323,0.00574146,0.77310747,9.94978602,0.20952022,-0.09970404,-0.24529052,4
117.37723301,31.96321166,41.72012458,5.04106127,-6.86269141,41.72012458,14.63991088,0.13048911,0.05749165,1.45147895,1.40530472,0.36409980,-0.00899988,-0.06240774,0.64565162,9.97437721,-0.34713484,-0.46874463,-0.24510646,4
117.37723332,31.96321252,41.71796199,5.13774335,-6.83732072,41.71796199,14.76602686,0.13210615,0.04016890,1.50022535,1.45217817,0.37650991,-0.00900000,0.00389645,0.62726378,9.84945095,-0.08401112,-0.34900231,-0.33387876,4
117.37723367,31.96321338,41.71592747,5.23436875,-6.81173998,41.71592747,14.88933640,0.13232841,0.02238048,1.55164899,1.50162402,0.38959811,-0.00900000,0.08369914,0.62143125,9.72236455,0.23414770,-0.18970012,-0.42484570,4
117.37723396,31.96321425,41.71418083,5.33093874,-6.78595390,41.71418083,15.00983827,0.14212738,0.01560787,1.58348105,1.53223177,0.39804412,-0.00900000,0.15506803,0.62323621,9.73122880,0.22380568,-0.15672740,-0.44451437,4
117.37723417,31.96321513,41.71269720,5.42745457,-6.75996725,41.71269720,15.12753139,0.15929187,0.01899260,1.59912117,1.54728879,0.40265968,-0.00901776,0.21463908,0.62649535,9.86023166,-0.09158204,-0.22799213,-0.39696594,4
117.37723444,31.96321602,41.71120232,5.52391749,-6.73378475,41.71120232,15.24241483,0.16125770,0.02134614,1.63505391,1.58203448,0.41215544,-0.00920550,0.24017958,0.57913347,9.92756145,-0.38525065,-0.16057729,-0.34173236,4
117.37723479,31.96321688,41.70968445,5.62032876,-6.70741114,41.70968445,15.35448778,0.14625894,0.02215718,1.69389436,1.63899964,0.42715767,-0.00957896,0.22888224,0.47620519,9.92239376,-0.64273489,0.06313064,-0.28079687,4
117.37723511,31.96321774,41.70818241,5.71668963,-6.68085116,41.70818241,15.46374957,0.13017269,0.02527264,1.74893079,1.69226993,0.44120608,-0.01000491,0.20877687,0.37517265,9.90622427,-0.84492983,0.26855988,-0.22522144,4
117.37723537,31.96321861,41.70680876,5.81300136,-6.65410955,41.70680876,15.57019964,0.10989744,0.04696965,1.76809911,1.71070884,0.44632305,-0.01079726,0.12875713,0.30337603,9.82213919,-0.62088498,0.28950943,-0.21329901,4
117.37723560,31.96321950,41.70548540,5.90926520,-6.62719105,41.70548540,15.67383754,0.09075810,0.07194153,1.77990042,1.72199115,0.44962154,-0.01165272,0.04018169,0.24741946,9.72813412,-0.30433421,0.25462380,-0.21328727,4
117.37723590,31.96322035,41.70429181,6.00548241,-6.60010039,41.70429181,15.77466294,0.08984207,0.08347483,1.80925224,1.75029572,0.45742021,-0.01223196,0.01117157,0.25697078,9.69983119,-0.15511597,0.16409412,-0.21588186,4
117.37723624,31.96322122,41.70319533,6.10165424,-6.57284232,41.70319533,15.87267558,0.10265848,0.08480286,1.85198606,1.79157976,0.46864887,-0.01260153,0.02728119,0.31566402,9.72130537,-0.13394497,0.03262768,-0.22021898,4
