longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37892138,31.96312257,41.56900000,-4.89201830,152.70300580,41.56700000,-70.32156723,-0.13000000,-0.26700000,0.15300000,0.05200000,-0.14400000,-0.00000000,0.06300000,0.70600000,9.77600000,-0.34800000,0.15100000,0.33700000,4
117.37892034,31.96312269,41.57058594,-4.85837054,152.60891967,41.56858594,-70.29578341,-0.12597936,-0.19573367,0.22197210,0.07578298,-0.20900723,-0.00079092,0.05193562,0.62688034,9.80358265,-0.10146825,0.31713410,0.30707777,4
117.37891929,31.96312287,41.57222854,-4.82463752,152.51486220,41.57022854,-70.24513023,-0.10531750,-0.15173714,0.28860496,0.09860881,-0.27152891,-0.00100236,0.05165072,0.59719954,9.78175848,-0.10420734,0.14169986,0.33845237,4
117.37891828,31.96312311,41.57371254,-4.79082226,152.42083238,41.57171254,-70.19630498,-0.07767864,-0.10962776,0.35890600,0.12218316,-0.33741196,-0.00135641,0.08362891,0.55676200,9.78258102,-0.09879789,0.18237599,0.40680662,4
117.37891727,31.96312336,41.57501663,-4.75692777,152.32682916,41.57301663,-70.14930757,-0.04933436,-0.05995337,0.43259750,0.14651586,-0.40651428,-0.00203327,0.13796824,0.49775853,9.81610371,-0.00251458,0.51050156,0.48455220,4
117.37891625,31.96312362,41.57557094,-4.72295706,152.23285153,41.57357094,-70.10413788,-0.02672406,0.00932879,0.48680400,0.16402410,-0.45789640,-0.00315700,0.10291435,0.65853695,9.75252335,0.24852596,0.45881303,0.43534295,4
117.37891524,31.96312390,41.57550913,-4.68891315,152.13889846,41.57350913,-70.06079578,-0.00116798,0.07208376,0.54436224,0.18286746,-0.51238404,-0.00400176,0.06309790,0.78443177,9.73438480,0.32401999,0.34927584,0.37855114,4
117.37891423,31.96312420,41.57360350,-4.65479906,152.04496892,41.57160350,-70.01928115,0.03293876,0.10452181,0.60850740,0.20446942,-0.57291264,-0.00409912,0.02623607,0.79456518,9.83722707,-0.08278638,0.07563593,0.34560366,4
117.37891323,31.96312447,41.57172503,-4.62061780,151.95106188,41.56972503,-69.97959385,0.06573468,0.09277158,0.65825402,0.22089487,-0.61984417,-0.00456809,0.06039172,0.75913771,9.87589426,-0.30343324,-0.15748546,0.50458044,4
117.37891222,31.96312473,41.56984913,-4.58637239,151.85717632,41.56784913,-69.94173375,0.09418866,0.08049132,0.70611728,0.23668055,-0.66504159,-0.00500004,0.08746902,0.71228574,9.89720946,-0.46750030,-0.34870067,0.65092771,4
117.37891120,31.96312499,41.56810254,-4.55206584,151.76331120,41.56610254,-69.90570069,0.07274946,0.06304731,0.73333118,0.24543028,-0.69124529,-0.00502285,0.03244879,0.53967341,9.72327557,-0.00361225,-0.06262065,0.65177253,4
117.37891021,31.96312529,41.56948151,-4.51770116,151.66946550,41.56748151,-69.87149454,0.07401580,0.07709064,0.79978869,0.26684389,-0.75415380,-0.00572351,-0.00656402,0.59528450,9.76954005,-0.50153846,-0.12497431,0.70884210,4
117.37890920,31.96312557,41.57098946,-4.48328138,151.57563820,41.56898946,-69.83911516,0.07086664,0.08043532,0.84087734,0.27942722,-0.79330751,-0.00600939,0.01334610,0.48542861,9.77165782,-0.12321057,-0.01152126,0.83980720,4
117.37890819,31.96312585,41.57090474,-4.44880951,151.48182827,41.56890474,-69.80856240,0.08023101,0.09205652,0.88274355,0.29230737,-0.83310107,-0.00627380,0.04470749,0.34176839,9.81386351,0.26595300,0.22898147,0.92846065,4
117.37890719,31.96312615,41.56822832,-4.41428855,151.38803467,41.56622832,-69.77983612,0.11188198,0.12746339,0.95003800,0.31406751,-0.89655242,-0.00693634,0.03377604,0.31207369,9.95937524,-0.21600832,0.45630057,0.87684842,4
117.37890619,31.96312641,41.56485913,-4.37972153,151.29425639,41.56285913,-69.75293618,0.08393611,0.14161013,0.97192024,0.32045191,-0.91725318,-0.00764114,-0.04154962,0.22711966,9.85507703,-0.55914172,0.00088815,0.78232640,4
117.37890518,31.96312670,41.56300022,-4.34511147,151.20049239,41.56100022,-69.72786244,0.06059139,0.13744289,1.00159060,0.32944955,-0.94565939,-0.00831023,-0.06571060,0.20324043,9.63133716,-0.52363866,-0.37583140,0.75702129,4
117.37890420,31.96312705,41.56308656,-4.31046137,151.10674165,41.56108656,-69.70461478,0.05624260,0.11554401,1.04752775,0.34391207,-0.98978508,-0.00884687,-0.01673993,0.25577917,9.36187519,-0.07527770,-0.52500539,0.80996528,4
117.37890321,31.96312737,41.56474879,-4.27577426,151.01300314,41.56274879,-69.68319307,0.09720754,0.07995142,1.07102508,0.35047985,-1.01237255,-0.00784878,0.07701300,0.23305300,9.90250597,0.44598782,-0.49826690,0.69590653,4
117.37890223,31.96312768,41.56576403,-4.24105314,150.91927583,41.56376403,-69.66359719,0.12097302,0.06704107,1.10648041,0.36102154,-1.04606488,-0.00747204,0.16611921,0.17313769,10.25914831,0.24806440,-0.10297047,0.64159669,4
117.37890125,31.96312802,41.56518090,-4.20630103,150.82555870,41.56318090,-69.64582702,0.09951048,0.09946226,1.16809547,0.38039363,-1.10427202,-0.00868375,0.22683944,0.08049623,10.03785268,-1.09582418,0.83061993,0.74616737,4
117.37890025,31.96312833,41.56457522,-4.17152096,150.73185072,41.56257522,-69.62988246,0.04994223,0.17791042,1.20943354,0.39295932,-1.14358261,-0.01070188,0.18408176,0.08273538,9.69635153,-0.95294627,1.33363456,0.92603057,4
117.37889925,31.96312863,41.56404147,-4.13671592,150.63815086,41.56204147,-69.61576341,-0.00942352,0.27906816,1.23899243,0.40153957,-1.17195091,-0.01308303,0.07385573,0.13848467,9.34066436,-0.04807725,1.51182051,1.12801169,4
117.37889827,31.96312895,41.56457667,-4.10188894,150.54445809,41.56257667,-69.60346977,0.01122003,0.33329791,1.26549792,0.40870114,-1.19790267,-0.01419052,-0.13990932,0.18405337,9.68661434,-0.26703043,0.68489054,1.05889217,4
117.37889728,31.96312927,41.56463495,-4.06704304,150.45077139,41.56263495,-69.59300147,0.01914999,0.37227315,1.28354413,0.41327127,-1.21554401,-0.01500018,-0.26668919,0.20038110,10.00648072,-0.51059085,0.12673367,0.96044894,4
117.37889628,31.96312957,41.56340226,-4.03218122,150.35708973,41.56140226,-69.58435842,-0.00797305,0.37111922,1.28035400,0.41135430,-1.21230619,-0.01507171,-0.15585450,0.13686954,10.22418153,-0.80564412,0.29500309,0.78918739,4
117.37889529,31.96312991,41.56223528,-3.99730651,150.26341209,41.56023528,-69.57754056,-0.04239075,0.38851312,1.30186528,0.41726831,-1.23310012,-0.01614764,-0.02638374,0.06765929,9.99788943,-0.88264020,0.41103152,0.71506777,4
117.37889432,31.96313028,41.56128462,-3.96242191,150.16973743,41.55928462,-69.57254784,-0.07847658,0.41813026,1.33774074,0.42775553,-1.26784517,-0.01780731,0.10333570,-0.00043148,9.53432400,-0.78251904,0.50717522,0.70662659,4
117.37889335,31.96313062,41.56257971,-3.92753045,150.07606472,41.56057971,-69.56938022,-0.07837179,0.45903706,1.36386676,0.43539352,-1.29280295,-0.01906914,0.08854011,-0.00843376,9.51875289,-0.13181511,0.75382714,0.77634047,4
117.37889238,31.96313097,41.56399995,-3.89263514,149.98239295,41.56199995,-69.56803764,-0.06654103,0.50547287,1.38879113,0.44255909,-1.31656843,-0.02033411,0.02369592,0.01248384,9.65640495,0.44597677,0.93271246,0.83463878,4
117.37889139,31.96313133,41.56397388,-3.85773899,149.88872108,41.56197388,-69.56852009,-0.03625367,0.56413406,1.41610395,0.44988197,-1.34284629,-0.02191260,-0.13215881,0.10173912,10.05241072,0.21549916,0.66314783,0.77663843,4
117.37889041,31.96313166,41.56357977,-3.82284502,149.79504809,41.56157977,-69.57082755,-0.02277609,0.59280417,1.43058848,0.45331927,-1.35700867,-0.02278964,-0.26634117,0.11022895,10.16235339,-0.10439373,0.11236340,0.75027626,4
117.37888943,31.96313198,41.56247413,-3.78795624,149.70137295,41.56047413,-69.57496001,-0.04416656,0.55595572,1.41947340,0.44900074,-1.34697322,-0.02210679,-0.34260740,-0.03597093,9.70597035,-0.56687611,-0.98012590,0.78170465,4
117.37888845,31.96313232,41.56200000,-3.75307567,149.60769463,41.56000000,-69.58091748,-0.06494609,0.48079732,1.42083734,0.44843959,-1.34847753,-0.02020107,-0.26530402,-0.02642812,9.58186591,-0.51551017,-1.56658659,0.71873062,4
117.37888748,31.96313267,41.56200000,-3.71820632,149.51401210,41.56000000,-69.58869996,-0.08106557,0.37834687,1.43212237,0.45090590,-1.35919596,-0.01744815,-0.07238341,0.08481492,9.70009370,-0.08050822,-1.71146800,0.58829213,4
117.37888649,31.96313302,41.56200000,-3.68335122,149.42032435,41.56000000,-69.59830748,-0.05193528,0.29256534,1.44957101,0.45566674,-1.37604702,-0.01548127,0.12192278,0.03180786,9.74301118,0.32310509,-1.18922524,0.49664743,4
117.37888551,31.96313335,41.56200000,-3.64851337,149.32663033,41.56000000,-69.60974006,-0.01643546,0.22682726,1.47253783,0.46226132,-1.39816095,-0.01409427,0.27276897,-0.04902125,9.80899010,0.54831910,-0.50808924,0.45407964,4
117.37888453,31.96313368,41.56200000,-3.61369578,149.23292903,41.56000000,-69.62299776,-0.01383207,0.24320737,1.51509314,0.47500414,-1.43860038,-0.01465890,0.18994723,-0.03779402,10.08714880,-0.11354139,0.02744348,0.61350728,4
117.37888355,31.96313400,41.56200003,-3.57890148,149.13921941,41.56000003,-69.63808061,-0.01966764,0.26176527,1.54861202,0.48472235,-1.47061205,-0.01554175,0.09120803,-0.02819146,10.09879725,-0.60082923,0.36900841,0.75126701,4
117.37888256,31.96313432,41.56202294,-3.54413349,149.04550045,41.56002294,-69.65498867,-0.04429514,0.28427234,1.55931651,0.48681283,-1.48133945,-0.01709816,-0.04403907,-0.02062791,9.49067270,-0.60988938,0.21661381,0.82879642,4
117.37888156,31.96313463,41.56229294,-3.50939480,148.95177112,41.56029294,-69.67372201,-0.04610857,0.29113793,1.56529290,0.48741405,-1.48758584,-0.01741402,-0.14772575,0.00841432,9.31815995,-0.12196477,-0.08311719,0.83515933,4
117.37888057,31.96313494,41.56281227,-3.47468845,148.85803040,41.56081227,-69.69428070,-0.02107968,0.27732312,1.56577653,0.48630397,-1.48858879,-0.01626823,-0.19751418,0.05789666,9.65922376,0.80182504,-0.51995518,0.76363755,4
117.37887957,31.96313523,41.56299992,-3.44001744,148.76427725,41.56099992,-69.71666481,0.01050987,0.23684863,1.56558363,0.48516401,-1.48858355,-0.01474533,-0.07506118,0.06653599,10.13577887,0.41985057,-0.64637395,0.72854353,4
