longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37862355,31.96338510,41.06570966,24.28156825,124.55725385,41.06470966,-159.35927356,1.95977437,-0.01690322,1.86303230,-1.75593552,-0.62229034,-0.02600000,-0.21696793,0.63422597,10.03597053,-0.52519300,0.23290560,0.85854952,4
117.37862316,31.96338426,41.06892237,24.18803668,124.52202175,41.06792237,-159.35216677,1.93462693,-0.01799663,1.85714531,-1.75111886,-0.61907935,-0.02599931,-0.18959612,0.60963696,9.62723032,-0.60582262,-0.11430972,0.69207607,4
117.37862277,31.96338342,41.07328442,24.09451256,124.48676596,41.07228442,-159.33836106,1.92971514,-0.05440830,1.85378956,-1.74832491,-0.61739426,-0.02492914,-0.05350844,0.64110649,9.60850421,-0.36809364,-0.13039256,0.54719532,4
117.37862237,31.96338258,41.07749763,24.00099544,124.45148783,41.07649763,-159.32537085,1.92474789,-0.08234968,1.85284832,-1.74776381,-0.61650499,-0.02408517,0.07573456,0.65060071,9.65063895,-0.15392898,-0.06053632,0.44387064,4
117.37862196,31.96338175,41.08073912,23.90748485,124.41618870,41.07973912,-159.31319610,1.91666901,-0.05913997,1.86471808,-1.75909444,-0.61974105,-0.02462595,0.15239075,0.53262358,9.96944339,-0.11258002,0.43130271,0.56399959,4
117.37862156,31.96338092,41.08378050,23.81398033,124.38086992,41.08278050,-159.30183677,1.91588646,-0.01175832,1.87911044,-1.77279697,-0.62356645,-0.02625661,0.18307887,0.46277363,10.07347122,-0.05058759,0.87603198,0.68882427,4
117.37862117,31.96338008,41.08636703,23.72048141,124.34553284,41.08536703,-159.29129280,1.93185831,0.09094211,1.89923047,-1.79188625,-0.62872387,-0.03038371,0.10828545,0.50387927,9.68429069,0.05880858,1.21028537,0.82352007,4
117.37862079,31.96337924,41.08931915,23.62698762,124.31017879,41.08831915,-159.28156416,1.94537274,0.19022428,1.91328286,-1.80547421,-0.63180012,-0.03412674,0.00306655,0.55299853,9.53103557,0.01070421,1.29288725,0.91137045,4
117.37862041,31.96337840,41.09289948,23.53349852,124.27480913,41.09189948,-159.27265080,1.95453480,0.28324158,1.91687733,-1.80957841,-0.63129389,-0.03719438,-0.15370909,0.61518500,9.78405994,-0.30758001,0.94386086,0.91865194,4
117.37862002,31.96337756,41.09628533,23.44001362,124.23942519,41.09528533,-159.26455270,1.94962778,0.34036724,1.91554139,-1.80897144,-0.62949178,-0.03899274,-0.26632912,0.63028889,9.91765573,-0.57230389,0.53001648,0.89408812,4
117.37861963,31.96337672,41.09939477,23.34653247,124.20402833,41.09839477,-159.25726980,1.92482889,0.34657402,1.90729306,-1.80175607,-0.62587587,-0.03899425,-0.31596576,0.57918724,9.88043281,-0.75947545,0.02690384,0.82462787,4
117.37861925,31.96337587,41.10275661,23.25305460,124.16861988,41.10175661,-159.25080208,1.89567884,0.31570789,1.90050003,-1.79574951,-0.62249670,-0.03799185,-0.30860904,0.59875394,9.82253155,-0.84444121,-0.41548638,0.71078765,4
117.37861886,31.96337503,41.10639041,23.15957955,124.13320120,41.10539041,-159.24514950,1.86206362,0.24515243,1.89534948,-1.79111569,-0.61940083,-0.03591399,-0.24014599,0.69383693,9.74404191,-0.81815320,-0.79088330,0.55018177,4
117.37861847,31.96337420,41.11000817,23.06610686,124.09777362,41.10900817,-159.24031204,1.84592938,0.15711906,1.89762291,-1.79333350,-0.61944828,-0.03298804,-0.14130014,0.69671478,9.79290711,-0.51342527,-0.95606884,0.48905345,4
117.37861807,31.96337336,41.11360226,22.97263605,124.06233849,41.11260226,-159.23628966,1.84365220,0.05561242,1.90585808,-1.80105639,-0.62201561,-0.02940252,-0.01893207,0.62653595,9.94297192,0.00683106,-0.95060314,0.50753814,4
117.37861766,31.96337254,41.11593202,22.87916668,124.02689716,41.11493202,-159.23308234,1.82325035,-0.00037368,1.91807357,-1.81276124,-0.62550233,-0.02769510,0.03340742,0.68189408,9.99881372,-0.34147622,-0.58451032,0.51025069,4
117.37861726,31.96337171,41.11746622,22.78569826,123.99145097,41.11646622,-159.23069005,1.79128856,-0.02731765,1.93279006,-1.82696980,-0.62956202,-0.02718521,0.04093219,0.81581888,9.99291000,-1.23111857,0.00498344,0.50321536,4
117.37861687,31.96337087,41.11960002,22.69223035,123.95600127,41.11860002,-159.22911277,1.75570171,-0.03564975,1.94758620,-1.84126669,-0.63355598,-0.02732202,0.00516839,0.81077295,9.78964625,-1.01597475,0.08347204,0.55615293,4
117.37861650,31.96337003,41.12207248,22.59876247,123.92054939,41.12107248,-159.22835048,1.71861390,-0.03380510,1.96235678,-1.85554865,-0.63748820,-0.02780813,-0.05431047,0.72982728,9.48090559,-0.18851577,-0.12054712,0.64199873,4
117.37861614,31.96336918,41.12484681,22.50529416,123.88509669,41.12384681,-159.22840316,1.73099716,-0.03825934,1.97073712,-1.86404763,-0.63898824,-0.02768950,-0.09567271,0.81251428,9.58366823,0.30420666,-0.10489137,0.68215928,4
117.37861578,31.96336833,41.12780719,22.41182496,123.84964452,41.12680719,-159.22927079,1.77346772,-0.04673092,1.97521525,-1.86901297,-0.63900595,-0.02719632,-0.12568517,0.99347849,9.93558194,0.58408805,0.04358213,0.69404135,4
117.37861543,31.96336747,41.13103664,22.31835440,123.81419420,41.13003664,-159.23095336,1.79728166,-0.06663981,1.98049363,-1.87449188,-0.63958489,-0.02641686,-0.14023287,0.96377365,9.98610286,0.34854684,-0.08087723,0.68872232,4
