longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37845667,31.96330764,41.57800000,15.73209413,108.79570309,41.57700000,101.53353513,-1.60500000,1.13000000,0.26300000,-0.00300000,0.26300000,0.00500000,0.11900000,0.61700000,9.81700000,0.01200000,0.04200000,-4.06300000,4
117.37845772,31.96330754,41.57878981,15.71204147,108.89397063,41.57778981,101.65025165,-1.62474538,1.12921019,0.37278429,-0.00931851,0.37278429,0.00736944,0.07161110,0.26079342,9.82884723,-0.13174633,0.09333798,-4.83306966,4
117.37845875,31.96330742,41.57854950,15.69159519,108.99212378,41.57754950,101.88235754,-1.64114893,1.11958943,0.45816101,-0.01680880,0.45771277,0.00933787,0.06630811,0.16254312,9.82748359,-0.22023624,-0.06078601,-5.13035981,4
117.37845979,31.96330730,41.57806342,15.67076016,109.09016387,41.57706342,102.11172477,-1.65198190,1.10652301,0.53399674,-0.02482772,0.53300509,0.01114016,0.07822672,0.17057318,9.82252404,-0.26250125,-0.26679590,-5.20041174,4
117.37846084,31.96330715,41.57857604,15.64954125,109.18809219,41.57757604,102.33834174,-1.62562294,1.09072065,0.60172398,-0.03379159,0.60072401,0.01272791,0.11013565,0.30748928,9.82660839,-0.07851475,-0.29751492,-4.75938954,4
117.37846188,31.96330701,41.57877812,15.62794335,109.28591005,41.57777812,102.56219742,-1.60126200,1.07315784,0.66422459,-0.04255147,0.66301166,0.01439904,0.14162964,0.40174314,9.87208927,-0.02103200,-0.29269652,-4.30822482,4
117.37846290,31.96330686,41.57801843,15.60597132,109.38361876,41.57701843,102.78328130,-1.59613313,1.05323538,0.71288831,-0.05066559,0.71090678,0.01616449,0.17212125,0.33536455,10.00720712,-0.34947584,-0.14593146,-3.88772325,4
117.37846396,31.96330670,41.57767637,15.58363003,109.48121961,41.57667637,103.00158342,-1.63025499,1.04650339,0.77376198,-0.05927655,0.77160021,0.01714173,0.19430827,0.26272385,9.92945958,-0.40531115,0.01879282,-3.63747711,4
117.37846498,31.96330654,41.57604347,15.56092437,109.57871392,41.57504347,103.21709435,-1.67242622,1.03742656,0.81622466,-0.06768280,0.81324640,0.01806610,0.14846544,0.19317470,9.84181875,-0.46667265,-0.13448067,-3.54388439,4
117.37846603,31.96330636,41.57600023,15.53785920,109.67610299,41.57500023,103.42980516,-1.68827318,1.02938292,0.86849220,-0.07657476,0.86549231,0.01895747,0.08218708,0.20437362,9.74846487,-0.06758285,-0.09701291,-3.58489223,4
117.37846707,31.96330617,41.57434013,15.51443940,109.77338813,41.57334013,103.63970740,-1.63504383,1.01904636,0.89835134,-0.08363329,0.89452140,0.01982932,0.14378115,0.35188892,9.88183383,0.11936100,-0.05519286,-3.42098244,4
117.37846809,31.96330597,41.57264764,15.49066984,109.87057064,41.57164764,103.84679312,-1.61745490,1.01296658,0.94875784,-0.09312990,0.94408165,0.02135630,0.15193195,0.33777468,9.91342681,-0.00662565,-0.08051522,-3.05656890,4
117.37846912,31.96330577,41.57100164,15.46655540,109.96765182,41.57000164,104.05105482,-1.61965322,1.00901874,0.99280924,-0.10146966,0.98731006,0.02249151,0.14498378,0.33217329,9.79683797,-0.21808250,0.05694149,-2.80236411,4
117.37847016,31.96330557,41.56939800,15.44210095,110.06463299,41.56839800,104.25248546,-1.61174443,1.01079744,1.03297146,-0.10933412,1.02698306,0.02330098,0.13886542,0.28623565,9.73529329,-0.14458103,0.23965755,-2.65981252,4
117.37847119,31.96330536,41.56782951,15.41731136,110.16151544,41.56682951,104.45107843,-1.57670225,1.01911810,1.07395754,-0.11763599,1.06785698,0.02408524,0.12499673,0.17615270,9.84730218,0.24886707,0.30017679,-2.57222452,4
117.37847222,31.96330513,41.56628861,15.39219151,110.25830049,41.56528861,104.64682757,-1.52395684,1.02156688,1.09595872,-0.12384546,1.08910301,0.02485568,0.04187186,0.28807207,9.87851350,-0.10874546,0.11478104,-2.61620128,4
