longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37954732,31.96138015,41.79442605,-198.03650243,211.88379490,41.78742605,-159.85517190,-0.77132321,-0.51264152,4.13306269,-3.90231831,-1.36297748,0.01308521,0.32127326,-0.78304801,10.11198441,-0.25688065,0.78689146,-1.32002742,4
117.37954695,31.96137931,41.79233964,-198.13036344,211.84931954,41.78533964,-159.80871939,-0.77191477,-0.49599539,4.13427967,-3.90262077,-1.36545501,0.01182465,0.29802806,-0.81139445,10.12999488,-0.26777549,0.89992745,-1.28781832,4
117.37954658,31.96137846,41.78989106,-198.22419746,211.81476901,41.78289106,-159.76365277,-0.77704403,-0.47548396,4.13482092,-3.90217742,-1.36769738,0.01012353,0.26112378,-0.83543672,10.07214430,-0.13518204,0.88059755,-1.24802236,4
117.37954621,31.96137762,41.78741800,-198.31800529,211.78014560,41.78041800,-159.71999377,-0.78248041,-0.45471117,4.13531641,-3.90168359,-1.36992380,0.00839260,0.22329534,-0.85918723,10.00915890,0.00712343,0.85230696,-1.20771333,4
117.37954584,31.96137678,41.78494454,-198.41178773,211.74545166,41.77794454,-159.67776551,-0.78792200,-0.43393416,4.13581109,-3.90118891,-1.37214991,0.00666118,0.18545151,-0.88293238,9.94608585,0.14959431,0.82386225,-1.16739606,4
117.37954547,31.96137593,41.78322583,-198.50554563,211.71068957,41.77622583,-159.63699166,-0.79087038,-0.41433358,4.12882619,-3.89384964,-1.37194788,0.00520823,0.15540754,-0.88610726,9.89151545,0.05504960,0.79568573,-1.13413433,4
117.37954511,31.96137509,41.78190089,-198.59927982,211.67586174,41.77490089,-159.59768930,-0.79251795,-0.39534695,4.11793907,-3.88293946,-1.37047902,0.00390060,0.12943324,-0.87855007,9.84138159,-0.16315126,0.76764937,-1.10455397,4
117.37954474,31.96137424,41.78060292,-198.69299117,211.64097060,41.77360292,-159.55986255,-0.79407650,-0.37640267,4.10678514,-3.87178514,-1.36892350,0.00260292,0.10373788,-0.87025870,9.79155224,-0.38980908,0.73962314,-1.07522605,4
117.37954436,31.96137340,41.77930545,-198.78668054,211.60601856,41.77230545,-159.52350152,-0.79563347,-0.35745953,4.09562684,-3.86062684,-1.36736653,0.00130545,0.07804785,-0.86195486,9.74172917,-0.61660785,0.71159765,-1.04590310,4
117.37954398,31.96137256,41.77801931,-198.88034878,211.57100804,41.77101931,-159.48858691,-0.79857327,-0.35763350,4.08396756,-3.84896756,-1.36542418,0.00121624,0.05178429,-0.87806144,9.72725224,-0.48992251,0.45759443,-1.07129731,4
117.37954360,31.96137172,41.77673623,-198.97399674,211.53594137,41.76973623,-159.45509621,-0.80188614,-0.36296556,4.07217327,-3.83717327,-1.36337788,0.00145307,0.02536636,-0.90075411,9.72231247,-0.26786324,0.14262235,-1.11145472,4
117.37954321,31.96137089,41.77545338,-199.06762526,211.50082089,41.76845338,-159.42300634,-0.80522120,-0.36860512,4.06037112,-3.82537112,-1.36132542,0.00170932,-0.00106033,-0.92383912,9.71794150,-0.04012066,-0.17597988,-1.15249178,4
117.37954282,31.96137005,41.77417055,-199.16123518,211.46564886,41.76717055,-159.39228980,-0.80855658,-0.37424958,4.04856906,-3.81356906,-1.35927288,0.00196590,-0.02748669,-0.94693011,9.71357987,0.18771043,-0.49463554,-1.19354242,4
117.37954244,31.96136921,41.77135082,-199.25482730,211.43042752,41.76435082,-159.36290845,-0.81187928,-0.39235535,4.02967879,-3.79492027,-1.35514768,0.00320598,-0.00912020,-0.89602171,9.77097963,-0.09453215,-0.60019187,-1.24368791,4
117.37954205,31.96136837,41.76831639,-199.34840243,211.39515900,41.76131639,-159.33480982,-0.81520017,-0.41220206,4.00979841,-3.77531511,-1.35073293,0.00458349,0.01550508,-0.83477393,9.83700859,-0.44804477,-0.67596868,-1.29510333,4
117.37954166,31.96136753,41.76527252,-199.44196134,211.35984535,41.75827252,-159.30792932,-0.81852089,-0.43212531,3.98987469,-3.75566809,-1.34630549,0.00596703,0.04040664,-0.77307020,9.90341772,-0.80470182,-0.75042652,-1.34657373,4
117.37954126,31.96136669,41.76233659,-199.53550474,211.32448852,41.75533659,-159.28219652,-0.82855914,-0.45658896,3.97321450,-3.73911962,-1.34305481,0.00766364,0.06915726,-0.71759300,9.93006805,-1.00162666,-0.82388606,-1.39157697,4
117.37954086,31.96136585,41.75963248,-199.62903334,211.28909030,41.75263248,-159.25753983,-0.85301292,-0.49079428,3.96355842,-3.72922118,-1.34232969,0.01003191,0.10616020,-0.67548949,9.87138868,-0.85569100,-0.89524468,-1.42270177,4
117.37954045,31.96136502,41.75694536,-199.72254778,211.25365239,41.74994536,-159.23388626,-0.87851910,-0.52571035,3.95441422,-3.71980875,-1.34178907,0.01244918,0.14376499,-0.63436398,9.80647767,-0.68471385,-0.96644800,-1.45281199,4
117.37954005,31.96136419,41.75425862,-199.81604869,211.21817637,41.74725862,-159.21115612,-0.90404312,-0.56063797,3.94527930,-3.71040517,-1.34125173,0.01486724,0.18137934,-0.59325686,9.74145856,-0.51329985,-1.03764661,-1.48290347,4
