longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37769706,31.96350663,41.620,37.754,36.984,41.620,105.148,-0.691,-0.470,0.939,0.231,-0.910,-0.004,0.115,-0.100,9.979,0.323,0.024,-0.263,4
117.37769604,31.96350694,41.620,37.788,36.888,41.620,105.181,-0.701,-0.428,0.942,0.233,-0.913,-0.003,0.160,0.081,9.860,-0.765,0.879,-0.264,4
117.37769484,31.96350727,41.620,37.824,36.775,41.620,105.185,-0.764,-0.370,0.958,0.237,-0.928,-0.002,-0.044,-0.174,9.786,-0.024,0.137,0.175,4
117.37769380,31.96350757,41.620,37.858,36.677,41.620,105.176,-0.762,-0.403,0.992,0.245,-0.961,-0.003,-0.171,-0.087,9.646,-0.013,-0.425,-0.199,4
117.37769255,31.96350790,41.621,37.895,36.558,41.621,105.250,-0.764,-0.470,1.024,0.254,-0.992,-0.004,0.019,-0.206,9.979,0.144,-0.387,-1.049,4
117.37769151,31.96350819,41.620,37.926,36.460,41.620,105.350,-0.755,-0.513,1.024,0.256,-0.992,-0.005,0.172,-0.137,9.728,-0.055,-0.286,-0.887,4
117.37769028,31.96350851,41.620,37.963,36.344,41.620,105.418,-0.760,-0.520,1.017,0.255,-0.985,-0.005,0.139,0.017,9.833,0.047,0.275,-0.426,4
117.37768818,31.96350911,41.619,38.029,36.145,41.619,105.516,-0.735,-0.499,1.045,0.264,-1.011,-0.005,-0.045,0.001,9.932,-0.417,-0.097,-0.737,4
117.37768701,31.96350945,41.622,38.067,36.035,41.622,105.599,-0.752,-0.529,1.072,0.272,-1.037,-0.005,0.037,-0.052,9.817,0.032,-0.262,-0.862,4
117.37768576,31.96350980,41.624,38.105,35.916,41.624,105.685,-0.708,-0.567,1.076,0.275,-1.040,-0.006,0.172,0.031,9.950,0.196,-0.238,-0.737,4
117.37768473,31.96351007,41.624,38.135,35.819,41.624,105.748,-0.687,-0.582,1.075,0.276,-1.039,-0.006,0.163,-0.047,9.923,-0.192,0.139,-0.725,4
117.37768360,31.96351035,41.624,38.167,35.712,41.624,105.819,-0.698,-0.544,1.076,0.277,-1.040,-0.006,0.164,-0.315,9.663,-0.093,0.714,-0.827,4
117.37768247,31.96351065,41.624,38.200,35.605,41.624,105.901,-0.666,-0.499,1.082,0.280,-1.045,-0.005,0.122,-0.444,9.810,0.219,0.225,-0.851,4
117.37768120,31.96351096,41.623,38.234,35.485,41.623,105.998,-0.650,-0.496,1.107,0.288,-1.069,-0.005,0.010,-0.409,10.049,-0.094,-0.048,-0.962,4
117.37768012,31.96351123,41.622,38.264,35.383,41.622,106.095,-0.639,-0.511,1.129,0.296,-1.090,-0.006,0.005,-0.408,9.576,0.318,-0.213,-1.087,4
117.37767878,31.96351153,41.622,38.297,35.256,41.622,106.217,-0.587,-0.533,1.146,0.303,-1.105,-0.006,0.112,-0.418,9.919,0.493,-0.051,-1.100,4
117.37767739,31.96351181,41.618,38.328,35.125,41.618,106.335,-0.536,-0.528,1.157,0.308,-1.115,-0.006,0.050,-0.321,9.851,0.193,0.175,-1.063,4
117.37767610,31.96351205,41.616,38.355,35.003,41.616,106.436,-0.525,-0.524,1.180,0.316,-1.137,-0.006,0.056,-0.275,9.719,0.031,0.051,-1.088,4
117.37767489,31.96351234,41.615,38.387,34.888,41.615,106.538,-0.503,-0.527,1.210,0.327,-1.165,-0.006,-0.034,-0.060,9.823,0.292,0.063,-1.250,4
117.37767339,31.96351267,41.615,38.424,34.747,41.615,106.687,-0.468,-0.484,1.234,0.336,-1.187,-0.005,0.069,-0.144,9.995,0.016,0.751,-1.240,4
117.37767211,31.96351300,41.614,38.460,34.626,41.614,106.778,-0.511,-0.459,1.257,0.344,-1.209,-0.005,0.022,-0.122,9.716,-0.818,-0.257,-0.861,4
117.37767053,31.96351337,41.613,38.501,34.476,41.613,106.882,-0.524,-0.507,1.301,0.359,-1.251,-0.006,0.015,-0.147,9.546,0.480,-0.013,-1.225,4
117.37766917,31.96351372,41.613,38.540,34.347,41.613,107.012,-0.468,-0.508,1.331,0.370,-1.279,-0.006,0.029,0.031,10.028,0.128,0.164,-1.551,4
117.37766753,31.96351412,41.610,38.584,34.193,41.610,107.171,-0.496,-0.529,1.350,0.379,-1.296,-0.007,0.068,0.169,9.935,-0.395,-0.359,-1.174,4
117.37766617,31.96351450,41.609,38.626,34.065,41.609,107.265,-0.533,-0.562,1.370,0.387,-1.314,-0.008,0.048,-0.003,9.583,-0.394,-0.147,-1.112,4
117.37766453,31.96351494,41.610,38.675,33.909,41.610,107.407,-0.545,-0.567,1.391,0.396,-1.333,-0.008,0.065,-0.037,9.889,0.003,0.027,-1.475,4
117.37766316,31.96351536,41.610,38.722,33.780,41.610,107.537,-0.554,-0.571,1.409,0.404,-1.350,-0.008,0.058,0.213,10.037,-0.447,-0.109,-1.462,4
117.37766150,31.96351584,41.609,38.775,33.623,41.609,107.684,-0.580,-0.577,1.426,0.413,-1.365,-0.009,0.071,0.175,9.594,-0.458,0.204,-1.263,4
117.37766014,31.96351626,41.610,38.821,33.494,41.610,107.794,-0.600,-0.565,1.435,0.418,-1.373,-0.008,0.099,0.125,9.678,-0.195,0.015,-1.250,4
117.37765849,31.96351674,41.612,38.875,33.338,41.612,107.938,-0.620,-0.561,1.446,0.424,-1.382,-0.008,0.060,0.171,10.069,-0.296,0.140,-1.288,4
117.37765714,31.96351715,41.611,38.921,33.210,41.611,108.052,-0.654,-0.556,1.459,0.431,-1.394,-0.008,0.041,0.091,9.728,-0.645,0.030,-1.237,4
117.37765549,31.96351765,41.611,38.975,33.055,41.611,108.200,-0.688,-0.560,1.472,0.438,-1.405,-0.008,0.063,-0.032,9.793,-0.134,-0.085,-1.412,4
117.37765415,31.96351806,41.611,39.021,32.928,41.611,108.327,-0.654,-0.570,1.478,0.444,-1.410,-0.008,0.084,0.200,9.911,0.391,-0.025,-1.375,4
117.37765267,31.96351852,41.611,39.072,32.788,41.611,108.455,-0.658,-0.579,1.484,0.448,-1.415,-0.009,0.140,0.189,9.929,-0.545,-0.058,-1.187,4
117.37765122,31.96351898,41.613,39.123,32.651,41.613,108.579,-0.702,-0.554,1.478,0.450,-1.408,-0.008,0.186,0.062,9.996,-0.434,0.579,-1.276,4
117.37764962,31.96351948,41.615,39.179,32.500,41.615,108.713,-0.767,-0.503,1.480,0.454,-1.409,-0.007,0.035,0.202,9.540,-0.770,-0.057,-1.149,4
117.37764805,31.96351998,41.617,39.234,32.351,41.617,108.833,-0.787,-0.510,1.494,0.461,-1.421,-0.007,-0.098,0.030,9.792,0.168,-0.112,-1.062,4
117.37764662,31.96352043,41.617,39.284,32.216,41.617,108.954,-0.755,-0.513,1.494,0.464,-1.420,-0.007,0.122,0.169,10.009,-0.096,0.102,-1.338,4
117.37764538,31.96352081,41.617,39.326,32.099,41.617,109.078,-0.782,-0.521,1.486,0.464,-1.412,-0.007,-0.001,0.115,9.936,-0.583,-0.221,-1.312,4
117.37764386,31.96352130,41.617,39.381,31.955,41.617,109.219,-0.862,-0.527,1.481,0.466,-1.406,-0.007,-0.002,0.003,9.695,-0.245,-0.035,-1.137,4
117.37764266,31.96352170,41.619,39.425,31.841,41.619,109.321,-0.820,-0.531,1.475,0.467,-1.399,-0.007,0.127,0.105,9.649,0.568,0.011,-1.175,4
117.37764117,31.96352221,41.621,39.481,31.701,41.621,109.449,-0.769,-0.536,1.472,0.469,-1.395,-0.007,0.024,0.099,10.011,-0.195,-0.210,-1.187,4
117.37763998,31.96352260,41.621,39.524,31.589,41.621,109.568,-0.784,-0.540,1.470,0.471,-1.392,-0.008,0.086,-0.154,9.680,-0.234,0.228,-1.375,4
117.37763851,31.96352310,41.621,39.580,31.449,41.621,109.715,-0.794,-0.501,1.458,0.471,-1.380,-0.007,0.135,0.068,9.721,-0.270,0.215,-1.225,4
117.37763734,31.96352347,41.621,39.621,31.339,41.621,109.818,-0.790,-0.501,1.453,0.472,-1.374,-0.006,0.018,0.034,10.116,-0.032,0.027,-1.138,4
117.37763587,31.96352396,41.621,39.675,31.200,41.621,109.941,-0.773,-0.481,1.453,0.475,-1.373,-0.006,0.040,-0.110,9.676,0.042,0.289,-1.176,4
117.37763470,31.96352433,41.621,39.717,31.090,41.621,110.051,-0.767,-0.466,1.448,0.476,-1.368,-0.006,0.037,0.108,9.828,-0.008,-0.011,-1.187,4
117.37763325,31.96352481,41.621,39.770,30.952,41.621,110.177,-0.731,-0.468,1.445,0.478,-1.364,-0.005,0.047,-0.031,9.978,0.468,-0.076,-1.138,4
117.37763210,31.96352517,41.620,39.810,30.843,41.620,110.283,-0.691,-0.478,1.443,0.480,-1.361,-0.006,0.037,0.110,9.904,0.105,0.013,-1.213,4
117.37763065,31.96352564,41.618,39.862,30.706,41.618,110.417,-0.668,-0.495,1.440,0.482,-1.357,-0.006,0.095,0.118,9.838,0.280,-0.262,-1.174,4
117.37762949,31.96352600,41.619,39.902,30.597,41.619,110.518,-0.648,-0.506,1.432,0.482,-1.348,-0.006,0.058,0.226,10.140,-0.095,0.139,-1.175,4
117.37762805,31.96352647,41.619,39.954,30.461,41.619,110.647,-0.705,-0.483,1.427,0.483,-1.343,-0.006,0.000,0.009,9.563,-0.833,0.280,-1.175,4
117.37762690,31.96352685,41.620,39.995,30.352,41.620,110.755,-0.744,-0.460,1.423,0.484,-1.338,-0.006,-0.071,0.047,9.433,-0.145,0.290,-1.176,4
117.37762547,31.96352733,41.622,40.049,30.217,41.622,110.871,-0.700,-0.452,1.424,0.487,-1.338,-0.005,-0.031,-0.110,10.061,0.606,-0.164,-1.012,4
117.37762433,31.96352769,41.622,40.089,30.109,41.622,110.970,-0.646,-0.474,1.428,0.491,-1.341,-0.005,-0.040,0.146,10.187,-0.094,-0.386,-1.111,4
117.37762289,31.96352816,41.621,40.141,29.973,41.621,111.117,-0.704,-0.508,1.429,0.495,-1.341,-0.007,0.005,-0.130,9.474,-0.584,-0.120,-1.449,4
117.37762146,31.96352860,41.623,40.190,29.838,41.623,111.266,-0.688,-0.512,1.421,0.495,-1.332,-0.007,0.159,-0.044,9.667,0.554,0.174,-1.288,4
117.37762017,31.96352902,41.624,40.236,29.716,41.624,111.375,-0.651,-0.498,1.412,0.495,-1.322,-0.006,-0.048,0.084,10.133,-0.419,-0.134,-1.024,4
117.37761903,31.96352938,41.623,40.277,29.609,41.623,111.478,-0.681,-0.501,1.415,0.498,-1.324,-0.006,0.078,-0.126,9.730,-0.358,0.166,-1.275,4
117.37761761,31.96352986,41.622,40.329,29.474,41.622,111.633,-0.648,-0.472,1.414,0.501,-1.322,-0.006,0.185,0.016,9.637,0.353,0.275,-1.413,4
117.37761647,31.96353023,41.621,40.371,29.366,41.621,111.748,-0.631,-0.465,1.410,0.503,-1.317,-0.005,0.017,-0.050,10.062,-0.169,-0.098,-1.112,4
117.37761517,31.96353067,41.619,40.419,29.243,41.619,111.851,-0.650,-0.472,1.415,0.507,-1.321,-0.006,0.083,-0.010,9.731,-0.245,0.127,-1.088,4
117.37761389,31.96353110,41.619,40.467,29.122,41.619,111.974,-0.662,-0.444,1.412,0.509,-1.317,-0.005,0.069,0.113,9.644,0.016,0.339,-1.326,4
117.37761245,31.96353160,41.621,40.522,28.986,41.621,112.106,-0.614,-0.440,1.416,0.513,-1.320,-0.005,-0.059,-0.073,9.961,0.381,-0.338,-0.999,4
117.37761129,31.96353200,41.622,40.567,28.876,41.622,112.195,-0.596,-0.477,1.426,0.519,-1.328,-0.006,-0.023,0.045,9.942,-0.144,-0.336,-1.037,4
117.37760983,31.96353251,41.621,40.623,28.738,41.621,112.333,-0.604,-0.512,1.429,0.523,-1.330,-0.007,0.105,0.107,9.658,-0.146,-0.235,-1.424,4
117.37760865,31.96353291,41.621,40.668,28.627,41.621,112.459,-0.607,-0.538,1.428,0.526,-1.328,-0.007,0.108,-0.000,10.044,-0.171,-0.285,-1.362,4
117.37760720,31.96353342,41.621,40.725,28.490,41.621,112.585,-0.632,-0.541,1.423,0.527,-1.322,-0.007,0.060,-0.161,9.792,-0.582,0.017,-1.037,4
117.37760605,31.96353385,41.622,40.772,28.381,41.622,112.680,-0.652,-0.530,1.418,0.527,-1.316,-0.007,0.123,0.151,9.638,-0.058,0.252,-1.188,4
117.37760461,31.96353438,41.625,40.831,28.245,41.625,112.821,-0.607,-0.502,1.421,0.531,-1.318,-0.006,0.079,-0.037,9.915,0.529,0.199,-1.313,4
117.37760344,31.96353480,41.626,40.877,28.135,41.626,112.928,-0.582,-0.502,1.430,0.537,-1.325,-0.006,-0.066,0.076,10.129,-0.482,-0.296,-1.161,4
117.37760198,31.96353533,41.625,40.936,27.996,41.625,113.059,-0.660,-0.568,1.444,0.546,-1.337,-0.008,0.006,0.025,9.561,-0.396,-0.396,-1.374,4
117.37760079,31.96353576,41.625,40.984,27.884,41.625,113.192,-0.622,-0.593,1.442,0.548,-1.334,-0.009,0.098,0.029,9.611,0.741,-0.039,-1.500,4
117.37759933,31.96353630,41.626,41.044,27.746,41.626,113.346,-0.568,-0.591,1.431,0.547,-1.322,-0.008,0.078,-0.015,10.182,-0.270,-0.247,-1.212,4
117.37759817,31.96353674,41.626,41.093,27.636,41.626,113.442,-0.604,-0.602,1.432,0.550,-1.322,-0.009,0.147,-0.154,9.888,-0.282,0.078,-1.113,4
117.37759672,31.96353730,41.626,41.155,27.499,41.626,113.580,-0.603,-0.559,1.434,0.554,-1.323,-0.008,0.126,-0.272,9.619,-0.059,0.352,-1.413,4
117.37759528,31.96353783,41.624,41.214,27.363,41.624,113.729,-0.588,-0.547,1.437,0.558,-1.324,-0.007,0.007,-0.259,10.117,-0.070,-0.123,-1.237,4
117.37759394,31.96353832,41.623,41.268,27.236,41.623,113.849,-0.607,-0.541,1.445,0.564,-1.330,-0.008,0.025,-0.404,9.622,-0.333,0.316,-1.226,4
117.37759273,31.96353874,41.623,41.314,27.122,41.623,113.976,-0.609,-0.519,1.445,0.567,-1.329,-0.007,0.082,-0.577,9.557,0.027,0.164,-1.663,4
117.37759120,31.96353925,41.623,41.371,26.978,41.623,114.202,-0.596,-0.506,1.462,0.579,-1.343,-0.006,-0.069,-0.548,9.946,-0.002,0.053,-2.225,4
117.37758992,31.96353968,41.624,41.419,26.856,41.624,114.416,-0.563,-0.523,1.485,0.593,-1.362,-0.007,-0.029,-0.600,9.838,0.522,-0.425,-2.487,4
117.37758828,31.96354022,41.625,41.478,26.701,41.625,114.751,-0.526,-0.619,1.526,0.618,-1.395,-0.010,0.024,-0.330,9.974,-0.360,-0.781,-3.610,4
117.37758688,31.96354071,41.626,41.533,26.569,41.626,115.127,-0.565,-0.635,1.543,0.634,-1.407,-0.011,0.101,-0.387,9.729,-0.716,0.596,-4.414,4
117.37758514,31.96354131,41.628,41.599,26.405,41.628,115.618,-0.579,-0.549,1.565,0.655,-1.421,-0.009,-0.086,-0.358,9.370,0.935,0.426,-4.302,4
117.37758366,31.96354189,41.628,41.663,26.265,41.628,115.996,-0.458,-0.558,1.615,0.686,-1.462,-0.008,-0.304,-0.184,10.182,0.848,-0.499,-4.262,4
117.37758177,31.96354258,41.625,41.740,26.086,41.625,116.506,-0.436,-0.666,1.695,0.733,-1.528,-0.012,-0.211,-0.255,9.914,-0.656,-0.753,-5.073,4
117.37758014,31.96354323,41.620,41.812,25.932,41.620,116.984,-0.431,-0.737,1.740,0.766,-1.562,-0.015,0.062,-0.133,9.576,0.741,-0.685,-5.536,4
117.37757816,31.96354399,41.619,41.897,25.745,41.619,117.592,-0.322,-0.782,1.765,0.794,-1.576,-0.016,0.043,0.021,9.924,0.592,-0.172,-5.275,4
117.37757652,31.96354469,41.621,41.974,25.590,41.621,118.040,-0.279,-0.801,1.793,0.819,-1.595,-0.017,-0.056,0.587,10.269,-0.181,-0.156,-4.912,4
117.37757450,31.96354553,41.621,42.067,25.399,41.621,118.494,-0.332,-0.750,1.841,0.854,-1.631,-0.016,-0.068,0.484,9.650,-0.283,1.005,-3.053,4
117.37757282,31.96354634,41.624,42.157,25.240,41.624,118.604,-0.295,-0.702,1.881,0.876,-1.665,-0.015,-0.094,0.234,9.602,0.826,-0.304,0.038,4
117.37757079,31.96354728,41.624,42.261,25.048,41.624,118.434,-0.231,-0.829,1.905,0.882,-1.689,-0.019,0.052,0.242,9.811,0.088,-1.278,1.841,4
117.37756918,31.96354809,41.623,42.351,24.895,41.623,118.216,-0.202,-0.898,1.907,0.877,-1.693,-0.022,0.204,0.598,9.965,0.291,-0.117,2.438,4
117.37756726,31.96354903,41.621,42.456,24.714,41.621,117.843,-0.198,-0.941,1.885,0.856,-1.679,-0.023,0.253,0.890,10.106,-0.036,-0.967,4.028,4
117.37756580,31.96354982,41.619,42.543,24.576,41.619,117.413,-0.197,-0.981,1.851,0.828,-1.656,-0.024,0.415,0.403,9.631,0.057,0.169,5.125,4
117.37756407,31.96355075,41.618,42.646,24.412,41.618,116.765,-0.186,-0.907,1.795,0.785,-1.614,-0.021,0.383,0.660,9.629,0.014,0.443,6.199,4
117.37756248,31.96355164,41.620,42.745,24.262,41.620,116.070,-0.184,-0.901,1.750,0.747,-1.583,-0.020,0.264,0.695,9.894,-0.098,-0.232,6.188,4
117.37756105,31.96355244,41.621,42.833,24.127,41.621,115.488,-0.163,-0.920,1.719,0.717,-1.562,-0.020,0.277,0.634,9.699,0.010,-0.132,5.425,4
117.37755984,31.96355305,41.622,42.901,24.012,41.622,115.023,-0.159,-0.921,1.679,0.688,-1.532,-0.020,0.301,0.627,9.711,0.058,-0.031,5.125,4
117.37755838,31.96355382,41.624,42.986,23.875,41.624,114.461,-0.128,-0.910,1.617,0.648,-1.481,-0.019,0.343,0.497,9.678,0.020,0.119,5.150,4
117.37755729,31.96355434,41.622,43.044,23.771,41.622,114.000,-0.136,-0.877,1.564,0.615,-1.438,-0.017,0.347,0.482,9.830,-0.118,0.320,5.024,4
117.37755595,31.96355502,41.622,43.119,23.645,41.622,113.492,-0.120,-0.809,1.516,0.584,-1.399,-0.015,0.161,0.474,9.899,0.126,0.544,4.248,4
117.37755492,31.96355547,41.621,43.169,23.548,41.621,113.126,-0.104,-0.769,1.485,0.563,-1.374,-0.013,0.141,0.424,9.932,-0.012,0.195,4.112,4
117.37755364,31.96355608,41.620,43.237,23.427,41.620,112.677,-0.093,-0.766,1.453,0.541,-1.348,-0.013,0.165,0.526,9.704,-0.286,-0.166,4.151,4
117.37755263,31.96355647,41.619,43.280,23.332,41.619,112.311,-0.103,-0.769,1.417,0.519,-1.318,-0.013,0.324,0.367,9.617,0.013,0.170,3.975,4
117.37755141,31.96355701,41.618,43.340,23.216,41.618,111.888,-0.071,-0.715,1.364,0.490,-1.273,-0.011,0.241,0.355,9.970,0.149,0.607,3.848,4
117.37754928,31.96355780,41.615,43.428,23.015,41.615,111.093,-0.034,-0.678,1.307,0.453,-1.226,-0.010,0.024,0.260,9.909,0.225,-0.193,3.913,4
117.37754720,31.96355849,41.613,43.504,22.818,41.613,110.384,-0.022,-0.687,1.242,0.416,-1.170,-0.009,0.249,0.379,10.018,-0.702,0.199,3.625,4
117.37754517,31.96355910,41.616,43.571,22.626,41.616,109.648,-0.072,-0.617,1.179,0.381,-1.116,-0.008,0.202,0.331,9.701,0.447,0.544,3.523,4
117.37754317,31.96355962,41.613,43.630,22.437,41.613,108.934,-0.059,-0.527,1.139,0.354,-1.083,-0.006,0.171,0.080,9.697,-0.465,0.348,3.624,4
117.37754118,31.96356011,41.612,43.684,22.249,41.612,108.235,-0.074,-0.514,1.108,0.331,-1.057,-0.005,0.212,0.061,9.866,-0.304,0.073,3.300,4
117.37754007,31.96356031,41.608,43.706,22.144,41.608,107.867,-0.094,-0.498,1.089,0.319,-1.041,-0.005,0.225,0.018,9.755,-0.066,0.171,3.425,4
117.37753820,31.96356072,41.607,43.751,21.967,41.607,107.197,-0.072,-0.491,1.058,0.298,-1.015,-0.004,0.196,0.011,9.904,-0.353,-0.065,3.413,4
117.37753711,31.96356097,41.608,43.779,21.864,41.608,106.838,-0.087,-0.474,1.044,0.288,-1.004,-0.004,0.250,-0.040,9.933,-0.167,0.272,3.312,4
117.37753513,31.96356134,41.609,43.820,21.677,41.609,106.112,-0.107,-0.416,1.016,0.268,-0.980,-0.003,0.194,0.073,9.962,0.049,0.420,3.836,4
117.37753306,31.96356165,41.604,43.855,21.481,41.604,105.366,-0.086,-0.398,1.024,0.257,-0.991,-0.003,-0.036,0.030,9.547,0.199,-0.618,3.639,4
117.37753084,31.96356201,41.598,43.895,21.272,41.598,104.659,0.047,-0.673,1.048,0.251,-1.018,-0.008,0.247,0.320,10.152,-0.003,-1.279,3.216,4
117.37752865,31.96356245,41.593,43.943,21.064,41.593,104.018,0.055,-0.755,1.006,0.230,-0.979,-0.009,0.327,0.542,9.813,0.309,0.257,3.449,4
117.37752658,31.96356294,41.591,43.998,20.869,41.591,103.318,0.057,-0.639,0.982,0.213,-0.959,-0.007,0.031,0.687,9.912,-0.679,0.312,3.300,4
117.37752464,31.96356338,41.595,44.047,20.686,41.595,102.753,0.045,-0.765,0.999,0.207,-0.977,-0.009,0.101,0.645,9.950,0.555,-1.243,2.628,4
117.37752261,31.96356382,41.593,44.095,20.494,41.593,102.275,0.044,-0.960,0.937,0.186,-0.918,-0.012,0.422,0.690,9.615,-0.223,-0.114,2.238,4
117.37752103,31.96356429,41.597,44.147,20.344,41.597,101.824,0.080,-0.853,0.851,0.163,-0.835,-0.009,0.185,0.967,10.034,-0.336,0.561,2.224,4
117.37751958,31.96356477,41.599,44.201,20.207,41.599,101.448,0.065,-0.822,0.814,0.150,-0.800,-0.008,0.147,0.788,9.772,-0.055,-0.239,1.201,4
117.37751843,31.96356509,41.601,44.236,20.098,41.601,101.245,0.076,-0.884,0.726,0.131,-0.714,-0.008,0.353,0.394,9.804,-0.343,-0.012,1.138,4
117.37751741,31.96356537,41.605,44.267,20.002,41.605,100.916,0.054,-0.800,0.604,0.106,-0.595,-0.006,0.119,-0.084,9.973,-0.131,0.212,1.074,4
117.37751625,31.96356529,41.607,44.258,19.892,41.607,100.424,0.059,-0.754,0.483,0.080,-0.476,-0.004,0.170,-0.507,9.918,-0.327,0.500,1.674,4
117.37751504,31.96356500,41.615,44.227,19.778,41.615,99.787,0.029,-0.614,0.486,0.075,-0.480,-0.003,0.060,-0.337,9.803,-0.349,0.112,2.175,4
117.37751394,31.96356479,41.621,44.203,19.674,41.621,99.310,-0.035,-0.613,0.506,0.074,-0.501,-0.003,0.222,-0.283,9.781,-0.383,0.024,2.650,4
117.37751263,31.96356468,41.619,44.191,19.550,41.619,98.743,-0.130,-0.635,0.544,0.075,-0.539,-0.004,0.120,-0.175,9.772,-0.245,-0.090,2.750,4
117.37751111,31.96356467,41.623,44.190,19.406,41.623,98.212,-0.156,-0.643,0.575,0.074,-0.570,-0.004,0.302,0.045,9.809,-0.295,0.223,2.825,4
117.37750941,31.96356474,41.626,44.198,19.246,41.626,97.567,-0.177,-0.563,0.598,0.070,-0.594,-0.003,0.169,0.006,9.765,0.131,0.421,3.036,4
117.37750769,31.96356484,41.620,44.209,19.083,41.620,97.009,-0.161,-0.439,0.640,0.069,-0.636,-0.002,0.213,0.032,9.739,-0.407,0.798,2.998,4
117.37750584,31.96356496,41.614,44.222,18.908,41.614,96.365,-0.180,-0.375,0.682,0.066,-0.679,-0.001,0.143,0.204,10.083,-0.132,0.422,2.949,4
117.37750393,31.96356510,41.608,44.238,18.728,41.608,95.794,-0.205,-0.404,0.730,0.063,-0.727,-0.002,0.157,0.017,9.597,0.206,-0.342,2.826,4
117.37750203,31.96356528,41.607,44.257,18.547,41.607,95.245,-0.124,-0.401,0.732,0.056,-0.730,-0.002,0.188,0.133,9.902,0.080,0.246,2.812,4
117.37750017,31.96356546,41.605,44.278,18.372,41.605,94.658,-0.078,-0.303,0.744,0.049,-0.742,-0.001,0.076,0.152,9.866,0.381,0.407,2.924,4
117.37749830,31.96356564,41.599,44.297,18.195,41.599,94.111,-0.052,-0.267,0.771,0.044,-0.770,-0.000,0.126,0.341,9.791,0.116,0.221,2.537,4
117.37749645,31.96356578,41.596,44.313,18.021,41.596,93.611,0.049,-0.220,0.767,0.037,-0.766,0.000,0.202,0.111,9.928,0.279,0.408,2.661,4
117.37749464,31.96356594,41.592,44.330,17.850,41.592,93.047,0.079,-0.147,0.779,0.030,-0.778,0.001,0.055,0.199,9.752,0.205,-0.029,2.775,4
117.37749284,31.96356606,41.589,44.344,17.679,41.589,92.525,0.124,-0.112,0.778,0.023,-0.778,0.002,0.182,0.165,9.878,-0.082,0.397,2.886,4
117.37749104,31.96356614,41.593,44.352,17.509,41.593,91.831,0.153,-0.047,0.768,0.013,-0.768,0.003,0.067,0.094,9.810,0.222,0.345,3.449,4
