longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37857246,31.96326739,41.53260646,11.37341768,119.36461873,41.53160646,103.70467362,-0.00028878,-0.31999890,3.14688586,-0.90542645,3.01388586,0.00018037,0.06725609,0.10798575,9.51825783,0.39375138,0.40333305,-0.06122277,4
117.37857213,31.96326747,41.53261677,11.34971223,119.46182792,41.53161677,103.75861009,-0.00148045,-0.32631096,3.14423131,-0.90460013,3.01129328,0.00058321,0.07891340,0.10097821,9.52915207,0.20574006,0.35477196,-0.04992777,4
117.37856966,31.96326822,41.53387832,11.32582547,119.55898553,41.53284579,103.86565332,-0.00271435,-0.33780070,3.15359172,-0.91226502,3.01849406,0.00139046,0.10825222,0.08707845,9.56514362,-0.22526085,0.26794181,-0.06891079,4
117.37856490,31.96327024,41.54157003,11.30176022,119.65609235,41.54033608,103.97102858,0.00341020,-0.33603310,3.24220579,-0.96926521,3.09302139,0.00173551,0.15525676,0.08195763,9.66215134,-0.72220112,0.29122900,-0.31690027,4
117.37857529,31.96326768,41.54411356,11.27751930,119.75314918,41.54281281,104.07473453,0.00627682,-0.33102112,3.27345375,-0.98874733,3.11955438,0.00156749,0.16267097,0.08517287,9.68668292,-0.75517229,0.33300094,-0.40705957,4
117.37857753,31.96326713,41.54446637,11.25310555,119.85015684,41.54315634,104.17676991,0.00667501,-0.33032286,3.27778932,-0.99145001,3.12323593,0.00154399,0.16369369,0.08562225,9.69008030,-0.75965399,0.33881863,-0.41957072,4
117.37858006,31.96326649,41.54470245,11.22852179,119.94711611,41.54338622,104.27713354,0.00694147,-0.32985561,3.28069047,-0.99325852,3.12569944,0.00152825,0.16437803,0.08592298,9.69235366,-0.76265292,0.34271154,-0.42794256,4
117.37858172,31.96326606,41.54488018,11.20377085,120.04402781,41.54355930,104.37582429,0.00714208,-0.32950382,3.28287473,-0.99462013,3.12755419,0.00151641,0.16489326,0.08614936,9.69406524,-0.76491079,0.34564248,-0.43424563,4
117.37858319,31.96326569,41.54502300,11.17885556,120.14089273,41.54369837,104.47284111,0.00730329,-0.32922115,3.28462989,-0.99571425,3.12904458,0.00150691,0.16530730,0.08633129,9.69544059,-0.76672511,0.34799764,-0.43931051,4
117.37858441,31.96326539,41.54514418,11.15377873,120.23771168,41.54381635,104.56818302,0.00744005,-0.32898133,3.28611897,-0.99664251,3.13030904,0.00149884,0.16565856,0.08648564,9.69660745,-0.76826438,0.34999577,-0.44360755,4
117.37858553,31.96326510,41.54525092,11.12854321,120.33448546,41.54392030,104.66184909,0.00756053,-0.32877005,3.28743077,-0.99746024,3.13142294,0.00149171,0.16596800,0.08662162,9.69763538,-0.76962039,0.35175599,-0.44739299,4
117.37858654,31.96326485,41.54534689,11.10315181,120.43121486,41.54401375,104.75383848,0.00766884,-0.32858011,3.28861010,-0.99819542,3.13242438,0.00148532,0.16624619,0.08674386,9.69855951,-0.77083946,0.35333847,-0.45079618,4
117.37858746,31.96326461,41.54543519,11.07760737,120.52790069,41.54409973,104.84415038,0.00776849,-0.32840536,3.28969522,-0.99887186,3.13334581,0.00147944,0.16650216,0.08685632,9.69940981,-0.77196115,0.35479454,-0.45392749,4
117.37858836,31.96326438,41.54551949,11.05191271,120.62454376,41.54418182,104.93278403,0.00786365,-0.32823850,3.29073122,-0.99951769,3.13422553,0.00147383,0.16674654,0.08696369,9.70022162,-0.77303208,0.35618471,-0.45691710,4
117.37858924,31.96326416,41.54560058,11.02607066,120.72114487,41.54426079,105.01973877,0.00795519,-0.32807799,3.29172784,-1.00013895,3.13507182,0.00146843,0.16698164,0.08706700,9.70100258,-0.77406228,0.35752201,-0.45979303,4
117.37859008,31.96326396,41.54567781,11.00008404,120.81770480,41.54433599,105.10501393,0.00804235,-0.32792515,3.29267683,-1.00073052,3.13587765,0.00146329,0.16720550,0.08716537,9.70174621,-0.77504325,0.35879542,-0.46253154,4
117.37859090,31.96326375,41.54575184,10.97395568,120.91422438,41.54440808,105.18860895,0.00812590,-0.32777862,3.29358665,-1.00129768,3.13665021,0.00145835,0.16742010,0.08725967,9.70245913,-0.77598374,0.36001625,-0.46515698,4
117.37859169,31.96326355,41.54582344,10.94768841,121.01070440,41.54447778,105.27052328,0.00820670,-0.32763693,3.29446640,-1.00184609,3.13739725,0.00145357,0.16762763,0.08735086,9.70314851,-0.77689313,0.36119673,-0.46769567,4
117.37859248,31.96326334,41.54589315,10.92128505,121.10714566,41.54454566,105.35075641,0.00828539,-0.32749895,3.29532312,-1.00238015,3.13812473,0.00144893,0.16782971,0.08743965,9.70381984,-0.77777873,0.36234633,-0.47016789,4
117.37859325,31.96326315,41.54596148,10.89474844,121.20354896,41.54461220,105.42930791,0.00836252,-0.32736370,3.29616284,-1.00290361,3.13883778,0.00144438,0.16802779,0.08752669,9.70447784,-0.77864677,0.36347311,-0.47259108,4
117.37859400,31.96326296,41.54602889,10.86808140,121.29991511,41.54467786,105.50617735,0.00843861,-0.32723025,3.29699144,-1.00342014,3.13954140,0.00143990,0.16822325,0.08761259,9.70512715,-0.77950329,0.36458497,-0.47498218,4
117.37859476,31.96326277,41.54609588,10.84128675,121.39624490,41.54474307,105.58136438,0.00851422,-0.32709771,3.29781445,-1.00393320,3.14024026,0.00143543,0.16841740,0.08769790,9.70577208,-0.78035404,0.36568934,-0.47735717,4
117.37859552,31.96326257,41.54616252,10.81436733,121.49253915,41.54480797,105.65486864,0.00858944,-0.32696579,3.29863353,-1.00444378,3.14093577,0.00143099,0.16861061,0.08778279,9.70641391,-0.78120072,0.36678842,-0.47972076,4
117.37859628,31.96326238,41.54622865,10.78732596,121.58879864,41.54487235,105.72668986,0.00866408,-0.32683490,3.29944618,-1.00495038,3.14162583,0.00142659,0.16880231,0.08786701,9.70705070,-0.78204077,0.36787886,-0.48206582,4
117.37859704,31.96326219,41.54629414,10.76016546,121.68502419,41.54493612,105.79682775,0.00873798,-0.32670529,3.30025099,-1.00545207,3.14230924,0.00142223,0.16899215,0.08795043,9.70768135,-0.78287268,0.36895877,-0.48438822,4
117.37859779,31.96326199,41.54635911,10.73288867,121.78121659,41.54499939,105.86528209,0.00881133,-0.32657670,3.30104943,-1.00594979,3.14298723,0.00141790,0.16918049,0.08803321,9.70830701,-0.78369804,0.37003017,-0.48669230,4
