longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status
117.37818531,31.96336754,41.66865823,22.33898494,83.14122259,41.66765823,105.67409536,0.35665312,0.24649526,1.47554158,-0.38531333,1.42454160,-0.00634486,0.00630931,0.09239385,9.75988143,-0.14026737,0.73783786,0.14253501,4
117.37818634,31.96336729,41.66899448,22.31201551,83.23751315,41.66799448,105.61993073,0.37063781,0.28787849,1.47307776,-0.38461188,1.42207961,-0.00737709,-0.10917898,0.14481041,9.81112124,0.08471643,0.56495438,0.12444286,4
117.37818735,31.96336704,41.66879644,22.28513599,83.33382915,41.66779644,105.56702978,0.39282740,0.31646767,1.46898779,-0.38366260,1.41805542,-0.00793169,-0.25739774,0.07734049,9.92174152,0.01669267,-0.08374818,0.02760184,4
117.37818836,31.96336681,41.66678042,22.25834426,83.43016990,41.66578042,105.51541257,0.38964401,0.29051134,1.45918888,-0.38039614,1.40891666,-0.00723676,-0.18574281,0.12945359,9.98506599,-0.42948071,-0.28042879,0.05162045,4
117.37818938,31.96336658,41.66552372,22.23163817,83.52653473,41.66452372,105.46509734,0.36714240,0.26216251,1.45645632,-0.37947628,1.40644716,-0.00655123,-0.05356614,0.15111095,9.83587242,-0.52186587,-0.27435776,0.04293726,4
117.37819040,31.96336634,41.66453948,22.20501554,83.62292296,41.66353948,105.41610014,0.34329174,0.23648312,1.45984033,-0.38045964,1.40968740,-0.00599912,0.08309395,0.16582563,9.60548328,-0.29601198,-0.11188906,0.04385017,4
117.37819142,31.96336610,41.66247642,22.17847415,83.71933389,41.66147642,105.36843918,0.37137253,0.23048884,1.46800565,-0.38247893,1.41719402,-0.00595601,0.05336748,0.23849289,9.68509007,0.17286888,0.09392658,0.19544734,4
117.37819244,31.96336586,41.66095208,22.15201175,83.81576684,41.65995208,105.32213350,0.39035988,0.23506358,1.47309279,-0.38348149,1.42210979,-0.00546754,-0.00788184,0.25936831,9.96148024,-0.07538494,0.07958510,0.46142272,4
117.37819347,31.96336562,41.66024167,22.12562607,83.91222112,41.65924167,105.27720331,0.38958429,0.23650103,1.47456876,-0.38328229,1.42380730,-0.00500000,-0.07619127,0.23190456,10.10286056,-0.55787408,-0.02987106,0.63128206,4
117.37819449,31.96336540,41.66103382,22.09931480,84.00869602,41.66003382,105.23366885,0.35093965,0.22115359,1.47072700,-0.38126028,1.42060644,-0.00500000,-0.12185534,0.15047967,9.76026332,-0.86616893,-0.13617427,0.47065474,4
117.37819552,31.96336518,41.66283302,22.07307558,84.10519083,41.66183302,105.19155201,0.31433123,0.21157581,1.47018423,-0.37985475,1.42018423,-0.00500000,-0.06432643,0.18703599,9.62935358,-0.61246347,-0.03166085,0.35049468,4
117.37819654,31.96336495,41.66460019,22.04690602,84.20170485,41.66360019,105.15087307,0.29320038,0.20336195,1.47241230,-0.37960135,1.42241230,-0.00499885,-0.02306140,0.18891196,9.66460545,-0.31822315,-0.03170080,0.33170510,4
117.37819756,31.96336473,41.66584273,22.02080370,84.29823736,41.66484273,105.11164735,0.29566094,0.19419411,1.47793154,-0.38089909,1.42793154,-0.00494514,-0.03758574,0.10536608,9.87627647,-0.19361715,-0.23252816,0.46177914,4
117.37819859,31.96336451,41.66602484,21.99476617,84.39478764,41.66502484,105.07389259,0.29483294,0.17593393,1.48469997,-0.38169979,1.43469997,-0.00439953,0.02608811,0.15479217,9.97806598,-0.35378699,0.00877211,0.61000923,4
117.37819962,31.96336427,41.66631469,21.96879096,84.49135496,41.66531469,105.03763136,0.28127723,0.17484231,1.49361623,-0.38293489,1.44361623,-0.00431125,0.02782454,0.17982171,9.91480238,-0.55585679,0.25334343,0.60280864,4
117.37820064,31.96336405,41.66701884,21.94287554,84.58793860,41.66601884,105.00288778,0.25134020,0.19619536,1.50405751,-0.38462142,1.45405796,-0.00485501,-0.06722757,0.14713259,9.66894389,-0.71851114,0.34038100,0.40042651,4
117.37820167,31.96336384,41.66822356,21.91701734,84.68453782,41.66722356,104.96968503,0.22840969,0.18435752,1.50246084,-0.38377644,1.45248275,-0.00435534,-0.10971313,0.14496416,9.66930580,-0.47051790,-0.28686417,0.43969398,4
117.37820270,31.96336360,41.66927683,21.89121375,84.78115186,41.66827683,104.93804906,0.21958596,0.15552069,1.50085568,-0.38272864,1.45113142,-0.00344633,-0.09622534,0.15945023,9.74147398,-0.09617118,-0.68042517,0.49989498,4
117.37820371,31.96336337,41.66987437,21.86546213,84.87777999,41.66887437,104.90800640,0.23377239,0.11158114,1.50380907,-0.38238227,1.45463283,-0.00225091,-0.00219072,0.18106406,9.86374228,0.29736400,-0.42984888,0.51829268,4
117.37820474,31.96336315,41.66996757,21.83975978,84.97442143,41.66896757,104.87958115,0.25815044,0.10673234,1.51647352,-0.38492480,1.46689830,-0.00204864,0.10110006,0.08586548,9.99709335,-0.02842754,0.13490051,0.49472288,4
117.37820576,31.96336292,41.66957540,21.81410395,85.07107541,41.66857540,104.85280342,0.26582657,0.12612077,1.53406557,-0.38869583,1.48385412,-0.00263858,0.15817666,0.01262995,9.97619380,-0.49101508,0.66640109,0.52722635,4
117.37820678,31.96336269,41.66842775,21.78849185,85.16774116,41.66742775,104.82770570,0.22974596,0.17833945,1.55579404,-0.39317046,1.50504745,-0.00443746,0.09207750,0.06068498,9.62093847,-0.76360686,0.89094656,0.70579876,4
117.37820779,31.96336246,41.66800431,21.76292064,85.26441788,41.66700431,104.80431939,0.21129760,0.23246824,1.56307908,-0.39365635,1.51252551,-0.00588642,-0.06679605,0.08294971,9.61642880,-0.36973165,0.75994781,0.76729969,4
117.37820882,31.96336224,41.66814317,21.73738739,85.36110477,41.66714317,104.78267032,0.20636602,0.27953931,1.56092830,-0.39164237,1.51099959,-0.00692811,-0.25657153,0.09094051,9.82977149,0.25465714,0.38220482,0.74871990,4
117.37820985,31.96336201,41.66936445,21.71188918,85.45780102,41.66836445,104.76257032,0.22401134,0.25754744,1.55186440,-0.38860285,1.50253267,-0.00630381,-0.23915588,0.10242990,10.09581454,-0.47734204,-0.26199604,0.64251014,4
117.37821089,31.96336179,41.67032662,21.68642371,85.55450602,41.66932662,104.74400838,0.20644922,0.22777941,1.54573173,-0.38635631,1.49673173,-0.00567338,-0.16053400,0.04893867,10.03198438,-0.88968532,-0.52816974,0.54081413,4
117.37821191,31.96336157,41.67096210,21.66098810,85.65121900,41.66996210,104.72717705,0.15062313,0.18969547,1.54488147,-0.38550783,1.49588147,-0.00503761,-0.01561496,-0.06396221,9.59752940,-0.82672656,-0.33571352,0.45079875,4
117.37821292,31.96336132,41.67156251,21.63557941,85.74793914,41.67056251,104.71209247,0.14903901,0.16507321,1.55894966,-0.38840355,1.50994966,-0.00442325,0.03258107,0.02437294,9.56272148,-0.08785988,-0.27208718,0.41884250,4
117.37821393,31.96336106,41.67199918,21.61019468,85.84466566,41.67099918,104.69877042,0.16354997,0.14750891,1.57365182,-0.39137895,1.52465099,-0.00381258,0.04714864,0.11201060,9.72124934,0.37542786,-0.18126239,0.42375553,4
117.37821495,31.96336082,41.67196238,21.58483093,85.94139774,41.67096238,104.68722581,0.19086847,0.14353397,1.58250339,-0.39264872,1.53346576,-0.00326971,0.01971978,0.08715824,10.16186922,-0.25733130,0.04825287,0.50629953,4
117.37821597,31.96336058,41.67159365,21.55948516,86.03813458,41.67059365,104.67747853,0.18010990,0.14837893,1.59315729,-0.39422167,1.54375094,-0.00340899,0.00683622,0.01092487,10.10915255,-0.60254515,0.22905616,0.63625552,4
117.37821699,31.96336034,41.67111427,21.53415431,86.13487535,41.67011427,104.66954776,0.14632697,0.15985487,1.60408964,-0.39577722,1.55420317,-0.00400465,-0.00133899,-0.08275319,9.74936685,-0.70536700,0.35230810,0.76419009,4
117.37821801,31.96336012,41.67163039,21.50883531,86.23161922,41.67063039,104.66344520,0.13440946,0.17757673,1.60683753,-0.39538749,1.55743217,-0.00459464,-0.05238328,-0.02976951,9.59760752,-0.36618760,0.25569807,0.59950095,4
117.37821904,31.96335989,41.67243719,21.48352507,86.32836537,41.67143719,104.65917333,0.13335767,0.19173794,1.60865713,-0.39478006,1.55965713,-0.00499910,-0.08966052,0.00628672,9.60757780,-0.03122932,0.15522682,0.47303234,4
117.37822007,31.96335966,41.67352664,21.45822052,86.42511295,41.67252664,104.65673109,0.14997801,0.19561382,1.61035155,-0.39417509,1.56135155,-0.00495894,-0.08514719,-0.02544069,9.90377463,0.14070328,0.09254955,0.50484691,4
117.37822109,31.96335944,41.67356983,21.43291856,86.52186115,41.67256983,104.65611619,0.15854477,0.19103005,1.61100871,-0.39356693,1.56200871,-0.00456693,-0.07283307,-0.00158825,10.02374410,-0.10355118,-0.04769580,0.55043535,4
117.37822211,31.96335921,41.67315038,21.40761611,86.61860914,41.67215038,104.65731689,0.15951201,0.18047329,1.61139068,-0.39301839,1.56239116,-0.00401839,-0.05570355,0.04396971,9.99487597,-0.54133172,-0.21157668,0.59446070,4
